n_candidates,perm,optimism,observed
15,27,0.0292122890764297,0.02583303160949546
15,28,0.026228317463930284,0.02583303160949546
15,29,0.02825327818556811,0.02583303160949546
15,30,0.022854018087903327,0.02583303160949546
15,31,0.03213283125927968,0.02583303160949546
15,32,0.029922401895005057,0.02583303160949546
15,33,0.0338035915544308,0.02583303160949546
15,34,0.029018092444255794,0.02583303160949546
15,35,0.01930707754986749,0.02583303160949546
15,36,0.025163907007630493,0.02583303160949546
15,37,0.02690586885226054,0.02583303160949546
15,38,0.026575885447562286,0.02583303160949546
15,39,0.023676919048386535,0.02583303160949546
15,40,0.027345771505249417,0.02583303160949546
15,41,0.02785201993226094,0.02583303160949546
15,42,0.026022988212909492,0.02583303160949546
15,43,0.0286905206681759,0.02583303160949546
15,44,0.027065206805339748,0.02583303160949546
15,45,0.025878913832045214,0.02583303160949546
15,46,0.019244903966602722,0.02583303160949546
15,47,0.03423665214852556,0.02583303160949546
15,48,0.03127418244047531,0.02583303160949546
15,49,0.026033198827304815,0.02583303160949546
15,50,0.024320200706770767,0.02583303160949546
15,51,0.031506108273103184,0.02583303160949546
15,52,0.029235749828096513,0.02583303160949546
15,53,0.028016906827910693,0.02583303160949546
15,54,0.031391412232892435,0.02583303160949546
15,55,0.02704057377729263,0.02583303160949546
15,56,0.0296509608236607,0.02583303160949546
15,57,0.030290300408540638,0.02583303160949546
15,58,0.02733934946405625,0.02583303160949546
15,59,0.023984294216654045,0.02583303160949546
15,60,0.028413315726210087,0.02583303160949546
15,61,0.024771881633900872,0.02583303160949546
15,62,0.028234070363229558,0.02583303160949546
15,63,0.030244291257025768,0.02583303160949546
15,64,0.024368449163356454,0.02583303160949546
15,65,0.026561788321591284,0.02583303160949546
15,66,0.030184705680995183,0.02583303160949546
15,67,0.023735118863622895,0.02583303160949546
15,68,0.0336954535770877,0.02583303160949546
15,69,0.028494035089797753,0.02583303160949546
15,70,0.031714689185630696,0.02583303160949546
15,71,0.028485576002899582,0.02583303160949546
15,72,0.025766469173558515,0.02583303160949546
15,73,0.026498315057537525,0.02583303160949546
15,74,0.03507438708716626,0.02583303160949546
15,75,0.027037410069186363,0.02583303160949546
15,76,0.03332533441735086,0.02583303160949546
15,77,0.025933436139644273,0.02583303160949546
15,78,0.02647792111398073,0.02583303160949546
15,79,0.03080979853134247,0.02583303160949546
15,80,0.027455070326948716,0.02583303160949546
15,81,0.026335059452238463,0.02583303160949546
15,82,0.023765665519352885,0.02583303160949546
15,83,0.025797732155705133,0.02583303160949546
15,84,0.022438840119000658,0.02583303160949546
15,85,0.028383982936665997,0.02583303160949546
15,86,0.0256449429466461,0.02583303160949546
15,87,0.023910088931465623,0.02583303160949546
15,88,0.027963311610508912,0.02583303160949546
15,89,0.029255506785556107,0.02583303160949546
15,90,0.029536347527998053,0.02583303160949546
15,91,0.026665886047360643,0.02583303160949546
15,92,0.02413283077917916,0.02583303160949546
15,93,0.02481686087200563,0.02583303160949546
15,94,0.030263326224996168,0.02583303160949546
15,95,0.026714879304979067,0.02583303160949546
15,96,0.0250996687907038,0.02583303160949546
15,97,0.02791664673480654,0.02583303160949546
15,98,0.02545224806014601,0.02583303160949546
15,99,0.03445109906043142,0.02583303160949546
31,0,0.0314711225641352,0.03429493579154619
31,1,0.03573646244195239,0.03429493579154619
31,2,0.033599922668393734,0.03429493579154619
31,3,0.0330980796703183,0.03429493579154619
31,4,0.039258158540749544,0.03429493579154619
31,5,0.02825927158648167,0.03429493579154619
31,6,0.03046778140145534,0.03429493579154619
31,7,0.036133309066393116,0.03429493579154619
31,8,0.03297556654667122,0.03429493579154619
31,9,0.03484467903389865,0.03429493579154619
31,10,0.032939740133996365,0.03429493579154619
31,11,0.03826383143980039,0.03429493579154619
31,12,0.029779633936424132,0.03429493579154619
31,13,0.03418392867248643,0.03429493579154619
31,14,0.036532277130583046,0.03429493579154619
31,15,0.028771652744989717,0.03429493579154619
31,16,0.03309720339897859,0.03429493579154619
31,17,0.030154144900877422,0.03429493579154619
31,18,0.028354788131762176,0.03429493579154619
31,19,0.036795508190234305,0.03429493579154619
31,20,0.033326449078807,0.03429493579154619
31,21,0.034743478912280246,0.03429493579154619
31,22,0.03129734011597063,0.03429493579154619
31,23,0.037293312799377976,0.03429493579154619
31,24,0.03601607429034526,0.03429493579154619
31,25,0.03533707875862824,0.03429493579154619
31,26,0.03272912495899283,0.03429493579154619
31,27,0.03789109219578379,0.03429493579154619
31,28,0.027198835206234673,0.03429493579154619
31,29,0.037452103926517766,0.03429493579154619
31,30,0.03024591691260925,0.03429493579154619
31,31,0.033558354917116784,0.03429493579154619
31,32,0.035374309487602895,0.03429493579154619
31,33,0.034649275026161774,0.03429493579154619
31,34,0.04066546338120014,0.03429493579154619
31,35,0.03960590218223625,0.03429493579154619
31,36,0.03921368795323987,0.03429493579154619
31,37,0.029679725370472476,0.03429493579154619
31,38,0.037876447802788205,0.03429493579154619
31,39,0.034735167871428496,0.03429493579154619
31,40,0.03457455937059262,0.03429493579154619
31,41,0.02769108668699316,0.03429493579154619
31,42,0.041395856425967326,0.03429493579154619
31,43,0.035109914013979227,0.03429493579154619
31,44,0.03155052271105019,0.03429493579154619
31,45,0.03256055835080196,0.03429493579154619
31,46,0.04017678682028214,0.03429493579154619
31,47,0.027275813938198223,0.03429493579154619
31,48,0.03199179748405068,0.03429493579154619
31,49,0.03211397468667154,0.03429493579154619
31,50,0.029760773284268738,0.03429493579154619
31,51,0.03534865206652049,0.03429493579154619
31,52,0.03109229611338038,0.03429493579154619
31,53,0.03793195105777947,0.03429493579154619
