subset,k,finding,n_pos,auroc_mean,auroc_sd_seed,ci_lo,ci_hi
FLAIRax+SWIax,2,Chronic mastoiditis,211,0.766848336070676,0.004598601601531563,0.7428164238683759,0.794912362389956
FLAIRax+SWIax,2,Ventriculomegaly,889,0.9003809627865191,0.0007754628848866367,0.8872922805332855,0.9103219973154877
FLAIRax+SWIax,2,Cerebellar degeneration,351,0.7912415901061481,0.006283715255948134,0.7759836891107516,0.8229383047450567
FLAIRax+SWIax,2,Mega cisterna magna,104,0.6972506424748325,0.009998792545268642,0.6394162347741927,0.738332409313752
FLAIRax+SWIax,2,Structure of cave of septum pellucidum,99,0.642325992874734,0.02339784382569521,0.5486623210716272,0.6658501909654957
FLAIRax+SWIax,2,Hyperostosis of skull,34,0.6866579092369932,0.0032218304456921986,0.5917263344864898,0.7871959285318526
FLAIRax+SWIax,2,Watershed infarct,36,0.7998111930462043,0.004778858050929256,0.7136726890570415,0.8736731976496649
FLAIRax+SWIax,2,Foraminal Spinal Stenosis,60,0.644898032072574,0.00533695646462513,0.5859393075425419,0.7129944517332912
FLAIRax+SWIax,2,Lipoma of brain,22,0.4907338242094405,0.03515955591931489,0.43004856889106197,0.6551105244686982
FLAIRax+SWIax,2,Glioma,66,0.8207138393693555,0.002294972568942239,0.7661920609308848,0.8629159072398666
FLAIRax+SWIax,2,Pituitary adenoma,25,0.5036443210930829,0.015573347190027927,0.3990701122537433,0.6284376461617194
FLAIRax+FLAIRsag,2,Cerebral infarction,424,0.8145711188292868,0.0009616551799328637,0.791729181607639,0.8349785215426572
FLAIRax+FLAIRsag,2,Cerebral hemorrhage,294,0.8199788469441335,0.005575923228830131,0.7907688299131367,0.8425054033445607
FLAIRax+FLAIRsag,2,Metastatic malignant neoplasm to brain,373,0.902040495849755,0.004629655421082911,0.8814828554079965,0.9155601083580653
FLAIRax+FLAIRsag,2,Intracranial meningioma,181,0.7240407859393905,0.001961627955799619,0.6761329905935505,0.7657338836968759
FLAIRax+FLAIRsag,2,Demyelinating disease of central nervous system,250,0.8027414050822124,0.008852091944059429,0.7796893854579926,0.8432649238217808
FLAIRax+FLAIRsag,2,Herniation of nucleus pulposus,138,0.7377645456040213,0.009470789054122323,0.7043041075227798,0.7736404921286294
FLAIRax+FLAIRsag,2,Spinal cord compression,74,0.5957761871754789,0.012632615969361662,0.5297070563679742,0.6610863858800634
FLAIRax+FLAIRsag,2,Lacunar infarct,213,0.8108450022332008,0.006202499091758441,0.7853714261080845,0.8458489239276575
FLAIRax+FLAIRsag,2,Silent micro-hemorrhage of brain,195,0.7181753558465886,0.005141518528273782,0.6860104255574787,0.7618571228259731
FLAIRax+FLAIRsag,2,Cavernous hemangioma,78,0.48860788820531176,0.013390906598284527,0.40806291119365146,0.5390220572265907
FLAIRax+FLAIRsag,2,Subdural intracranial hemorrhage,44,0.893809336276445,0.01992331254319653,0.8737156063981668,0.9512528451585734
FLAIRax+FLAIRsag,2,Gliosis,3534,0.7862710726534351,0.001384289911352273,0.7772093920936212,0.7969569783095518
FLAIRax+FLAIRsag,2,Cerebral atrophy,1310,0.924602871795453,0.001481089183783077,0.9194528265263108,0.9338755491846098
FLAIRax+FLAIRsag,2,Encephalomalacia,236,0.7847488939029078,0.006643633166995917,0.7630351730939026,0.8281190740751736
FLAIRax+FLAIRsag,2,Arachnoid cyst,389,0.7185819441573525,0.004739931083431927,0.6954423033372522,0.7456795622296931
FLAIRax+FLAIRsag,2,Empty sella syndrome,351,0.7202262607777611,0.004677793652620737,0.6978640741945554,0.7535910924151243
FLAIRax+FLAIRsag,2,Intracranial aneurysm,61,0.6495799165688775,0.011420339698659576,0.5582194023978414,0.7204600498820463
FLAIRax+FLAIRsag,2,Chiari malformation,56,0.7084270465174396,0.015428759290454593,0.6420491632000693,0.782898703530697
FLAIRax+FLAIRsag,2,Schwannoma,38,0.7603711309272647,0.023072316044794934,0.6841867731216061,0.7898610028238546
FLAIRax+FLAIRsag,2,Cyst of pineal gland,103,0.6312588613569938,0.02248037374080731,0.5476091494191544,0.6545920501382065
FLAIRax+FLAIRsag,2,Hemangioma of vertebral column,31,0.5835613197253596,0.007032796270335838,0.48018273105100956,0.6676028026644004
FLAIRax+FLAIRsag,2,Cerebral edema,533,0.9000761974541085,0.0034164940799667224,0.8835564188845831,0.9129129536624019
FLAIRax+FLAIRsag,2,Spinal stenosis,43,0.6134697176968039,0.015361134766324799,0.5339197938669115,0.7186661942334857
FLAIRax+FLAIRsag,2,Mastoiditis,265,0.7178269640996809,0.0009236237790310888,0.6808700709850636,0.7460261112216433
FLAIRax+FLAIRsag,2,Chronic mastoiditis,211,0.7527693443763005,0.0029538477202734636,0.7145346152680149,0.7811160268228323
FLAIRax+FLAIRsag,2,Ventriculomegaly,889,0.8978359860473697,0.0007408562085188557,0.8848041152688498,0.9086351426313662
FLAIRax+FLAIRsag,2,Cerebellar degeneration,351,0.8160763645354074,0.004013780299449409,0.7979190372599733,0.8440895921403252
FLAIRax+FLAIRsag,2,Mega cisterna magna,104,0.7459805642737067,0.004353089394713577,0.7067041644476378,0.7926367941147504
FLAIRax+FLAIRsag,2,Structure of cave of septum pellucidum,99,0.6905691663062009,0.015960866717653992,0.6187941878385824,0.724784606009291
FLAIRax+FLAIRsag,2,Hyperostosis of skull,34,0.7238413690083364,0.021584532116890418,0.6605153657227508,0.8197973455063121
FLAIRax+FLAIRsag,2,Watershed infarct,36,0.8190293264302028,0.01777144115303603,0.7314292831766309,0.8632861596793481
FLAIRax+FLAIRsag,2,Foraminal Spinal Stenosis,60,0.7206412133766683,0.013380943236090664,0.6768859832406753,0.7932290026303379
FLAIRax+FLAIRsag,2,Lipoma of brain,22,0.5765465992762974,0.029604199477244443,0.510278390775919,0.706871123766536
FLAIRax+FLAIRsag,2,Glioma,66,0.7442225406200961,0.0036646067397621625,0.664227937906227,0.807965944357873
FLAIRax+FLAIRsag,2,Pituitary adenoma,25,0.5572438087105038,0.0347684723569483,0.43577611494703883,0.6809023954326338
T2ax+SWIax,2,Cerebral infarction,424,0.7977193106093595,0.005268061747744884,0.7655529335166775,0.8145791448814408
T2ax+SWIax,2,Cerebral hemorrhage,294,0.8228994165714055,0.005526447879463968,0.7956462235911621,0.847092442389214
T2ax+SWIax,2,Metastatic malignant neoplasm to brain,373,0.8806685173846619,0.0009776753645757074,0.8643423979100842,0.8973288115151
T2ax+SWIax,2,Intracranial meningioma,181,0.7206617159618048,0.0025215178812990845,0.6780443987505607,0.7575024382889723
T2ax+SWIax,2,Demyelinating disease of central nervous system,250,0.8244085456998067,0.0007581986119418528,0.7975544952583484,0.8538420563656225
T2ax+SWIax,2,Herniation of nucleus pulposus,138,0.7123889162927991,0.004385616258422623,0.6750389185156569,0.7553613735201469
T2ax+SWIax,2,Spinal cord compression,74,0.6105633748352924,0.017377770125659314,0.5299277259630819,0.6451608702542102
T2ax+SWIax,2,Lacunar infarct,213,0.7862467226501103,0.007228467991417101,0.7414986815086726,0.8114265295212211
T2ax+SWIax,2,Silent micro-hemorrhage of brain,195,0.7621419000414434,0.005440207403062373,0.7243178214750524,0.7906998840836715
T2ax+SWIax,2,Cavernous hemangioma,78,0.6079347711392801,0.0011562211829591613,0.5374008742080779,0.6799090159460204
T2ax+SWIax,2,Subdural intracranial hemorrhage,44,0.8263199434715105,0.014309247360960302,0.7676867509558298,0.884090842151894
T2ax+SWIax,2,Gliosis,3534,0.7783821039475786,0.0008786067175226087,0.7682341937558489,0.7878702114764615
T2ax+SWIax,2,Cerebral atrophy,1310,0.9173919503723927,0.0008862972466637025,0.9088334358576915,0.925650030959725
T2ax+SWIax,2,Encephalomalacia,236,0.7346172142086353,0.0018593480257793101,0.69970644950547,0.770242105514127
T2ax+SWIax,2,Arachnoid cyst,389,0.7020971732262572,0.00653093198517814,0.6801963637463099,0.7333464978831173
T2ax+SWIax,2,Empty sella syndrome,351,0.6843729473494274,0.005086059942418484,0.6636917597341767,0.7167627830523544
T2ax+SWIax,2,Intracranial aneurysm,61,0.6684918688618281,0.017699766132124595,0.5921475142753331,0.7631537673946943
T2ax+SWIax,2,Chiari malformation,56,0.7666388714637616,0.02328294026564214,0.7248809978962129,0.8529447012053347
T2ax+SWIax,2,Schwannoma,38,0.6692574568436056,0.03497377164518257,0.5610893842626422,0.6764162378704316
T2ax+SWIax,2,Cyst of pineal gland,103,0.6280320210686927,0.01042968400692427,0.561247602168198,0.6622505714030672
T2ax+SWIax,2,Hemangioma of vertebral column,31,0.6100376033978586,0.028688058727067506,0.49722777773760407,0.6890440344957274
T2ax+SWIax,2,Cerebral edema,533,0.8850614167714866,0.0030451448606994007,0.8662441884319901,0.9004727162135984
T2ax+SWIax,2,Spinal stenosis,43,0.6325635285826804,0.007603682915431233,0.5369599815960427,0.7040298550381159
T2ax+SWIax,2,Mastoiditis,265,0.7202241082797282,0.005921934180763549,0.6803043648776658,0.7453018394354337
T2ax+SWIax,2,Chronic mastoiditis,211,0.7817573912555749,0.007224132192760196,0.7588123087261582,0.8142529214219744
T2ax+SWIax,2,Ventriculomegaly,889,0.891128474004249,0.0012916191073680575,0.8778009133413381,0.9016887066704485
T2ax+SWIax,2,Cerebellar degeneration,351,0.8043034583991598,0.007334710469307103,0.7840853420912226,0.8276497086892158
T2ax+SWIax,2,Mega cisterna magna,104,0.7489203524433367,0.011919934712936238,0.6885350531934267,0.7876760066653411
T2ax+SWIax,2,Structure of cave of septum pellucidum,99,0.6616172484474615,0.008637083247988477,0.5967737882136949,0.7032487117786377
T2ax+SWIax,2,Hyperostosis of skull,34,0.799786930478998,0.007223922210355824,0.7193889316599794,0.8632903013234615
T2ax+SWIax,2,Watershed infarct,36,0.8300539504985375,0.006052598005397338,0.7751436645010132,0.8836275881026363
T2ax+SWIax,2,Foraminal Spinal Stenosis,60,0.6529042703906093,0.024941197492328284,0.6271739380166884,0.744267071515493
T2ax+SWIax,2,Lipoma of brain,22,0.6399926594943135,0.025026717934953407,0.5494426950975212,0.7680625468770272
T2ax+SWIax,2,Glioma,66,0.8010294864588849,0.0015845313906723236,0.7400038952496139,0.8546041816301065
T2ax+SWIax,2,Pituitary adenoma,25,0.45824437802448054,0.02204259996887591,0.35312811686530216,0.6038044393250512
T2ax+FLAIRsag,2,Cerebral infarction,424,0.8119611506018986,0.004162348190661328,0.7889791831066657,0.8317591166935282
T2ax+FLAIRsag,2,Cerebral hemorrhage,294,0.8069948131650359,0.002644073984081195,0.7828832021820201,0.835637525447023
T2ax+FLAIRsag,2,Metastatic malignant neoplasm to brain,373,0.8874642092143562,0.0037144267802763226,0.8634693028001462,0.9000924594252845
T2ax+FLAIRsag,2,Intracranial meningioma,181,0.7283065806550667,0.004703084506326276,0.6901260118233793,0.7742118918634574
T2ax+FLAIRsag,2,Demyelinating disease of central nervous system,250,0.829389769951511,0.007999461900587273,0.8023678674595213,0.857106487802056
T2ax+FLAIRsag,2,Herniation of nucleus pulposus,138,0.7254911172182682,0.008826997542188483,0.6936056182633622,0.7591099620473482
T2ax+FLAIRsag,2,Spinal cord compression,74,0.5867657280630776,0.0173639901607993,0.5494503870829938,0.673064934045076
T2ax+FLAIRsag,2,Lacunar infarct,213,0.8135465784296678,0.0027815912005059594,0.781528052137091,0.8429761783704626
T2ax+FLAIRsag,2,Silent micro-hemorrhage of brain,195,0.733593516241918,0.010336737850895896,0.7106265141105408,0.7804961034404226
T2ax+FLAIRsag,2,Cavernous hemangioma,78,0.508183886847333,0.0005866492982521732,0.4446035391238564,0.5760328859519498
T2ax+FLAIRsag,2,Subdural intracranial hemorrhage,44,0.860126022228921,0.006196933011330886,0.7819565356785733,0.9073117191818951
T2ax+FLAIRsag,2,Gliosis,3534,0.7796422718774557,0.0006516705734197349,0.7692902391388072,0.7892900723195249
T2ax+FLAIRsag,2,Cerebral atrophy,1310,0.9229586236183817,0.0006563701306937016,0.9161991832865627,0.9320419041348338
T2ax+FLAIRsag,2,Encephalomalacia,236,0.7624153267328443,0.004627828620778806,0.7340849470922202,0.803569537588231
T2ax+FLAIRsag,2,Arachnoid cyst,389,0.727496100942664,0.005210055772199755,0.6958430261670856,0.7468269163935997
T2ax+FLAIRsag,2,Empty sella syndrome,351,0.7322526531772273,0.0025828696512529025,0.7057466958294054,0.7610571574207358
T2ax+FLAIRsag,2,Intracranial aneurysm,61,0.6895030671828998,0.017279468856636303,0.644556446124436,0.7721880495053153
T2ax+FLAIRsag,2,Chiari malformation,56,0.7436160283970072,0.010097024525577933,0.6685848425925925,0.8043134435819245
T2ax+FLAIRsag,2,Schwannoma,38,0.7235168359166222,0.03696065609856252,0.6133326560154324,0.7289744506516107
T2ax+FLAIRsag,2,Cyst of pineal gland,103,0.6189943949195467,0.026570614646015796,0.5279840552457149,0.6442104149899769
T2ax+FLAIRsag,2,Hemangioma of vertebral column,31,0.6060716738680504,0.03497601220300419,0.4973818737333954,0.687988032635541
T2ax+FLAIRsag,2,Cerebral edema,533,0.8868585331972438,0.002674170745679951,0.8655103044692938,0.8999988547813557
T2ax+FLAIRsag,2,Spinal stenosis,43,0.6121460846495046,0.011550269503189194,0.5102443038557726,0.6902864784386273
T2ax+FLAIRsag,2,Mastoiditis,265,0.7260388244891661,0.0032066049347165503,0.6920875910846087,0.754050271876094
T2ax+FLAIRsag,2,Chronic mastoiditis,211,0.7674279782925794,0.0044079492594253965,0.7385282377609337,0.8025032068382616
T2ax+FLAIRsag,2,Ventriculomegaly,889,0.8956302043265287,0.0004122549523236622,0.8842807163646393,0.9071807129963412
T2ax+FLAIRsag,2,Cerebellar degeneration,351,0.8213017945378044,0.0016954257492920316,0.7992442311200881,0.8411975350102301
T2ax+FLAIRsag,2,Mega cisterna magna,104,0.7331602239759739,0.004770474683982748,0.6872262944957265,0.7860993517057231
T2ax+FLAIRsag,2,Structure of cave of septum pellucidum,99,0.6761639419805978,0.011338527026135588,0.6026561950324509,0.7144203927209903
T2ax+FLAIRsag,2,Hyperostosis of skull,34,0.7546914053579546,0.013371029066534795,0.6889797148250328,0.8372300247723069
T2ax+FLAIRsag,2,Watershed infarct,36,0.8579776875304287,0.01876596627064673,0.7733735157124726,0.8917996422919117
T2ax+FLAIRsag,2,Foraminal Spinal Stenosis,60,0.6832824386585236,0.02286703590642659,0.6569039689782543,0.7724189494155538
T2ax+FLAIRsag,2,Lipoma of brain,22,0.514598551947821,0.02517977386058594,0.4023087463736907,0.6553504687267149
T2ax+FLAIRsag,2,Glioma,66,0.7463118912942006,0.009463476564310354,0.6658405349153914,0.8036033347362413
T2ax+FLAIRsag,2,Pituitary adenoma,25,0.4996235411329348,0.0060096722263467545,0.3690207807614149,0.6286551654525475
T2ax+FLAIRax,2,Cerebral infarction,424,0.8163538140807857,0.004335200679281776,0.7877665950175778,0.8322492592278876
T2ax+FLAIRax,2,Cerebral hemorrhage,294,0.8154526711589497,0.0025967302983190563,0.784338370472449,0.8403768203541797
T2ax+FLAIRax,2,Metastatic malignant neoplasm to brain,373,0.8691829198940294,0.00024190562000955866,0.8473652991744979,0.8889325634161619
T2ax+FLAIRax,2,Intracranial meningioma,181,0.7224641531703783,0.009136009347876348,0.6940587446129207,0.765664514279599
T2ax+FLAIRax,2,Demyelinating disease of central nervous system,250,0.8481338729082358,0.0036028979223587045,0.8145866553102801,0.8734299085622393
T2ax+FLAIRax,2,Herniation of nucleus pulposus,138,0.6964266606117074,0.005038679306567069,0.646714929723142,0.7319123250248584
T2ax+FLAIRax,2,Spinal cord compression,74,0.5663308710577731,0.012495467003745304,0.47820077762730845,0.613154345807331
T2ax+FLAIRax,2,Lacunar infarct,213,0.8099359531675651,0.001638769513813509,0.7733849172672863,0.840459137965895
T2ax+FLAIRax,2,Silent micro-hemorrhage of brain,195,0.7289646764532609,0.002830024371627675,0.6948732973364442,0.7665040469104861
T2ax+FLAIRax,2,Cavernous hemangioma,78,0.4892985764161288,0.0033081058682184862,0.42222055838997596,0.5570070746211683
T2ax+FLAIRax,2,Subdural intracranial hemorrhage,44,0.8069024559424602,0.0035090443528886885,0.7298422370155152,0.8738752129282862
T2ax+FLAIRax,2,Gliosis,3534,0.7830578762524043,0.002765092162334659,0.7717554433231768,0.7902961524152531
T2ax+FLAIRax,2,Cerebral atrophy,1310,0.9221379082603235,0.00017981190852214553,0.914052360738537,0.9301799252942833
T2ax+FLAIRax,2,Encephalomalacia,236,0.7481761969016324,0.0037253881653222802,0.7117808251866535,0.791539562671173
T2ax+FLAIRax,2,Arachnoid cyst,389,0.728398441975898,0.0023018231871229098,0.7014093225353214,0.7538797004221824
T2ax+FLAIRax,2,Empty sella syndrome,351,0.724029184896987,0.01227215091860126,0.714558886432302,0.7648591966180006
T2ax+FLAIRax,2,Intracranial aneurysm,61,0.6823064887489781,0.012709978933110516,0.5946085406744797,0.754351491276157
T2ax+FLAIRax,2,Chiari malformation,56,0.771401031227528,0.01861606874710861,0.7310903250578342,0.8446664074820587
T2ax+FLAIRax,2,Schwannoma,38,0.721046536705205,0.032502020204832276,0.6171010376304568,0.7337135812875022
T2ax+FLAIRax,2,Cyst of pineal gland,103,0.649946875402789,0.011294323512205082,0.5886830751163342,0.6863886841184299
T2ax+FLAIRax,2,Hemangioma of vertebral column,31,0.5957307394569215,0.012853681383964038,0.48745804750507127,0.6726905929303967
T2ax+FLAIRax,2,Cerebral edema,533,0.8954945387707046,0.0022275950640441755,0.8782012297269151,0.9085463215332235
T2ax+FLAIRax,2,Spinal stenosis,43,0.5780806699000953,0.00999083116405706,0.4861990719517958,0.6605532823520202
T2ax+FLAIRax,2,Mastoiditis,265,0.7535315347345096,0.011316471959734307,0.7061341469312076,0.7689258510683312
T2ax+FLAIRax,2,Chronic mastoiditis,211,0.7831098037474927,0.002648482681970717,0.7619338784906285,0.8124199529902345
T2ax+FLAIRax,2,Ventriculomegaly,889,0.8961515408527837,0.002393795504605458,0.8832877024736039,0.9066046725442963
T2ax+FLAIRax,2,Cerebellar degeneration,351,0.8243393760425392,0.004104049751277123,0.804821721387003,0.8447079052164288
T2ax+FLAIRax,2,Mega cisterna magna,104,0.7397612905808083,0.00588032965565997,0.6886532024360168,0.7886221232476569
T2ax+FLAIRax,2,Structure of cave of septum pellucidum,99,0.7134400819036069,0.010537666579913393,0.6482937119854084,0.755404452590138
T2ax+FLAIRax,2,Hyperostosis of skull,34,0.7372697770207558,0.013474771402246073,0.6737228353243544,0.8297684789029486
T2ax+FLAIRax,2,Watershed infarct,36,0.8311533452871488,0.0073245230182547895,0.7889236751022072,0.8879924102494549
T2ax+FLAIRax,2,Foraminal Spinal Stenosis,60,0.6432223769896543,0.03138378596947546,0.6223802212473196,0.7414148785253022
T2ax+FLAIRax,2,Lipoma of brain,22,0.5406921094414425,0.04149297761063264,0.485024183428867,0.7017123290165568
T2ax+FLAIRax,2,Glioma,66,0.774204194837839,0.00534184011782027,0.7216529762826213,0.8386340751481248
T2ax+FLAIRax,2,Pituitary adenoma,25,0.4828102761172787,0.01738698178442714,0.36255461814414863,0.6424074160696792
T1ax+SWIax,2,Cerebral infarction,424,0.7770683402158798,0.0021495335507250805,0.7522799874645504,0.8013604103096034
T1ax+SWIax,2,Cerebral hemorrhage,294,0.8249240715445794,0.004345824451467342,0.7913488046948683,0.8482491905603137
T1ax+SWIax,2,Metastatic malignant neoplasm to brain,373,0.8722370999605683,0.0041673564724575415,0.8523723921065381,0.8902260851962067
T1ax+SWIax,2,Intracranial meningioma,181,0.7441733658315801,0.006357934019630537,0.6990039659542493,0.7735747751210507
T1ax+SWIax,2,Demyelinating disease of central nervous system,250,0.8009069962448504,0.005468656199879358,0.7624869908608444,0.824740640166474
T1ax+SWIax,2,Herniation of nucleus pulposus,138,0.6962473607424632,0.0035701859941838577,0.6546104515295249,0.7351450931963098
T1ax+SWIax,2,Spinal cord compression,74,0.6294896409447327,0.011574496313813378,0.5490945466290131,0.6769607243404934
T1ax+SWIax,2,Lacunar infarct,213,0.7880672926447575,0.009947573121585446,0.7677059572269367,0.8337702779462849
T1ax+SWIax,2,Silent micro-hemorrhage of brain,195,0.7783360559616268,0.0009868673757064247,0.7444590267480866,0.8116756737087868
T1ax+SWIax,2,Cavernous hemangioma,78,0.6064419119974676,0.004430380475155586,0.5325025105314388,0.6729025712113929
T1ax+SWIax,2,Subdural intracranial hemorrhage,44,0.8514299860299431,0.012443351668798248,0.7782200540662543,0.897412716936763
T1ax+SWIax,2,Gliosis,3534,0.7750141675922569,0.0017926257198881649,0.763579993841337,0.7835084215106316
T1ax+SWIax,2,Cerebral atrophy,1310,0.919790711445093,0.0008942135115744865,0.9136120321165825,0.9291825491415945
T1ax+SWIax,2,Encephalomalacia,236,0.7325618880680952,0.0014980985299699596,0.6931543630989926,0.763131424383394
T1ax+SWIax,2,Arachnoid cyst,389,0.6855384087125707,0.006167551843654206,0.6511420140054681,0.7102620090021985
T1ax+SWIax,2,Empty sella syndrome,351,0.685446968699199,0.002094039570496185,0.6541339952279728,0.7102206934847612
T1ax+SWIax,2,Intracranial aneurysm,61,0.6107058034051703,0.005949913003345864,0.5367860843890289,0.706689599065964
T1ax+SWIax,2,Chiari malformation,56,0.7019420304268221,0.02613518219723973,0.644662407537924,0.7947452267970351
T1ax+SWIax,2,Schwannoma,38,0.686271531313586,0.03780750797528507,0.5469943300137375,0.715498326752229
T1ax+SWIax,2,Cyst of pineal gland,103,0.6460020692466062,0.020230637661992193,0.5703329101081794,0.6650611771359267
T1ax+SWIax,2,Hemangioma of vertebral column,31,0.6156011604909345,0.013645957928424499,0.5393877681665644,0.7126000881365416
T1ax+SWIax,2,Cerebral edema,533,0.8768996071190092,0.0015703778595164265,0.8588047658261215,0.8925816186947282
T1ax+SWIax,2,Spinal stenosis,43,0.6852422998797828,0.009440696903520259,0.6086046668822559,0.756635557224594
T1ax+SWIax,2,Mastoiditis,265,0.6417869682888783,0.004681360014251861,0.6108019732891544,0.6835113262527249
T1ax+SWIax,2,Chronic mastoiditis,211,0.7873101882486616,0.008057000270976713,0.7720552858641794,0.8216184201005347
T1ax+SWIax,2,Ventriculomegaly,889,0.8916177340485308,0.00019845152413318815,0.8790314946417769,0.9039078825858979
T1ax+SWIax,2,Cerebellar degeneration,351,0.8043976689556577,0.0017919150778280717,0.7823385772684459,0.8294662222367256
T1ax+SWIax,2,Mega cisterna magna,104,0.69776044728946,0.0013447156133486015,0.6429100150899982,0.7540800918031328
T1ax+SWIax,2,Structure of cave of septum pellucidum,99,0.6441569413379183,0.011823679672749016,0.5900048558883029,0.7067537115257544
T1ax+SWIax,2,Hyperostosis of skull,34,0.7172350615638926,0.020389094954567106,0.6078690042677083,0.8101311724766461
T1ax+SWIax,2,Watershed infarct,36,0.8214839157849738,0.010348822587600923,0.7506385877916611,0.8755017113503556
T1ax+SWIax,2,Foraminal Spinal Stenosis,60,0.693978058740193,0.01505089695065036,0.6132962191556751,0.736525175809791
T1ax+SWIax,2,Lipoma of brain,22,0.6139306306044113,0.01682316541814094,0.4997240685320138,0.7090079315713759
T1ax+SWIax,2,Glioma,66,0.7612129659411743,0.01788939905678024,0.6664572320049026,0.8125943908265424
T1ax+SWIax,2,Pituitary adenoma,25,0.5868125533731853,0.009530592555675173,0.46256099977030557,0.6738140540865006
T1ax+FLAIRsag,2,Cerebral infarction,424,0.7929613515035365,0.00015010479867521282,0.770360958042905,0.8156359923431132
T1ax+FLAIRsag,2,Cerebral hemorrhage,294,0.8217044483470936,0.00435417364005764,0.8023070604092449,0.8509327460062075
T1ax+FLAIRsag,2,Metastatic malignant neoplasm to brain,373,0.8820406543694977,0.006060671421676754,0.85797078792227,0.8921148708534822
T1ax+FLAIRsag,2,Intracranial meningioma,181,0.7415620709315819,0.004026457154527655,0.695060611682487,0.7749354608358893
T1ax+FLAIRsag,2,Demyelinating disease of central nervous system,250,0.7842073717598161,0.0019232418524192643,0.7483303306312468,0.8137877577696905
T1ax+FLAIRsag,2,Herniation of nucleus pulposus,138,0.7406234259063517,0.006646203421861498,0.69876131600644,0.7746592639433245
T1ax+FLAIRsag,2,Spinal cord compression,74,0.6108222182908308,0.00644158240461638,0.5508941050631367,0.6875738103549989
T1ax+FLAIRsag,2,Lacunar infarct,213,0.7956392920583291,0.005224777185566932,0.7718206160113149,0.834085434891802
T1ax+FLAIRsag,2,Silent micro-hemorrhage of brain,195,0.7335346033976172,0.008259537689728714,0.7047982433324399,0.7845391297531984
T1ax+FLAIRsag,2,Cavernous hemangioma,78,0.524225240972423,0.013036887948976164,0.45446060293434426,0.5757676092339704
T1ax+FLAIRsag,2,Subdural intracranial hemorrhage,44,0.8688601438494473,0.0058852393496683095,0.829918883298992,0.9181684265582483
T1ax+FLAIRsag,2,Gliosis,3534,0.7729545581944094,0.0031304106956250664,0.764000924573861,0.7839662684019514
T1ax+FLAIRsag,2,Cerebral atrophy,1310,0.9195208805336743,0.001096713372512738,0.9129476787636631,0.9287280096498397
T1ax+FLAIRsag,2,Encephalomalacia,236,0.7625935578289339,0.0009489912896760648,0.7262426603311282,0.7960308256179927
T1ax+FLAIRsag,2,Arachnoid cyst,389,0.7058499564318174,0.007797514348423364,0.6699678679825015,0.7239643593480668
T1ax+FLAIRsag,2,Empty sella syndrome,351,0.7039312479296259,0.0029796738786179084,0.6789050531755876,0.7341787625700998
T1ax+FLAIRsag,2,Intracranial aneurysm,61,0.6255237867704754,0.008200396146802333,0.5175407794824751,0.6932926973134428
T1ax+FLAIRsag,2,Chiari malformation,56,0.6998389025739887,0.01462092897655639,0.6587469660208656,0.7806895028906472
T1ax+FLAIRsag,2,Schwannoma,38,0.7349953585192269,0.027965831882703192,0.6324602616225685,0.7570530793554584
T1ax+FLAIRsag,2,Cyst of pineal gland,103,0.6158633530852328,0.019815372907646532,0.5309942986564091,0.6416681436188985
T1ax+FLAIRsag,2,Hemangioma of vertebral column,31,0.5849401492650453,0.014846506580387032,0.4633046977305427,0.6527845514034183
T1ax+FLAIRsag,2,Cerebral edema,533,0.8909051156408422,0.0023540204685065097,0.8738599330440262,0.9048145683103072
T1ax+FLAIRsag,2,Spinal stenosis,43,0.6587356464784646,0.01382426460578463,0.5513514987478735,0.7287204907402745
T1ax+FLAIRsag,2,Mastoiditis,265,0.6595446177081783,0.002378277939800481,0.6274339081031061,0.6955384479375768
T1ax+FLAIRsag,2,Chronic mastoiditis,211,0.781382576598283,0.004684109894681054,0.7480317574172272,0.8092234515260351
T1ax+FLAIRsag,2,Ventriculomegaly,889,0.90181909146352,0.001762450729831169,0.8930330093161144,0.9147668798279001
T1ax+FLAIRsag,2,Cerebellar degeneration,351,0.8237622969983067,0.0004313317201729009,0.798769662119684,0.845161102076929
T1ax+FLAIRsag,2,Mega cisterna magna,104,0.6762749778480751,0.015637098799002547,0.6471046246687945,0.7486170105465393
T1ax+FLAIRsag,2,Structure of cave of septum pellucidum,99,0.6798497491955637,0.0029921916908042506,0.6201352101685078,0.7281940927269848
T1ax+FLAIRsag,2,Hyperostosis of skull,34,0.7383440287109608,0.014814412848986228,0.6853506124367637,0.8348407132779515
T1ax+FLAIRsag,2,Watershed infarct,36,0.8385477895336825,0.017890500013502,0.7486641857445611,0.8776741613094211
T1ax+FLAIRsag,2,Foraminal Spinal Stenosis,60,0.7422110313463577,0.0032161383121005653,0.69284122502558,0.7814454060076519
T1ax+FLAIRsag,2,Lipoma of brain,22,0.5973748799487781,0.020316217660982048,0.4817528679238459,0.7214645172372931
T1ax+FLAIRsag,2,Glioma,66,0.7622201428891683,0.001575596081038606,0.6991598443828175,0.818968459630382
T1ax+FLAIRsag,2,Pituitary adenoma,25,0.5996847423854256,0.03156009989106157,0.466766628507807,0.677940513859779
T1ax+FLAIRax,2,Cerebral infarction,424,0.8048745907461831,0.0001818960421896813,0.7818215752468674,0.8273578140214041
