finding,pair,context,synergy,ci_lo,ci_hi,sig_pos,sig_neg
Spinal cord compression,T1ax|T2ax,T2cor,0.011897285599610946,-0.05353754682873074,0.07157378959953337,False,False
Spinal cord compression,T1ax|T2ax,FLAIRax+T2cor,-0.00806368576397279,-0.049607638608948394,0.029204154645893602,False,False
Spinal cord compression,T1ax|FLAIRax,T2ax,0.03347399042446973,-0.018556802746670348,0.09570464545482851,False,False
Spinal cord compression,T1ax|FLAIRax,T2cor,0.036605937951312784,-0.03482280188066041,0.1002201968059365,False,False
Spinal cord compression,T1ax|FLAIRax,T2ax+T2cor,0.01664496658772905,-0.004708073903741924,0.03995612509962148,False,False
Spinal cord compression,T1ax|T2cor,T2ax,0.007256971325213113,-0.03853618464803265,0.05267598594667602,False,False
Spinal cord compression,T1ax|T2cor,FLAIRax,-0.00016507963445139753,-0.04866643025921767,0.054674180052438584,False,False
Spinal cord compression,T1ax|T2cor,T2ax+FLAIRax,-0.00957205251152758,-0.027376920240592798,0.009700686707739168,False,False
Spinal cord compression,T2ax|FLAIRax,T1ax,-0.006480904577865148,-0.07587441356009336,0.056622483982154054,False,False
Spinal cord compression,T2ax|FLAIRax,T2cor,0.021369568663293773,-0.04195359680498752,0.09768609324607834,False,False
Spinal cord compression,T2ax|FLAIRax,T1ax+T2cor,0.0014085972997100367,-0.052202753403576385,0.046184876121229936,False,False
Spinal cord compression,T2ax|T2cor,T1ax,0.004491845614324091,-0.041108898884045814,0.05762205808836534,False,False
Spinal cord compression,T2ax|T2cor,FLAIRax,0.021788320368975458,-0.03872492681538226,0.09756068296673202,False,False
Spinal cord compression,T2ax|T2cor,T1ax+FLAIRax,0.012381347491899276,-0.019902946789854964,0.04788936137215157,False,False
Spinal cord compression,FLAIRax|T2cor,T1ax,0.03434923037629643,-0.025984327382320368,0.10172538188359641,False,False
Spinal cord compression,FLAIRax|T2cor,T2ax,0.059067756090612315,0.010124057194766604,0.11412030722322798,True,False
Spinal cord compression,FLAIRax|T2cor,T1ax+T2ax,0.042238732253871626,0.014142821627778435,0.07087164008280829,True,False
Lacunar infarct,T1ax|T2ax,FLAIRax,0.004262501132957961,-0.009988589504160983,0.02096354292539082,False,False
Lacunar infarct,T1ax|T2ax,T2cor,-0.011722635804830881,-0.025999029338482374,0.0009331455122444315,False,False
Lacunar infarct,T1ax|T2ax,FLAIRax+T2cor,0.0015380424979792888,-0.006329847499587568,0.009783791684686861,False,False
Lacunar infarct,T1ax|FLAIRax,T2ax,-0.011872079493259117,-0.023972811162118572,0.002416321850872647,False,False
Lacunar infarct,T1ax|FLAIRax,T2cor,-0.012933703055861185,-0.028496340744979216,0.003725938070723919,False,False
Lacunar infarct,T1ax|FLAIRax,T2ax+T2cor,0.00032697524694898466,-0.008478022124662823,0.011166444163974805,False,False
Lacunar infarct,T1ax|T2cor,T2ax,-0.02074540607222667,-0.03472773430808638,-0.006714147690582747,False,True
Lacunar infarct,T1ax|T2cor,FLAIRax,-0.005821892697039894,-0.02145537241179053,0.010662158123094883,False,False
Lacunar infarct,T1ax|T2cor,T2ax+FLAIRax,-0.008546351332018566,-0.018767873382346572,0.0020230896908009486,False,False
Lacunar infarct,T2ax|FLAIRax,T1ax,0.004312873204961187,-0.009149148161457657,0.016520768096610572,False,False
Lacunar infarct,T2ax|FLAIRax,T2cor,-0.01589986750582651,-0.03153138530872966,-0.0006481440151527781,False,True
Lacunar infarct,T2ax|FLAIRax,T1ax+T2cor,-0.002639189203016341,-0.012011868172713972,0.005975337391765594,False,False
Lacunar infarct,T2ax|T2cor,T1ax,0.008459294099814855,-0.005326540577767702,0.02204993464895618,False,False
Lacunar infarct,T2ax|T2cor,FLAIRax,0.004231690326816,-0.011405299939948299,0.018123380741163923,False,False
Lacunar infarct,T2ax|T2cor,T1ax+FLAIRax,0.0015072316918373278,-0.010086783511921545,0.012680146416162249,False,False
Lacunar infarct,FLAIRax|T2cor,T1ax,0.018281813841808367,0.002878919445954667,0.0345607979540651,True,False
Lacunar infarct,FLAIRax|T2cor,T2ax,-0.0008693033063772637,-0.013484104029461935,0.011249970899983738,False,False
Lacunar infarct,FLAIRax|T2cor,T1ax+T2ax,0.011329751433830838,0.0028264178462254095,0.02112756916444071,True,False
Silent micro-hemorrhage of brain,T1ax|T2ax,FLAIRax,0.015741024615093385,-0.004975174533752641,0.04096455730401574,False,False
Silent micro-hemorrhage of brain,T1ax|T2ax,T2cor,0.021205339271247202,-0.010744302512754196,0.04509675492166078,False,False
Silent micro-hemorrhage of brain,T1ax|T2ax,FLAIRax+T2cor,0.009249348031775496,-0.00818876145882226,0.026282187833164203,False,False
Silent micro-hemorrhage of brain,T1ax|FLAIRax,T2ax,0.00485452590465788,-0.018067238159336602,0.0262976811963328,False,False
Silent micro-hemorrhage of brain,T1ax|FLAIRax,T2cor,0.003026178420488413,-0.030114779263586015,0.029369552708077097,False,False
Silent micro-hemorrhage of brain,T1ax|FLAIRax,T2ax+T2cor,-0.008929812818983295,-0.022473909942192727,0.005099274457514795,False,False
Silent micro-hemorrhage of brain,T1ax|T2cor,T2ax,0.009103289584794434,-0.01985840854968898,0.03136491667249317,False,False
Silent micro-hemorrhage of brain,T1ax|T2cor,FLAIRax,0.0018106274444711498,-0.02473652048025103,0.028107725504008203,False,False
Silent micro-hemorrhage of brain,T1ax|T2cor,T2ax+FLAIRax,-0.00468104913884674,-0.02776032227928464,0.015222705637820105,False,False
Silent micro-hemorrhage of brain,T2ax|FLAIRax,T1ax,-0.030998832096444887,-0.04940358798952439,-0.011396587876774457,False,True
Silent micro-hemorrhage of brain,T2ax|FLAIRax,T2cor,0.010635926123614909,-0.021565068298816693,0.036267432479096307,False,False
Silent micro-hemorrhage of brain,T2ax|FLAIRax,T1ax+T2cor,-0.0013200651158567997,-0.016117937017574243,0.014199148957585051,False,False
Silent micro-hemorrhage of brain,T2ax|T2cor,T1ax,-0.04641924127328669,-0.06912547047990224,-0.02443969233530418,False,True
Silent micro-hemorrhage of brain,T2ax|T2cor,FLAIRax,-0.010248797709380723,-0.033433677939553805,0.013528475167536125,False,False
Silent micro-hemorrhage of brain,T2ax|T2cor,T1ax+FLAIRax,-0.016740474292698614,-0.03175021498132198,-0.004059915756254801,False,True
Silent micro-hemorrhage of brain,FLAIRax|T2cor,T1ax,-0.01571767142161122,-0.04230650294474533,0.012290200920267957,False,False
Silent micro-hemorrhage of brain,FLAIRax|T2cor,T2ax,0.027745434282618043,0.002148686782690302,0.054269140303111314,True,False
Silent micro-hemorrhage of brain,FLAIRax|T2cor,T1ax+T2ax,0.013961095558976865,0.0012347378055476783,0.028942816697316825,True,False
Cavernous hemangioma,T1ax|T2ax,FLAIRax,-0.05396349549171986,-0.10248718906749722,-0.011256776794383208,False,True
Cavernous hemangioma,T1ax|T2ax,T2cor,0.03689263080061757,-0.016455345359418342,0.08841010817352164,False,False
