finding,n_pos,auroc,auprc,method,seed,axis,subset,k,budget
Cerebellar degeneration,43,0.8931756997826863,0.2669290840431799,queryseq,0,availability,FLAIRax+T2cor,2,-1
Mega cisterna magna,23,0.7424496142575205,0.050440509499624885,queryseq,0,availability,FLAIRax+T2cor,2,-1
Structure of cave of septum pellucidum,22,0.7078725398313027,0.058954524844077934,queryseq,0,availability,FLAIRax+T2cor,2,-1
Cerebral infarction,42,0.9104861456777832,0.3246623483148718,queryseq,0,availability,T2ax+T2cor,2,-1
Demyelinating disease of central nervous system,21,0.7651098901098901,0.1389367274431473,queryseq,0,availability,T2ax+T2cor,2,-1
Lacunar infarct,21,0.9189887493458921,0.19401546997995292,queryseq,0,availability,T2ax+T2cor,2,-1
Gliosis,451,0.7714306090429325,0.6021551585410018,queryseq,0,availability,T2ax+T2cor,2,-1
Cerebral atrophy,213,0.9461728174956914,0.7452043381968869,queryseq,0,availability,T2ax+T2cor,2,-1
Encephalomalacia,25,0.8709641873278238,0.11824254131689906,queryseq,0,availability,T2ax+T2cor,2,-1
Arachnoid cyst,69,0.7215188570487483,0.12058761682910353,queryseq,0,availability,T2ax+T2cor,2,-1
Empty sella syndrome,82,0.7039951044671737,0.15596466570546377,queryseq,0,availability,T2ax+T2cor,2,-1
Cerebral edema,23,0.8281203277315949,0.1894543403076665,queryseq,0,availability,T2ax+T2cor,2,-1
Mastoiditis,23,0.6692482507027092,0.07463660025565637,queryseq,0,availability,T2ax+T2cor,2,-1
Chronic mastoiditis,37,0.7488175675675676,0.061608444477977926,queryseq,0,availability,T2ax+T2cor,2,-1
Ventriculomegaly,131,0.8817644590134184,0.46894628390859977,queryseq,0,availability,T2ax+T2cor,2,-1
Cerebellar degeneration,43,0.8803963543187052,0.29923464426127716,queryseq,0,availability,T2ax+T2cor,2,-1
Mega cisterna magna,23,0.7366784283236649,0.05490761756172693,queryseq,0,availability,T2ax+T2cor,2,-1
Structure of cave of septum pellucidum,22,0.6809434551702593,0.054503719001176926,queryseq,0,availability,T2ax+T2cor,2,-1
Cerebral infarction,42,0.913887506222001,0.3008152119484527,queryseq,0,availability,T2ax+FLAIRax,2,-1
Demyelinating disease of central nervous system,21,0.7704735740450026,0.13033146421213496,queryseq,0,availability,T2ax+FLAIRax,2,-1
Lacunar infarct,21,0.9144427001569859,0.16199132759613502,queryseq,0,availability,T2ax+FLAIRax,2,-1
Gliosis,451,0.7704689168103802,0.5985971532671327,queryseq,0,availability,T2ax+FLAIRax,2,-1
Cerebral atrophy,213,0.9545930647174184,0.7757010806940117,queryseq,0,availability,T2ax+FLAIRax,2,-1
Encephalomalacia,25,0.8865564738292011,0.1440893214011099,queryseq,0,availability,T2ax+FLAIRax,2,-1
Arachnoid cyst,69,0.7188323451910408,0.12493779969002916,queryseq,0,availability,T2ax+FLAIRax,2,-1
Empty sella syndrome,82,0.7003846490077803,0.15753587580391623,queryseq,0,availability,T2ax+FLAIRax,2,-1
Cerebral edema,23,0.8371508881047784,0.1866536950609529,queryseq,0,availability,T2ax+FLAIRax,2,-1
Mastoiditis,23,0.6394653429818792,0.05598586044877458,queryseq,0,availability,T2ax+FLAIRax,2,-1
Chronic mastoiditis,37,0.7486111111111111,0.06169326179409479,queryseq,0,availability,T2ax+FLAIRax,2,-1
Ventriculomegaly,131,0.8929482889647584,0.4914227905492316,queryseq,0,availability,T2ax+FLAIRax,2,-1
Cerebellar degeneration,43,0.8939865719567968,0.30124957801070573,queryseq,0,availability,T2ax+FLAIRax,2,-1
Mega cisterna magna,23,0.7819508402607499,0.06037702544535675,queryseq,0,availability,T2ax+FLAIRax,2,-1
Structure of cave of septum pellucidum,22,0.6745079662605435,0.04010677376167278,queryseq,0,availability,T2ax+FLAIRax,2,-1
Cerebral infarction,42,0.914119794259167,0.3653658280750663,queryseq,0,availability,T1ax+T2cor,2,-1
Demyelinating disease of central nervous system,21,0.7477760334903192,0.1369491465136565,queryseq,0,availability,T1ax+T2cor,2,-1
Lacunar infarct,21,0.9068550497121926,0.1846520699723089,queryseq,0,availability,T1ax+T2cor,2,-1
Gliosis,451,0.7770127462040171,0.6115763552368836,queryseq,0,availability,T1ax+T2cor,2,-1
Cerebral atrophy,213,0.9536384976525822,0.7768696524410262,queryseq,0,availability,T1ax+T2cor,2,-1
Encephalomalacia,25,0.860853994490358,0.16483968572588842,queryseq,0,availability,T1ax+T2cor,2,-1
Arachnoid cyst,69,0.7223320158102767,0.12710316888664094,queryseq,0,availability,T1ax+T2cor,2,-1
Empty sella syndrome,82,0.7042049130168722,0.14103432420018316,queryseq,0,availability,T1ax+T2cor,2,-1
Cerebral edema,23,0.8073380778661563,0.14700615011012524,queryseq,0,availability,T1ax+T2cor,2,-1
Mastoiditis,23,0.6626995993062617,0.03389468041149367,queryseq,0,availability,T1ax+T2cor,2,-1
Chronic mastoiditis,37,0.753734984984985,0.06090984199145951,queryseq,0,availability,T1ax+T2cor,2,-1
Ventriculomegaly,131,0.88414073931241,0.46306621627931666,queryseq,0,availability,T1ax+T2cor,2,-1
Cerebellar degeneration,43,0.8931919172261685,0.29898130359073544,queryseq,0,availability,T1ax+T2cor,2,-1
Mega cisterna magna,23,0.7425094192931044,0.04747338752002506,queryseq,0,availability,T1ax+T2cor,2,-1
Structure of cave of septum pellucidum,22,0.6556701030927835,0.05803240434761459,queryseq,0,availability,T1ax+T2cor,2,-1
Cerebral infarction,42,0.9139206902273105,0.3492161207316143,queryseq,0,availability,T1ax+FLAIRax,2,-1
Demyelinating disease of central nervous system,21,0.7663854003139717,0.10984181925703165,queryseq,0,availability,T1ax+FLAIRax,2,-1
Lacunar infarct,21,0.8995617477760334,0.18037014690770273,queryseq,0,availability,T1ax+FLAIRax,2,-1
Gliosis,451,0.7692435696286788,0.5996100140734075,queryseq,0,availability,T1ax+FLAIRax,2,-1
Cerebral atrophy,213,0.9573230522374756,0.7902844297133907,queryseq,0,availability,T1ax+FLAIRax,2,-1
Encephalomalacia,25,0.8774655647382921,0.2187969674546228,queryseq,0,availability,T1ax+FLAIRax,2,-1
Arachnoid cyst,69,0.7164237483530962,0.1243034395438904,queryseq,0,availability,T1ax+FLAIRax,2,-1
Empty sella syndrome,82,0.7004545851910131,0.1484091277889093,queryseq,0,availability,T1ax+FLAIRax,2,-1
Cerebral edema,23,0.8086836911667963,0.1582947735961165,queryseq,0,availability,T1ax+FLAIRax,2,-1
Mastoiditis,23,0.6217032474134322,0.04407337333419835,queryseq,0,availability,T1ax+FLAIRax,2,-1
Chronic mastoiditis,37,0.7465653153153153,0.06498084586239167,queryseq,0,availability,T1ax+FLAIRax,2,-1
Ventriculomegaly,131,0.8938330138493473,0.48483748807240334,queryseq,0,availability,T1ax+FLAIRax,2,-1
Cerebellar degeneration,43,0.9051928254030035,0.2916458800450677,queryseq,0,availability,T1ax+FLAIRax,2,-1
Mega cisterna magna,23,0.7903534477603015,0.060771127345976735,queryseq,0,availability,T1ax+FLAIRax,2,-1
Structure of cave of septum pellucidum,22,0.6452983442674165,0.04235306846552055,queryseq,0,availability,T1ax+FLAIRax,2,-1
Cerebral infarction,42,0.9107516177202588,0.31586121137176065,queryseq,0,availability,T1ax+T2ax,2,-1
Demyelinating disease of central nervous system,21,0.7613814756671899,0.10036568928168418,queryseq,0,availability,T1ax+T2ax,2,-1
Lacunar infarct,21,0.9109105180533752,0.1788386366604275,queryseq,0,availability,T1ax+T2ax,2,-1
Gliosis,451,0.7720811019912431,0.5942157005438432,queryseq,0,availability,T1ax+T2ax,2,-1
Cerebral atrophy,213,0.9507005110833779,0.7669907185716672,queryseq,0,availability,T1ax+T2ax,2,-1
Encephalomalacia,25,0.8815426997245179,0.14973134351832776,queryseq,0,availability,T1ax+T2ax,2,-1
Arachnoid cyst,69,0.7039587450592886,0.12952362728596167,queryseq,0,availability,T1ax+T2ax,2,-1
Empty sella syndrome,82,0.699475478625754,0.15750397440017988,queryseq,0,availability,T1ax+T2ax,2,-1
Cerebral edema,23,0.8193289875007476,0.17579187855486403,queryseq,0,availability,T1ax+T2ax,2,-1
Mastoiditis,23,0.6675438071885652,0.044313579930672906,queryseq,0,availability,T1ax+T2ax,2,-1
Chronic mastoiditis,37,0.7496058558558558,0.06383100511657461,queryseq,0,availability,T1ax+T2ax,2,-1
Ventriculomegaly,131,0.8818552000272224,0.4786444513813384,queryseq,0,availability,T1ax+T2ax,2,-1
Cerebellar degeneration,43,0.8904511692776751,0.3165563659330063,queryseq,0,availability,T1ax+T2ax,2,-1
Mega cisterna magna,23,0.7821601578852939,0.05632004693763753,queryseq,0,availability,T1ax+T2ax,2,-1
Structure of cave of septum pellucidum,22,0.6246173070915338,0.03909949400849011,queryseq,0,availability,T1ax+T2ax,2,-1
Cerebral infarction,42,0.9152148664343787,0.31705766327408397,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Demyelinating disease of central nervous system,21,0.7707679225536369,0.13229578675361156,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Lacunar infarct,21,0.9171245421245422,0.17406042368866914,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Gliosis,451,0.7743891633493688,0.6057530430441045,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Cerebral atrophy,213,0.9548864919474654,0.7750125100992502,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Encephalomalacia,25,0.8792837465564738,0.13979628913484335,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Arachnoid cyst,69,0.7302165678524375,0.1319460271933653,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Empty sella syndrome,82,0.7044322056123787,0.15960716458783114,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Cerebral edema,23,0.8337420010764907,0.18689769295170827,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Mastoiditis,23,0.6496920040667424,0.05197171669225917,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Chronic mastoiditis,37,0.7549924924924926,0.06210517854104049,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Ventriculomegaly,131,0.8933396095867882,0.4869625317626772,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Cerebellar degeneration,43,0.8919756089650027,0.29930703356643396,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Mega cisterna magna,23,0.7586567789007833,0.05436020400908418,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Structure of cave of septum pellucidum,22,0.6908153701968135,0.053067759477082685,queryseq,0,availability,T2ax+FLAIRax+T2cor,3,-1
Cerebral infarction,42,0.9165256346441015,0.34485780359491286,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Demyelinating disease of central nervous system,21,0.7664835164835164,0.12936429604309593,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Lacunar infarct,21,0.9086538461538461,0.18661585296028252,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Gliosis,451,0.7763773809986904,0.6121903226651447,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Cerebral atrophy,213,0.9584410471266417,0.7905312207462473,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Encephalomalacia,25,0.8754545454545454,0.1827184685331191,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Arachnoid cyst,69,0.7320384552042161,0.1367070464363933,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Empty sella syndrome,82,0.7054637643150625,0.15156259861220392,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Cerebral edema,23,0.8176843490221877,0.15966647616154153,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Mastoiditis,23,0.6455953591292387,0.04875182070552856,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Chronic mastoiditis,37,0.7574324324324324,0.06264128942498456,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Ventriculomegaly,131,0.8946723682270339,0.48223898907909596,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Cerebellar degeneration,43,0.9001978528104829,0.2904481910512449,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Mega cisterna magna,23,0.765295137850607,0.05630287343482088,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Structure of cave of septum pellucidum,22,0.6781630740393627,0.058836995424399026,queryseq,0,availability,T1ax+FLAIRax+T2cor,3,-1
Cerebral infarction,42,0.9137713622034179,0.3462030215536662,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Demyelinating disease of central nervous system,21,0.7653715332286761,0.12472958354499583,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Lacunar infarct,21,0.915521978021978,0.20410242135476828,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Gliosis,451,0.7768852409417237,0.6068250290286946,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Cerebral atrophy,213,0.9527359303500327,0.7717219987749863,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Encephalomalacia,25,0.8762534435261708,0.14564697794175016,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Arachnoid cyst,69,0.719439640974967,0.13159575134194526,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Empty sella syndrome,82,0.7044147215665705,0.15599035814392379,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Cerebral edema,23,0.8230368997069554,0.17089997280194627,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Mastoiditis,23,0.671162011841397,0.05108175463123676,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Chronic mastoiditis,37,0.7560810810810811,0.06229481482856472,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Ventriculomegaly,131,0.8858704898880484,0.4783024420476926,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Cerebellar degeneration,43,0.8891213389121339,0.3108443635989642,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Mega cisterna magna,23,0.7574307756713116,0.052635043124336534,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Structure of cave of septum pellucidum,22,0.659262730396751,0.051448335999427525,queryseq,0,availability,T1ax+T2ax+T2cor,3,-1
Cerebral infarction,42,0.9145180023228804,0.33053400139457023,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Demyelinating disease of central nervous system,21,0.7757064364207222,0.121438351946689,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Lacunar infarct,21,0.9106815803244375,0.167263501283157,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Gliosis,451,0.7732567437317117,0.6014040529221167,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral atrophy,213,0.9572153384441671,0.7885446114588794,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Encephalomalacia,25,0.8848760330578512,0.16417747342550212,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Arachnoid cyst,69,0.7177206851119895,0.13176571094244716,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Empty sella syndrome,82,0.7014948859166011,0.15523389323938563,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral edema,23,0.8250104658812273,0.1754220966756583,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mastoiditis,23,0.6455355540936547,0.05401235964785492,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Chronic mastoiditis,37,0.7538663663663663,0.06420166986133886,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Ventriculomegaly,131,0.892732779056974,0.49016330548792914,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebellar degeneration,43,0.8983977165839577,0.3118912198978854,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mega cisterna magna,23,0.7879911488547335,0.06095727392028545,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Structure of cave of septum pellucidum,22,0.6551390190565448,0.0418894074954341,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral infarction,42,0.915961506553841,0.3390013072194403,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Demyelinating disease of central nervous system,21,0.7735151753008895,0.13030677955378914,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Lacunar infarct,21,0.9147043432757718,0.18615221667881907,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Gliosis,451,0.7769846518241897,0.608171303175263,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Cerebral atrophy,213,0.9570964818446543,0.7871536400516466,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Encephalomalacia,25,0.881129476584022,0.1588964011896891,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Arachnoid cyst,69,0.7272109683794467,0.1343475234904154,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Empty sella syndrome,82,0.7055074744295831,0.15639565186370905,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Cerebral edema,23,0.8288977931941869,0.17477541025508214,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Mastoiditis,23,0.6545362119490461,0.051156105885305475,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Chronic mastoiditis,37,0.7587837837837839,0.06328052568552964,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Ventriculomegaly,131,0.8932999103932487,0.4863759629284668,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Cerebellar degeneration,43,0.8960299698355552,0.30406840858307027,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Mega cisterna magna,23,0.7715148615513426,0.05766649775069019,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Structure of cave of septum pellucidum,22,0.6732895970009373,0.05187567124860952,queryseq,0,availability,T1ax+T2ax+FLAIRax+T2cor,4,-1
Cerebral infarction,42,0.9008130081300814,0.26367751390083277,queryseq,0,budget,all4,1,1
Demyelinating disease of central nervous system,21,0.770800627943485,0.11549473922445552,queryseq,0,budget,all4,1,1
Lacunar infarct,21,0.9141810570382,0.15601846792689253,queryseq,0,budget,all4,1,1
Gliosis,451,0.767320185163574,0.5938373923636486,queryseq,0,budget,all4,1,1
Cerebral atrophy,213,0.9480448089380163,0.7688357072579618,queryseq,0,budget,all4,1,1
Encephalomalacia,25,0.8832231404958678,0.12533999759528427,queryseq,0,budget,all4,1,1
Arachnoid cyst,69,0.6937582345191042,0.11835354388150539,queryseq,0,budget,all4,1,1
Empty sella syndrome,82,0.6948422064865809,0.17367392691029945,queryseq,0,budget,all4,1,1
Cerebral edema,23,0.8310806769930028,0.15170403249359932,queryseq,0,budget,all4,1,1
Mastoiditis,23,0.6690389330781652,0.04845247099298198,queryseq,0,budget,all4,1,1
Chronic mastoiditis,37,0.7566816816816817,0.062293794328577866,queryseq,0,budget,all4,1,1
Ventriculomegaly,131,0.8809194333223689,0.4768559289684586,queryseq,0,budget,all4,1,1
Cerebellar degeneration,43,0.8752392072913625,0.2646448509306817,queryseq,0,budget,all4,1,1
Mega cisterna magna,23,0.7532444231804318,0.050623726349814505,queryseq,0,budget,all4,1,1
Structure of cave of septum pellucidum,22,0.6639487660106217,0.03928530404547562,queryseq,0,budget,all4,1,1
Cerebral infarction,42,0.9142359382777501,0.2998500214833314,queryseq,0,budget,all4,2,2
Demyelinating disease of central nervous system,21,0.7715201465201464,0.13045739311898114,queryseq,0,budget,all4,2,2
Lacunar infarct,21,0.9143118785975928,0.16143602084484257,queryseq,0,budget,all4,2,2
Gliosis,451,0.7714543812104788,0.6008511136828127,queryseq,0,budget,all4,2,2
Cerebral atrophy,213,0.9546190645985618,0.7755846053350787,queryseq,0,budget,all4,2,2
Encephalomalacia,25,0.886473829201102,0.1375894358874501,queryseq,0,budget,all4,2,2
Arachnoid cyst,69,0.7184720849802371,0.12424155233431365,queryseq,0,budget,all4,2,2
Empty sella syndrome,82,0.7036017134364891,0.16298984267572034,queryseq,0,budget,all4,2,2
Cerebral edema,23,0.8367621553734824,0.17590245011425806,queryseq,0,budget,all4,2,2
Mastoiditis,23,0.655911727767478,0.05952377874824879,queryseq,0,budget,all4,2,2
Chronic mastoiditis,37,0.7510322822822822,0.06203598126143833,queryseq,0,budget,all4,2,2
Ventriculomegaly,131,0.893050372605288,0.4916499194385291,queryseq,0,budget,all4,2,2
Cerebellar degeneration,43,0.8941487463916188,0.3019904947186889,queryseq,0,budget,all4,2,2
Mega cisterna magna,23,0.7738173554213266,0.05870329489313806,queryseq,0,budget,all4,2,2
Structure of cave of septum pellucidum,22,0.6752264917213371,0.03996973510448708,queryseq,0,budget,all4,2,2
Cerebral infarction,42,0.9169238427078149,0.34253115415987007,queryseq,0,budget,all4,3,3
Demyelinating disease of central nervous system,21,0.7638016745159601,0.12696617276695144,queryseq,0,budget,all4,3,3
Lacunar infarct,21,0.9166339612768184,0.17637719461462031,queryseq,0,budget,all4,3,3
Gliosis,451,0.7747500680748434,0.6098432457491808,queryseq,0,budget,all4,3,3
Cerebral atrophy,213,0.9565059131158258,0.7878751395390841,queryseq,0,budget,all4,3,3
Encephalomalacia,25,0.8834710743801653,0.1618985318590583,queryseq,0,budget,all4,3,3
Arachnoid cyst,69,0.7301856884057971,0.1303243944762549,queryseq,0,budget,all4,3,3
Empty sella syndrome,82,0.700166098435178,0.15573985061943837,queryseq,0,budget,all4,3,3
Cerebral edema,23,0.8232462173314993,0.157350517635239,queryseq,0,budget,all4,3,3
Mastoiditis,23,0.6603373004006938,0.05883979964504947,queryseq,0,budget,all4,3,3
Chronic mastoiditis,37,0.7389076576576576,0.05938987214203774,queryseq,0,budget,all4,3,3
Ventriculomegaly,131,0.8926363667298073,0.4930823907693885,queryseq,0,budget,all4,3,3
Cerebellar degeneration,43,0.8909701274691058,0.30123146101715426,queryseq,0,budget,all4,3,3
Mega cisterna magna,23,0.764607379941391,0.05359855476685395,queryseq,0,budget,all4,3,3
Structure of cave of septum pellucidum,22,0.683067791315214,0.044469376087713806,queryseq,0,budget,all4,3,3
Cerebral infarction,42,0.9156960345113655,0.3396344051166315,queryseq,0,budget,all4,4,4
Demyelinating disease of central nervous system,21,0.7732535321821037,0.12969910886658928,queryseq,0,budget,all4,4,4
Lacunar infarct,21,0.9141156462585034,0.18784048124689334,queryseq,0,budget,all4,4,4
Gliosis,451,0.7772699178347445,0.6075760400015154,queryseq,0,budget,all4,4,4
Cerebral atrophy,213,0.9570481963511024,0.7859204073305377,queryseq,0,budget,all4,4,4
Encephalomalacia,25,0.8806887052341598,0.1629864601112629,queryseq,0,budget,all4,4,4
Arachnoid cyst,69,0.7275918148880105,0.13403556475558936,queryseq,0,budget,all4,4,4
Empty sella syndrome,82,0.705691056910569,0.1565864913937913,queryseq,0,budget,all4,4,4
Cerebral edema,23,0.827223252197835,0.1726013227675946,queryseq,0,budget,all4,4,4
Mastoiditis,23,0.6535793313797023,0.050554065068352264,queryseq,0,budget,all4,4,4
Chronic mastoiditis,37,0.7593843843843844,0.06377019343475086,queryseq,0,budget,all4,4,4
Ventriculomegaly,131,0.8928688905776799,0.4855571383465204,queryseq,0,budget,all4,4,4
Cerebellar degeneration,43,0.896094839609484,0.3084761065647533,queryseq,0,budget,all4,4,4
Mega cisterna magna,23,0.7708570061599187,0.05750749900008034,queryseq,0,budget,all4,4,4
Structure of cave of septum pellucidum,22,0.6699156513589504,0.05196482812007478,queryseq,0,budget,all4,4,4
Cerebral infarction,42,0.9095569935291189,0.3046334486207909,uniform,1,availability,T2cor,1,-1
Demyelinating disease of central nervous system,21,0.731194400837258,0.12399393254498528,uniform,1,availability,T2cor,1,-1
Lacunar infarct,21,0.9119897959183674,0.18550064756132012,uniform,1,availability,T2cor,1,-1
Gliosis,451,0.7698465182418969,0.609773543437818,uniform,1,availability,T2cor,1,-1
Cerebral atrophy,213,0.9385734236643489,0.7194147024251942,uniform,1,availability,T2cor,1,-1
Encephalomalacia,25,0.8424517906336088,0.11388660339411823,uniform,1,availability,T2cor,1,-1
Arachnoid cyst,69,0.7242465415019763,0.10507469844729561,uniform,1,availability,T2cor,1,-1
Empty sella syndrome,82,0.6998164175190139,0.13847878394484017,uniform,1,availability,T2cor,1,-1
Cerebral edema,23,0.7900843251001735,0.16854503592873774,uniform,1,availability,T2cor,1,-1
Mastoiditis,23,0.6404820285868069,0.03971042581715964,uniform,1,availability,T2cor,1,-1
Chronic mastoiditis,37,0.7255067567567568,0.06127517937699136,uniform,1,availability,T2cor,1,-1
Ventriculomegaly,131,0.8742896680013157,0.44336403841247285,uniform,1,availability,T2cor,1,-1
Cerebellar degeneration,43,0.8720768058123318,0.25904771169199686,uniform,1,availability,T2cor,1,-1
Mega cisterna magna,23,0.703038095807667,0.04437291984431891,uniform,1,availability,T2cor,1,-1
Structure of cave of septum pellucidum,22,0.7154326772883475,0.06314488203435686,uniform,1,availability,T2cor,1,-1
Cerebral infarction,42,0.9152978264476522,0.329583037221149,uniform,1,availability,FLAIRax,1,-1
Demyelinating disease of central nervous system,21,0.7425104657247514,0.1083894373098954,uniform,1,availability,FLAIRax,1,-1
Lacunar infarct,21,0.9077380952380952,0.17411610660738575,uniform,1,availability,FLAIRax,1,-1
Gliosis,451,0.7654465061397027,0.6006249857427669,uniform,1,availability,FLAIRax,1,-1
Cerebral atrophy,213,0.953267070779105,0.7837921718364691,uniform,1,availability,FLAIRax,1,-1
Encephalomalacia,25,0.877465564738292,0.18395491963613686,uniform,1,availability,FLAIRax,1,-1
Arachnoid cyst,69,0.7065011528326746,0.12690355658496896,uniform,1,availability,FLAIRax,1,-1
Empty sella syndrome,82,0.7057872191625143,0.15088157784748635,uniform,1,availability,FLAIRax,1,-1
Cerebral edema,23,0.8370312780336104,0.17491601588612457,uniform,1,availability,FLAIRax,1,-1
Mastoiditis,23,0.5920997547993541,0.05347954219410774,uniform,1,availability,FLAIRax,1,-1
Chronic mastoiditis,37,0.7428115615615616,0.07736423622536283,uniform,1,availability,FLAIRax,1,-1
Ventriculomegaly,131,0.8929085897712192,0.4795446816124099,uniform,1,availability,FLAIRax,1,-1
Cerebellar degeneration,43,0.8965813629139502,0.23668523559711807,uniform,1,availability,FLAIRax,1,-1
Mega cisterna magna,23,0.8038992883200765,0.06776045154172032,uniform,1,availability,FLAIRax,1,-1
Structure of cave of septum pellucidum,22,0.6742268041237113,0.03219255178885712,uniform,1,availability,FLAIRax,1,-1
Cerebral infarction,42,0.9058237929318068,0.2779467311314977,uniform,1,availability,T2ax,1,-1
Demyelinating disease of central nervous system,21,0.7309981684981685,0.10321022622304057,uniform,1,availability,T2ax,1,-1
Lacunar infarct,21,0.9177132391418106,0.1747425477788108,uniform,1,availability,T2ax,1,-1
Gliosis,451,0.7657296110441169,0.5898413758034882,uniform,1,availability,T2ax,1,-1
Cerebral atrophy,213,0.9414594104712664,0.7300630876845039,uniform,1,availability,T2ax,1,-1
Encephalomalacia,25,0.8782093663911846,0.11343496866781308,uniform,1,availability,T2ax,1,-1
Arachnoid cyst,69,0.71582674571805,0.12325148749243914,uniform,1,availability,T2ax,1,-1
Empty sella syndrome,82,0.7107963982865635,0.1651489999533117,uniform,1,availability,T2ax,1,-1
Cerebral edema,23,0.8357155672507626,0.2046725405347473,uniform,1,availability,T2ax,1,-1
Mastoiditis,23,0.6773817355421327,0.0405970543738914,uniform,1,availability,T2ax,1,-1
Chronic mastoiditis,37,0.7413475975975976,0.07137116901765496,uniform,1,availability,T2ax,1,-1
Ventriculomegaly,131,0.8805167700736136,0.4782329795164593,uniform,1,availability,T2ax,1,-1
