finding,n_pos,auroc,auprc,method,seed,axis,subset,k,budget
Arachnoid cyst,43,0.6971633018144646,0.08718324447212684,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Empty sella syndrome,45,0.6276077791377669,0.08859473134967644,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cyst of pineal gland,21,0.7585074457844968,0.07384979327633638,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral edema,43,0.9149558451884034,0.5389079174761099,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Mastoiditis,22,0.6596320346320347,0.05317326299842179,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Ventriculomegaly,64,0.891016604010025,0.41044995045037425,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebellar degeneration,39,0.8536000249244478,0.2923360525272579,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Mega cisterna magna,22,0.622564935064935,0.05163378107585216,queryseq,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral infarction,26,0.8380106735369893,0.3139619441077834,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8665083135391924,0.16981105752084957,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Gliosis,284,0.7144171255909157,0.5748112843144855,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9354876160990713,0.716723554828633,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7050572166851237,0.13444053223579766,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6368013055895553,0.07855406510632088,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7432195232433044,0.0631077471929796,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral edema,43,0.9156373342419853,0.5480401932772877,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mastoiditis,22,0.6852272727272728,0.054997639529722114,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Ventriculomegaly,64,0.8907229010025063,0.41900032743195814,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8482412686543914,0.3109517860734004,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mega cisterna magna,22,0.604491341991342,0.03678842141369659,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral infarction,26,0.854343025395657,0.26309176077186397,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral hemorrhage,20,0.8621140142517815,0.16961125109856065,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Gliosis,284,0.7236890199327453,0.5518107238370564,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral atrophy,102,0.9230134158926728,0.6558788826990521,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Arachnoid cyst,43,0.6996336996336996,0.0880377815042592,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Empty sella syndrome,45,0.6322861417108664,0.08930001303514118,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cyst of pineal gland,21,0.7783251231527093,0.07382812901542837,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral edema,43,0.8940852429224522,0.4746239030052687,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Mastoiditis,22,0.6597943722943723,0.048555467651758735,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Ventriculomegaly,64,0.8903312969924813,0.41155427224002145,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebellar degeneration,39,0.8338474000685422,0.28723668879629166,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Mega cisterna magna,22,0.6018398268398268,0.0369424491573808,queryseq,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral infarction,26,0.8550331247699668,0.3076310957621783,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8678741092636579,0.1753096934250727,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Gliosis,284,0.7249256786393098,0.5648511547303776,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9311274509803922,0.6922261215130725,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Arachnoid cyst,43,0.6992929551069087,0.10390017536112162,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6494764041887665,0.08864443880894579,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7615650302927354,0.0618412041135689,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral edema,43,0.9014112502484596,0.4760987464803578,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mastoiditis,22,0.6885822510822511,0.051337766467452306,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Ventriculomegaly,64,0.893170426065163,0.4321038351674039,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8345951335015733,0.30643800274050675,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mega cisterna magna,22,0.5752164502164502,0.03231422181339213,queryseq,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral infarction,26,0.8490062569009937,0.3398185286398814,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral hemorrhage,20,0.8595011876484561,0.16061177480510588,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Gliosis,284,0.7219101808080316,0.567208273010666,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral atrophy,102,0.9352038183694531,0.7023167356329382,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Arachnoid cyst,43,0.710253570718687,0.10341311647697891,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Empty sella syndrome,45,0.6423772609819122,0.0862822536470551,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cyst of pineal gland,21,0.7624709812581394,0.06677691782663116,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral edema,43,0.9060113013601385,0.5288858023255898,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mastoiditis,22,0.6800865800865801,0.052772293123956066,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Ventriculomegaly,64,0.8978109335839599,0.4227953040891497,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebellar degeneration,39,0.8482412686543914,0.29843210111544205,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mega cisterna magna,22,0.6186688311688312,0.03553159134355169,queryseq,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral infarction,26,0.8443595877806404,0.3026832556038558,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8737529691211402,0.16281548304782864,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.723963156099225,0.5664017348577579,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9383900928792569,0.7152097803791547,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7067325439418463,0.09155178897454014,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6397116823065416,0.08445169809939428,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7807032444368948,0.07195253007268497,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9119459352017492,0.4931410632895056,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6687770562770563,0.05339505072225373,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8936795112781954,0.4158856939422777,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8482101130946818,0.30660304844508524,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6111471861471861,0.04529141124183072,queryseq,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8399889584100111,0.31213280417540834,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.872624703087886,0.17220665061219265,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7166772259856717,0.5729582794755178,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.933875128998968,0.7106295557051511,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.6956299514439048,0.08692996574299042,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6305997552019583,0.08125247471776034,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7613385425513844,0.07164024626687181,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9165175909361956,0.5271274042710573,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6695887445887445,0.05418260167871408,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8897634711779449,0.4137957697243127,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8486151353709069,0.3097862545867824,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.600108225108225,0.05612916043933969,queryseq,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8519966875230034,0.2989013455125065,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8725059382422802,0.1693004462200524,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7240484429065743,0.5557305430068902,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9297600619195047,0.6899962622245773,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.6969645341738366,0.08700978955496444,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6357677138582891,0.08414658135222941,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7768529528339279,0.07261443866370607,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9060113013601385,0.49035257456405074,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6727272727272726,0.051272547502244095,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8909970238095237,0.4204808376602676,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8345328223821541,0.30243946397191573,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.5865259740259741,0.03693871807047727,queryseq,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8495583364004416,0.3363011596839413,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral hemorrhage,20,0.8647862232779098,0.15712532790012548,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Gliosis,284,0.7229092548369804,0.5668450133294264,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral atrophy,102,0.9343137254901961,0.7044184629909703,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Arachnoid cyst,43,0.7055967288525428,0.09098106658014377,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Empty sella syndrome,45,0.635142118863049,0.0889406160861678,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cyst of pineal gland,21,0.773851990261027,0.07423520797585605,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral edema,43,0.9075730471079309,0.509007865684929,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mastoiditis,22,0.6653679653679653,0.051963452538762576,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Ventriculomegaly,64,0.895500469924812,0.41475126049330063,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebellar degeneration,39,0.8484282020126491,0.29379836758831446,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mega cisterna magna,22,0.6189935064935065,0.04078112747815284,queryseq,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral infarction,26,0.8474420316525579,0.33103588276495305,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral hemorrhage,20,0.8691805225653206,0.17200814205367188,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Gliosis,284,0.7227204054778498,0.5700372443469008,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral atrophy,102,0.9376031991744067,0.7155053539336125,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Arachnoid cyst,43,0.7082658943124059,0.11132687497787139,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Empty sella syndrome,45,0.6448796409628723,0.08353671439064145,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cyst of pineal gland,21,0.7624709812581393,0.06572863366769642,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral edema,43,0.9106965386035153,0.5220629360688296,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mastoiditis,22,0.6863636363636364,0.053545507133119015,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Ventriculomegaly,64,0.8958137531328321,0.42564930475827445,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebellar degeneration,39,0.8467146462286195,0.3073636603120759,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mega cisterna magna,22,0.6027597402597402,0.03440419939493118,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral infarction,26,0.8476260581523739,0.3180408843319199,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral hemorrhage,20,0.871021377672209,0.16623010587311293,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Gliosis,284,0.7238900531214972,0.5702818986725268,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral atrophy,102,0.936609907120743,0.7117370582681839,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Arachnoid cyst,43,0.7033250986739359,0.09069291356061358,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Empty sella syndrome,45,0.6358765129878962,0.08214489060081673,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cyst of pineal gland,21,0.7730026612309608,0.07181756760364767,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral edema,43,0.9128829826504244,0.5133842453201685,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mastoiditis,22,0.6737554112554113,0.05377369955381805,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Ventriculomegaly,64,0.8945606203007519,0.42074115948992613,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebellar degeneration,39,0.8466834906689099,0.30841549890902986,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mega cisterna magna,22,0.6022186147186147,0.04230148503946193,queryseq,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral infarction,26,0.8392988590357011,0.2870744592338013,queryseq,0,budget,allinputs,1,1
Cerebral hemorrhage,20,0.8669239904988124,0.1553866817126368,queryseq,0,budget,allinputs,1,1
Gliosis,284,0.7150506847312248,0.5521640665843273,queryseq,0,budget,allinputs,1,1
Cerebral atrophy,102,0.9362874097007223,0.7043354978465641,queryseq,0,budget,allinputs,1,1
Arachnoid cyst,43,0.6981855353948377,0.0890485683998769,queryseq,0,budget,allinputs,1,1
Empty sella syndrome,45,0.629810961512308,0.0967918741301001,queryseq,0,budget,allinputs,1,1
Cyst of pineal gland,21,0.7683596625332654,0.06903089343372928,queryseq,0,budget,allinputs,1,1
Cerebral edema,43,0.9109804923758412,0.49350725471710677,queryseq,0,budget,allinputs,1,1
Mastoiditis,22,0.6317640692640693,0.045393888250477826,queryseq,0,budget,allinputs,1,1
Ventriculomegaly,64,0.891466948621554,0.4304728867637023,queryseq,0,budget,allinputs,1,1
Cerebellar degeneration,39,0.8577437143658286,0.2676602723690704,queryseq,0,budget,allinputs,1,1
Mega cisterna magna,22,0.6427489177489177,0.04034537350039939,queryseq,0,budget,allinputs,1,1
Cerebral infarction,26,0.8411851306588148,0.2988819284722681,queryseq,0,budget,allinputs,2,2
Cerebral hemorrhage,20,0.8767220902612827,0.17610410820707623,queryseq,0,budget,allinputs,2,2
Gliosis,284,0.7217883425118183,0.5692916395778168,queryseq,0,budget,allinputs,2,2
Cerebral atrophy,102,0.9375,0.7125104574588667,queryseq,0,budget,allinputs,2,2
Arachnoid cyst,43,0.7047732629127978,0.10457776326298793,queryseq,0,budget,allinputs,2,2
Empty sella syndrome,45,0.6516523867809058,0.09389631726705351,queryseq,0,budget,allinputs,2,2
Cyst of pineal gland,21,0.7714738689768416,0.0635608195318534,queryseq,0,budget,allinputs,2,2
Cerebral edema,43,0.9129965641593549,0.5012894907839083,queryseq,0,budget,allinputs,2,2
Mastoiditis,22,0.668939393939394,0.053146941971606465,queryseq,0,budget,allinputs,2,2
Ventriculomegaly,64,0.8917019110275689,0.4237841997106411,queryseq,0,budget,allinputs,2,2
Cerebellar degeneration,39,0.8503598467146462,0.308146727602716,queryseq,0,budget,allinputs,2,2
Mega cisterna magna,22,0.6275974025974026,0.035946342806515964,queryseq,0,budget,allinputs,2,2
Cerebral infarction,26,0.8533768862716231,0.31641738368766287,queryseq,0,budget,allinputs,3,3
Cerebral hemorrhage,20,0.8762470308788598,0.17188876070930106,queryseq,0,budget,allinputs,3,3
Gliosis,284,0.7237925824845266,0.5715592906793232,queryseq,0,budget,allinputs,3,3
Cerebral atrophy,102,0.9354102167182663,0.7129966930295116,queryseq,0,budget,allinputs,3,3
Arachnoid cyst,43,0.7155351108839481,0.09654592849383588,queryseq,0,budget,allinputs,3,3
Empty sella syndrome,45,0.6452332381340949,0.09973562600884096,queryseq,0,budget,allinputs,3,3
Cyst of pineal gland,21,0.7681331747919143,0.07391247914387197,queryseq,0,budget,allinputs,3,3
Cerebral edema,43,0.9137632393446347,0.5156991466906512,queryseq,0,budget,allinputs,3,3
Mastoiditis,22,0.6667207792207792,0.05255570503498053,queryseq,0,budget,allinputs,3,3
Ventriculomegaly,64,0.8936990914786967,0.420426314402547,queryseq,0,budget,allinputs,3,3
Cerebellar degeneration,39,0.8520734024986759,0.31518381603493945,queryseq,0,budget,allinputs,3,3
Mega cisterna magna,22,0.6371212121212121,0.039396353631173935,queryseq,0,budget,allinputs,3,3
Cerebral infarction,26,0.8494663231505337,0.3105592515705544,queryseq,0,budget,allinputs,4,4
Cerebral hemorrhage,20,0.8794536817102137,0.1737541290039093,queryseq,0,budget,allinputs,4,4
Gliosis,284,0.7209720259271895,0.570188765625643,queryseq,0,budget,allinputs,4,4
Cerebral atrophy,102,0.9335268317853458,0.7061707556317234,queryseq,0,budget,allinputs,4,4
Arachnoid cyst,43,0.7104523383593151,0.09553339643370486,queryseq,0,budget,allinputs,4,4
Empty sella syndrome,45,0.6490140078879368,0.1026849430756191,queryseq,0,budget,allinputs,4,4
Cyst of pineal gland,21,0.7629805786761792,0.07097496702217229,queryseq,0,budget,allinputs,4,4
Cerebral edema,43,0.9110940738847715,0.514959663867258,queryseq,0,budget,allinputs,4,4
Mastoiditis,22,0.6751623376623377,0.051120327756021926,queryseq,0,budget,allinputs,4,4
Ventriculomegaly,64,0.8928963032581454,0.424075010889454,queryseq,0,budget,allinputs,4,4
Cerebellar degeneration,39,0.8349066890986697,0.2833365730617139,queryseq,0,budget,allinputs,4,4
Mega cisterna magna,22,0.6170454545454546,0.057717009671125356,queryseq,0,budget,allinputs,4,4
Cerebral infarction,26,0.8455097534044902,0.31141909376764043,queryseq,0,budget,allinputs,5,5
Cerebral hemorrhage,20,0.8703681710213778,0.16738497860388676,queryseq,0,budget,allinputs,5,5
Gliosis,284,0.7231772990886496,0.567370376626578,queryseq,0,budget,allinputs,5,5
Cerebral atrophy,102,0.9310887512899897,0.690193476839376,queryseq,0,budget,allinputs,5,5
Arachnoid cyst,43,0.7004287701962121,0.09516023548336267,queryseq,0,budget,allinputs,5,5
Empty sella syndrome,45,0.6508091935264517,0.09148269411884133,queryseq,0,budget,allinputs,5,5
Cyst of pineal gland,21,0.7631504444821925,0.06945603675270064,queryseq,0,budget,allinputs,5,5
Cerebral edema,43,0.9080557685208848,0.5135338688492094,queryseq,0,budget,allinputs,5,5
Mastoiditis,22,0.6845238095238095,0.05234865448204985,queryseq,0,budget,allinputs,5,5
Ventriculomegaly,64,0.89109492481203,0.41961405552059294,queryseq,0,budget,allinputs,5,5
Cerebellar degeneration,39,0.8378664672710845,0.2789418517254233,queryseq,0,budget,allinputs,5,5
Mega cisterna magna,22,0.5995129870129869,0.03582811518857739,queryseq,0,budget,allinputs,5,5
Cerebral infarction,26,0.7938443135811557,0.1288575559896489,queryseq,1,availability,SWIax,1,-1
Cerebral hemorrhage,20,0.8700712589073634,0.14012494051402463,queryseq,1,availability,SWIax,1,-1
Gliosis,284,0.6856754715142064,0.5377801754908716,queryseq,1,availability,SWIax,1,-1
Cerebral atrophy,102,0.8326367389060887,0.4193942608522544,queryseq,1,availability,SWIax,1,-1
Arachnoid cyst,43,0.6855211971491042,0.08415914482441403,queryseq,1,availability,SWIax,1,-1
Empty sella syndrome,45,0.599891200870393,0.09147668560271767,queryseq,1,availability,SWIax,1,-1
Cyst of pineal gland,21,0.7332540626238604,0.057878707024177196,queryseq,1,availability,SWIax,1,-1
Cerebral edema,43,0.8899679132237271,0.4327186751188965,queryseq,1,availability,SWIax,1,-1
Mastoiditis,22,0.6008658008658009,0.04996849427808749,queryseq,1,availability,SWIax,1,-1
Ventriculomegaly,64,0.8292019110275689,0.31129549353373714,queryseq,1,availability,SWIax,1,-1
Cerebellar degeneration,39,0.771193569492476,0.14447133600819315,queryseq,1,availability,SWIax,1,-1
Mega cisterna magna,22,0.6208874458874459,0.04595378964455685,queryseq,1,availability,SWIax,1,-1
Cerebral infarction,26,0.8150073610599927,0.2482385801859394,queryseq,1,availability,FLAIRsag,1,-1
Cerebral hemorrhage,20,0.8581947743467934,0.17456358269252414,queryseq,1,availability,FLAIRsag,1,-1
Gliosis,284,0.7174204395925727,0.5655516333158603,queryseq,1,availability,FLAIRsag,1,-1
Cerebral atrophy,102,0.9209623323013416,0.6724868064641512,queryseq,1,availability,FLAIRsag,1,-1
Arachnoid cyst,43,0.669534599767158,0.08361801112956249,queryseq,1,availability,FLAIRsag,1,-1
Empty sella syndrome,45,0.6018767849857201,0.07097255405421414,queryseq,1,availability,FLAIRsag,1,-1
Cyst of pineal gland,21,0.7192684445954363,0.04829354702504696,queryseq,1,availability,FLAIRsag,1,-1
Cerebral edema,43,0.8975778743220603,0.45598682353761943,queryseq,1,availability,FLAIRsag,1,-1
Mastoiditis,22,0.6953463203463204,0.05319236687175538,queryseq,1,availability,FLAIRsag,1,-1
Ventriculomegaly,64,0.8678728070175439,0.3977169506357576,queryseq,1,availability,FLAIRsag,1,-1
Cerebellar degeneration,39,0.8116023304358663,0.29756141463614644,queryseq,1,availability,FLAIRsag,1,-1
Mega cisterna magna,22,0.5292207792207791,0.03549755816774883,queryseq,1,availability,FLAIRsag,1,-1
Cerebral infarction,26,0.8275211630474789,0.32120217755893093,queryseq,1,availability,FLAIRax,1,-1
Cerebral hemorrhage,20,0.8584323040380049,0.15391418694969763,queryseq,1,availability,FLAIRax,1,-1
Gliosis,284,0.7058884448559872,0.578324779821737,queryseq,1,availability,FLAIRax,1,-1
Cerebral atrophy,102,0.9303663570691434,0.6941028249178413,queryseq,1,availability,FLAIRax,1,-1
Arachnoid cyst,43,0.7205043018996506,0.10688348160390657,queryseq,1,availability,FLAIRax,1,-1
Empty sella syndrome,45,0.6054399564803482,0.07949254778331084,queryseq,1,availability,FLAIRax,1,-1
Cyst of pineal gland,21,0.6979785969084423,0.046585812396759296,queryseq,1,availability,FLAIRax,1,-1
Cerebral edema,43,0.9013828548712268,0.5566614891384803,queryseq,1,availability,FLAIRax,1,-1
Mastoiditis,22,0.6595779220779221,0.05859438576273011,queryseq,1,availability,FLAIRax,1,-1
Ventriculomegaly,64,0.8899592731829574,0.4033564099069551,queryseq,1,availability,FLAIRax,1,-1
Cerebellar degeneration,39,0.8571829142910552,0.3084319304357166,queryseq,1,availability,FLAIRax,1,-1
Mega cisterna magna,22,0.6930194805194805,0.04973393186710124,queryseq,1,availability,FLAIRax,1,-1
Cerebral infarction,26,0.8460158262789841,0.20622136513480863,queryseq,1,availability,T2ax,1,-1
Cerebral hemorrhage,20,0.8449524940617577,0.141658976072376,queryseq,1,availability,T2ax,1,-1
Gliosis,284,0.7261318777718213,0.5655968974538064,queryseq,1,availability,T2ax,1,-1
Cerebral atrophy,102,0.919233746130031,0.6444970754871532,queryseq,1,availability,T2ax,1,-1
Arachnoid cyst,43,0.6938694380554845,0.10266043025784313,queryseq,1,availability,T2ax,1,-1
Empty sella syndrome,45,0.6133006935944513,0.11117439675454177,queryseq,1,availability,T2ax,1,-1
Cyst of pineal gland,21,0.7012060472226941,0.04280263626884848,queryseq,1,availability,T2ax,1,-1
Cerebral edema,43,0.861061419200954,0.351538127815699,queryseq,1,availability,T2ax,1,-1
Mastoiditis,22,0.6547619047619047,0.056403686670095786,queryseq,1,availability,T2ax,1,-1
Ventriculomegaly,64,0.885906171679198,0.3789969940776155,queryseq,1,availability,T2ax,1,-1
Cerebellar degeneration,39,0.8410754899211764,0.3281589802811818,queryseq,1,availability,T2ax,1,-1
Mega cisterna magna,22,0.645508658008658,0.04092509843378732,queryseq,1,availability,T2ax,1,-1
Cerebral infarction,26,0.8395748987854251,0.2483003825057876,queryseq,1,availability,T1ax,1,-1
Cerebral hemorrhage,20,0.8472684085510689,0.16484773384178025,queryseq,1,availability,T1ax,1,-1
Gliosis,284,0.7024465129879622,0.5597843233480894,queryseq,1,availability,T1ax,1,-1
