seed,lattice,n_candidates,frac_patients,n_studies,rep,naive,crossfit,optimism
1,null,8,1.0,12412,2,0.5236671452001549,0.5038055916288002,0.019861553571354662
1,real,8,1.0,12412,3,0.7925446422887976,0.7839220189767017,0.008622623312095956
1,null,8,1.0,12412,3,0.5275651763598261,0.5033008527402616,0.024264323619564543
1,real,8,1.0,12412,4,0.7907103151262467,0.7770666245396513,0.013643690586595425
1,null,8,1.0,12412,4,0.5240671270919195,0.5023068156502293,0.021760311441690217
1,real,8,1.0,12412,5,0.7914525968608926,0.7819290465163253,0.00952355034456731
1,null,8,1.0,12412,5,0.5259568512612887,0.5040837621937673,0.02187308906752139
1,real,15,0.1,1247,0,0.8450745326717191,0.7745702891974304,0.07050424347428863
1,null,15,0.1,1247,0,0.6274893511623617,0.529963336131391,0.09752601503097069
1,real,15,0.1,1243,1,0.8188400582880176,0.7349132298787023,0.08392682840931531
1,null,15,0.1,1243,1,0.5830916518839417,0.4942221470238414,0.08886950486010037
1,real,15,0.1,1240,2,0.8313923073025266,0.7825768854900363,0.04881542181249021
1,null,15,0.1,1240,2,0.5841660144813661,0.5155495547147202,0.06861645976664588
1,real,15,0.1,1242,3,0.8480465213714172,0.758559307467726,0.08948721390369119
1,null,15,0.1,1242,3,0.5909227853706156,0.5301480083554881,0.06077477701512746
1,real,15,0.1,1240,4,0.8251795142757885,0.7583553565021072,0.06682415777368134
1,null,15,0.1,1240,4,0.5535025404650269,0.4654784715726989,0.088024068892328
1,real,15,0.1,1241,5,0.8379766302282552,0.7785453826863943,0.05943124754186091
1,null,15,0.1,1241,5,0.5903757882001905,0.5143308671589452,0.07604492104124538
1,real,15,0.25,3116,0,0.8210995359690489,0.7705319986148855,0.05056753735416342
1,null,15,0.25,3116,0,0.5550263768663602,0.5005526036359577,0.05447377323040259
1,real,15,0.25,3098,1,0.812127733319446,0.7690208904520314,0.04310684286741462
1,null,15,0.25,3098,1,0.5393233957477803,0.48646392270297584,0.052859473044804484
1,real,15,0.25,3099,2,0.809648427612222,0.7710886261484076,0.038559801463814436
1,null,15,0.25,3099,2,0.564136569250655,0.5040704167155483,0.06006615253510672
1,real,15,0.25,3111,3,0.8183788338190503,0.7744167159428587,0.04396211787619164
1,null,15,0.25,3111,3,0.5587196572430088,0.5040807717948111,0.054638885448197616
1,real,15,0.25,3092,4,0.8074236321415241,0.7683584694622732,0.039065162679250975
1,null,15,0.25,3092,4,0.5564250592052763,0.4954202269223193,0.061004832282957
1,real,15,0.25,3096,5,0.8229978627356818,0.7774280374023613,0.045569825333320435
1,null,15,0.25,3096,5,0.5732906656902054,0.5253304586717543,0.04796020701845105
1,real,15,0.5,6224,0,0.8076590342269646,0.7787262279676125,0.02893280625935213
1,null,15,0.5,6224,0,0.5390766103245692,0.5015353185477578,0.037541291776811425
1,real,15,0.5,6207,1,0.8039679544900958,0.7848203821135042,0.019147572376591593
1,null,15,0.5,6207,1,0.5419905796287632,0.5027566717711826,0.03923390785758063
1,real,15,0.5,6200,2,0.8003118088104949,0.781026651508596,0.019285157301898948
1,null,15,0.5,6200,2,0.5401355266499187,0.49444102530142137,0.04569450134849734
1,real,15,0.5,6208,3,0.807169702947805,0.7816721396165769,0.0254975633312281
1,null,15,0.5,6208,3,0.5409020897248474,0.5022011836996216,0.0387009060252258
1,real,15,0.5,6214,4,0.7950327394625827,0.7569006342395911,0.0381321052229916
1,null,15,0.5,6214,4,0.5368525518032907,0.49882118659450825,0.038031365208782475
1,real,15,0.5,6201,5,0.8075751270803969,0.7836943748240607,0.023880752256336235
1,null,15,0.5,6201,5,0.5515757495619953,0.5192759116326496,0.032299837929345654
1,real,15,1.0,12412,0,0.7961989862705084,0.7826170060017233,0.013581980268785099
1,null,15,1.0,12412,0,0.5306581250017224,0.5053394878585865,0.02531863714313587
1,real,15,1.0,12412,1,0.7961989862705084,0.7878115992569248,0.008387387013583658
1,null,15,1.0,12412,1,0.5306581250017224,0.5005705469289744,0.030087578072747978
1,real,15,1.0,12412,2,0.7961989862705084,0.7849584098143914,0.01124057645611709
1,null,15,1.0,12412,2,0.5306581250017224,0.4992864401435579,0.031371684858164495
1,real,15,1.0,12412,3,0.7961989862705084,0.7824340097503211,0.013764976520187377
1,null,15,1.0,12412,3,0.5306581250017224,0.5042918833490854,0.026366241652637012
1,real,15,1.0,12412,4,0.7961989862705084,0.7806493629291497,0.015549623341358787
1,null,15,1.0,12412,4,0.5306581250017224,0.5007202667392853,0.02993785826243711
1,real,15,1.0,12412,5,0.7961989862705084,0.7819646307712538,0.01423435549925467
1,null,15,1.0,12412,5,0.5306581250017224,0.5046593683620326,0.025998756639689757
2,real,2,0.1,1241,0,0.7934346575836866,0.755256131787653,0.038178525796033536
2,null,2,0.1,1241,0,0.5258283565582363,0.5238899839104679,0.001938372647768416
2,real,2,0.1,1229,1,0.7887292749618664,0.7689939385004745,0.019735336461391917
2,null,2,0.1,1229,1,0.5124630145368825,0.48226404254128297,0.03019897199559951
2,real,2,0.1,1243,2,0.7607135014176181,0.7107919757010165,0.04992152571660158
2,null,2,0.1,1243,2,0.5296887280297973,0.48500222024161027,0.044686507788187
2,real,2,0.1,1235,3,0.7912297187411907,0.7529775875293258,0.03825213121186499
2,null,2,0.1,1235,3,0.5422614088185147,0.4978566273551827,0.04440478146333199
2,real,2,0.1,1241,4,0.8070232118504451,0.7745333356247265,0.03248987622571864
2,null,2,0.1,1241,4,0.5326952116343758,0.516290697082635,0.016404514551740856
2,real,2,0.1,1242,5,0.7763104448982625,0.7883459885139951,-0.012035543615732558
2,null,2,0.1,1242,5,0.46772206851809256,0.4658646614628611,0.0018574070552314637
2,real,2,0.25,3096,0,0.7819259305497364,0.7641727118046914,0.017753218745044985
2,null,2,0.25,3096,0,0.5140822929757339,0.4853063079339849,0.028775985041749053
2,real,2,0.25,3093,1,0.7743507353494566,0.7620066921957582,0.012344043153698414
2,null,2,0.25,3093,1,0.5283888119640493,0.5122585497906164,0.01613026217343294
2,real,2,0.25,3110,2,0.7737993325810646,0.7584238603302925,0.015375472250772071
2,null,2,0.25,3110,2,0.5136237095176377,0.5030281429997524,0.010595566517885291
2,real,2,0.25,3108,3,0.7878036308106188,0.7704156002103082,0.017388030600310578
2,null,2,0.25,3108,3,0.524284600265375,0.5025241601284317,0.021760440136943338
2,real,2,0.25,3098,4,0.7823555918074485,0.7651882510378012,0.01716734076964732
2,null,2,0.25,3098,4,0.5319507787096098,0.5168717695094163,0.01507900920019356
2,real,2,0.25,3120,5,0.7816814189841909,0.7641712359241949,0.017510183059995965
2,null,2,0.25,3120,5,0.5191496711092756,0.49745009057326706,0.02169958053600851
2,real,2,0.5,6200,0,0.7871235267887633,0.7782461167884431,0.008877410000320163
2,null,2,0.5,6200,0,0.5054997198956623,0.4917432678027117,0.013756452092950622
2,real,2,0.5,6205,1,0.772383128209693,0.7666439889620591,0.005739139247633918
2,null,2,0.5,6205,1,0.505555559957673,0.49651798578436823,0.009037574173304752
2,real,2,0.5,6216,2,0.760089962143693,0.7565907796001676,0.0034991825435253254
2,null,2,0.5,6216,2,0.49790243155986225,0.47890297854769615,0.0189994530121661
2,real,2,0.5,6205,3,0.778477376074937,0.771501778547917,0.006975597527020039
2,null,2,0.5,6205,3,0.5088830303369922,0.4888880940233489,0.019994936313643352
2,real,2,0.5,6219,4,0.7723849836158444,0.7623920616505384,0.00999292196530599
2,null,2,0.5,6219,4,0.5218617133679933,0.5093494057494377,0.012512307618555596
2,real,2,0.5,6233,5,0.7851434818028896,0.7776151745256208,0.007528307277268831
2,null,2,0.5,6233,5,0.5004039421182682,0.4920758150624119,0.008328127055856338
2,real,2,1.0,12412,0,0.767250999673932,0.764906214592486,0.002344785081445977
2,null,2,1.0,12412,0,0.49306836757546985,0.48341805371217217,0.009650313863297677
2,real,2,1.0,12412,1,0.7744746269070665,0.7643566787356338,0.010117948171432634
2,null,2,1.0,12412,1,0.5023824218772835,0.4917382689129435,0.01064415296434007
2,real,2,1.0,12412,2,0.7793177272785474,0.7756265657392778,0.0036911615392696273
2,null,2,1.0,12412,2,0.5062847512141605,0.4946480860690955,0.011636665145065006
2,real,2,1.0,12412,3,0.7736150521741608,0.7705760561973155,0.0030389959768453156
2,null,2,1.0,12412,3,0.4959410569523845,0.4904728596533922,0.005468197298992283
2,real,2,1.0,12412,4,0.7587324101032671,0.7537354293782697,0.004996980724997435
2,null,2,1.0,12412,4,0.5050074529708171,0.4943516976833179,0.01065575528749918
2,real,2,1.0,12412,5,0.7817612553535402,0.7773855067419607,0.004375748611579522
2,null,2,1.0,12412,5,0.507406526653346,0.49849627389329637,0.008910252760049586
2,real,4,0.1,1239,0,0.8104992652702657,0.7639466319296451,0.04655263334062065
2,null,4,0.1,1239,0,0.526899473105848,0.47224822488010976,0.05465124822573819
2,real,4,0.1,1224,1,0.8134348826702783,0.7495435315807577,0.0638913510895206
2,null,4,0.1,1224,1,0.5766474933010485,0.5306053151841791,0.04604217811686939
2,real,4,0.1,1243,2,0.8261508388871073,0.7744715030423397,0.05167933584476758
2,null,4,0.1,1243,2,0.5562671586549525,0.48709939501385074,0.06916776364110172
2,real,4,0.1,1241,3,0.814845422891437,0.7741092831941155,0.04073613969732148
2,null,4,0.1,1241,3,0.559782996090633,0.4854023907983965,0.0743806052922365
2,real,4,0.1,1238,4,0.8233807646474074,0.7509294746198364,0.072451290027571
2,null,4,0.1,1238,4,0.5668928934126614,0.5016977482120446,0.06519514520061676
2,real,4,0.1,1237,5,0.8189353357516393,0.760827506763457,0.05810782898818234
2,null,4,0.1,1237,5,0.5941822771082949,0.5198059665804826,0.07437631052781224
2,real,4,0.25,3088,0,0.8022037500281572,0.7809710242952432,0.021232725732914015
2,null,4,0.25,3088,0,0.5178924860123783,0.4761080468234868,0.041784439188891465
2,real,4,0.25,3091,1,0.8008118583770326,0.7772878153265597,0.023524043050472954
2,null,4,0.25,3091,1,0.5262816585985982,0.48370282923648467,0.042578829362113546
2,real,4,0.25,3102,2,0.7990792791207525,0.7853164252914294,0.013762853829323074
2,null,4,0.25,3102,2,0.5376095608342027,0.5144929860578443,0.023116574776358423
2,real,4,0.25,3101,3,0.7850228286708643,0.7454707391747691,0.03955208949609512
2,null,4,0.25,3101,3,0.5393713177877753,0.4936782305477739,0.04569308724000137
2,real,4,0.25,3107,4,0.8105247749905932,0.7922013891678421,0.01832338582275106
2,null,4,0.25,3107,4,0.539237276147959,0.501357864028002,0.037879412119957045
2,real,4,0.25,3095,5,0.809252963532117,0.7801218638511564,0.029131099680960504
2,null,4,0.25,3095,5,0.5330803460337048,0.4945887434768428,0.038491602556862015
2,real,4,0.5,6207,0,0.7850627660649985,0.7713256991860653,0.013737066878933168
2,null,4,0.5,6207,0,0.5079596277040196,0.48144018824825,0.026519439455769567
2,real,4,0.5,6187,1,0.7933966849547097,0.7810569749878924,0.012339709966817325
2,null,4,0.5,6187,1,0.5091068955407968,0.48938687791326263,0.01972001762753417
2,real,4,0.5,6212,2,0.7908278188996115,0.7756914971869769,0.01513632171263457
2,null,4,0.5,6212,2,0.5189203730026956,0.5008327938656064,0.018087579137089138
2,real,4,0.5,6209,3,0.7858531971872248,0.7751024754682966,0.010750721718928213
2,null,4,0.5,6209,3,0.5317183622611946,0.5097836597259833,0.021934702535211348
2,real,4,0.5,6217,4,0.7919593820720376,0.7796823427305521,0.012277039341485496
2,null,4,0.5,6217,4,0.5222410086232718,0.5040952116063023,0.0181457970169695
2,real,4,0.5,6215,5,0.7958005780861769,0.7829473162883092,0.012853261797867721
2,null,4,0.5,6215,5,0.5157427620682741,0.492984662058496,0.02275810000977807
2,real,4,1.0,12412,0,0.7846535136426488,0.7776605298882686,0.006992983754380178
2,null,4,1.0,12412,0,0.5078384447973485,0.48848543721641835,0.01935300758093017
2,real,4,1.0,12412,1,0.7785913967910433,0.7692673669490864,0.009324029841956905
2,null,4,1.0,12412,1,0.5048888619177847,0.4867855131184099,0.018103348799374808
2,real,4,1.0,12412,2,0.7820994227248709,0.7776369904030975,0.004462432321773346
2,null,4,1.0,12412,2,0.5031926485269013,0.48337975840683994,0.01981289012006132
2,real,4,1.0,12412,3,0.7897067042229362,0.7778374700274722,0.01186923419546404
2,null,4,1.0,12412,3,0.5100404762855089,0.4945003756796342,0.015540100605874685
2,real,4,1.0,12412,4,0.7816122547049585,0.7668529795818183,0.014759275123140236
2,null,4,1.0,12412,4,0.5072549547996017,0.4885485707028839,0.01870638409671782
2,real,4,1.0,12412,5,0.7878961463637063,0.77830718844643,0.00958895791727632
2,null,4,1.0,12412,5,0.5101774865249258,0.4875327813819643,0.022644705142961463
2,real,8,0.1,1241,0,0.8324374208242645,0.7825744895736014,0.0498629312506631
2,null,8,0.1,1241,0,0.5734621870024372,0.49571857542266606,0.07774361157977117
2,real,8,0.1,1252,1,0.8368467016181681,0.7858152983266484,0.05103140329151967
2,null,8,0.1,1252,1,0.5756525457683184,0.48139651206963663,0.09425603369868174
2,real,8,0.1,1244,2,0.8329002712714628,0.7625185971987104,0.07038167407275242
2,null,8,0.1,1244,2,0.5771474476317457,0.4960561888494308,0.08109125878231493
2,real,8,0.1,1229,3,0.8356236464312762,0.7673207259329561,0.0683029204983201
2,null,8,0.1,1229,3,0.5595761549484252,0.4789255842092878,0.08065057073913734
2,real,8,0.1,1251,4,0.8299606220841216,0.7806021157763979,0.04935850630772365
2,null,8,0.1,1251,4,0.535906460388144,0.4824053875080322,0.053501072880111855
2,real,8,0.1,1238,5,0.8205683274685996,0.7468704627191929,0.07369786474940676
2,null,8,0.1,1238,5,0.5699169446825577,0.46588038715369096,0.10403655752886676
2,real,8,0.25,3107,0,0.8176864790476843,0.7804641883445695,0.03722229070311478
2,null,8,0.25,3107,0,0.5471751243374897,0.5084776064203187,0.03869751791717102
2,real,8,0.25,3101,1,0.8098552707288769,0.7773558082937662,0.032499462435110704
2,null,8,0.25,3101,1,0.5334447673483844,0.4876721097164809,0.045772657631903524
2,real,8,0.25,3107,2,0.812871855990446,0.7755734878049525,0.03729836818549348
2,null,8,0.25,3107,2,0.5427488485663297,0.49322869004813613,0.049520158518193524
2,real,8,0.25,3095,3,0.8282272648400607,0.7996985946922699,0.028528670147790813
2,null,8,0.25,3095,3,0.5495019255631275,0.5017549625952079,0.04774696296791958
2,real,8,0.25,3114,4,0.8007594304932246,0.7575105791306479,0.04324885136257672
2,null,8,0.25,3114,4,0.5345054648036862,0.4882099209424101,0.0462955438612761
2,real,8,0.25,3092,5,0.8133967691349114,0.7889471677605191,0.024449601374392338
2,null,8,0.25,3092,5,0.5298675213823965,0.48448501600339305,0.0453825053790034
2,real,8,0.5,6184,0,0.8056518611566214,0.7753662349949869,0.030285626161634438
2,null,8,0.5,6184,0,0.5316824587198137,0.49981408864719773,0.03186837007261595
2,real,8,0.5,6214,1,0.8044638738278472,0.7834482991959244,0.02101557463192283
2,null,8,0.5,6214,1,0.5248870476343876,0.4942260636873907,0.030660983946996956
2,real,8,0.5,6206,2,0.8054773456952998,0.7877748901062048,0.017702455589095
2,null,8,0.5,6206,2,0.5162962475828546,0.48456650269802093,0.03172974488483371
2,real,8,0.5,6197,3,0.8000764726066636,0.7775243567841624,0.022552115822501162
2,null,8,0.5,6197,3,0.5301291872745388,0.4962447881429588,0.033884399131580034
2,real,8,0.5,6226,4,0.7963216310760167,0.7764285147438041,0.01989311633221258
2,null,8,0.5,6226,4,0.5157746639484957,0.48612600826009905,0.02964865568839664
2,real,8,0.5,6194,5,0.8022749212203751,0.7803151253996566,0.021959795820718497
2,null,8,0.5,6194,5,0.5226375632258631,0.49038208030398023,0.03225548292188285
2,real,8,1.0,12412,0,0.7943317273997897,0.7825675006874395,0.011764226712350223
2,null,8,1.0,12412,0,0.5158747239815012,0.48954588090346307,0.026328843078038178
2,real,8,1.0,12412,1,0.7868533562508161,0.7730947582535233,0.013758597997292843
2,null,8,1.0,12412,1,0.5100104741619546,0.486568526423796,0.023441947738158553
2,real,8,1.0,12412,2,0.7903448416332408,0.7811982641202484,0.009146577512992415
2,null,8,1.0,12412,2,0.5113471255161688,0.48205018005433653,0.029296945461832258
2,real,8,1.0,12412,3,0.7942204220619372,0.7830920356158709,0.011128386446066285
2,null,8,1.0,12412,3,0.5194006182383475,0.48961394012793813,0.02978667811040936
2,real,8,1.0,12412,4,0.7940175306468962,0.7812347976145487,0.012782733032347449
2,null,8,1.0,12412,4,0.514299429453633,0.4949196581170556,0.019379771336577423
2,real,8,1.0,12412,5,0.7881534656491765,0.7736204043780575,0.014533061271119085
2,null,8,1.0,12412,5,0.5183821910903448,0.49654055932374536,0.021841631766599423
2,real,15,0.1,1247,0,0.8333591006776838,0.7816610763923805,0.051698024285303346
2,null,15,0.1,1247,0,0.5910764558997468,0.5330462750672198,0.05803018083252698
2,real,15,0.1,1223,1,0.8754827165870469,0.820989717275951,0.05449299931109586
2,null,15,0.1,1223,1,0.6261839596529148,0.5451890810932372,0.08099487855967769
2,real,15,0.1,1233,2,0.8334019587438527,0.7575550884072049,0.07584687033664783
2,null,15,0.1,1233,2,0.5747352965847421,0.501381445095697,0.07335385148904505
2,real,15,0.1,1240,3,0.8446365599010335,0.7827215761916847,0.06191498370934878
2,null,15,0.1,1240,3,0.5894026564016538,0.4960037842567736,0.09339887214488019
2,real,15,0.1,1243,4,0.8404447902875838,0.7719186619868743,0.06852612830070948
2,null,15,0.1,1243,4,0.5993671385763376,0.478465104715639,0.12090203386069859
2,real,15,0.1,1233,5,0.8255184048087247,0.7701983284173959,0.055320076391328854
2,null,15,0.1,1233,5,0.5949078197052577,0.4946892413989824,0.10021857830627534
2,real,15,0.25,3113,0,0.8230472359166711,0.7815184634309627,0.04152877248570841
2,null,15,0.25,3113,0,0.5480511235088468,0.4810570487353413,0.0669940747735055
2,real,15,0.25,3092,1,0.8098443933368362,0.7570917629144124,0.05275263042242384
2,null,15,0.25,3092,1,0.5675538605051874,0.49832907117080105,0.06922478933438636
2,real,15,0.25,3097,2,0.8192564110371053,0.7802198327010603,0.039036578336045014
2,null,15,0.25,3097,2,0.5531747241608237,0.49851481003159726,0.05465991412922644
2,real,15,0.25,3100,3,0.8204728411783947,0.7782288260010055,0.04224401517738918
2,null,15,0.25,3100,3,0.5565247689346465,0.49958305063553743,0.0569417182991091
2,real,15,0.25,3118,4,0.8087474723580101,0.7614683754740148,0.04727909688399534
2,null,15,0.25,3118,4,0.5412033250253597,0.46425591414705536,0.07694741087830437
2,real,15,0.25,3083,5,0.8041778631427131,0.7557069987302797,0.04847086441243342
2,null,15,0.25,3083,5,0.5593419729049302,0.5063745825953543,0.05296739030957587
2,real,15,0.5,6221,0,0.8082649944372065,0.7872543242502119,0.02101067018699454
2,null,15,0.5,6221,0,0.5257785679866919,0.48365954177514836,0.04211902621154351
2,real,15,0.5,6185,1,0.805220119457505,0.7851246214634149,0.02009549799409016
2,null,15,0.5,6185,1,0.5312723470759098,0.4894909245817701,0.04178142249413963
2,real,15,0.5,6203,2,0.8113252686718971,0.7836938882437141,0.027631380428183028
2,null,15,0.5,6203,2,0.5372971787509178,0.5011358630641383,0.036161315686779494
2,real,15,0.5,6197,3,0.8012392147085595,0.7766224586091445,0.02461675609941505
2,null,15,0.5,6197,3,0.5286386312778607,0.4853911141298281,0.0432475171480326
2,real,15,0.5,6219,4,0.7953863654262998,0.7622473667511313,0.03313899867516856
2,null,15,0.5,6219,4,0.5342213249804431,0.4835284120280177,0.05069291295242534
2,real,15,0.5,6196,5,0.8017815611535452,0.772709326472433,0.029072234681112197
2,null,15,0.5,6196,5,0.5407463879799237,0.49509571437983546,0.04565067360008823
2,real,15,1.0,12412,0,0.796767118799406,0.7833810540066108,0.013386064792795138
2,null,15,1.0,12412,0,0.520909609200073,0.49055974987216694,0.03034985932790607
2,real,15,1.0,12412,1,0.796767118799406,0.782005133166742,0.014761985632663954
2,null,15,1.0,12412,1,0.520909609200073,0.49225737577736994,0.028652233422703066
2,real,15,1.0,12412,2,0.796767118799406,0.7820880231197904,0.014679095679615561
2,null,15,1.0,12412,2,0.520909609200073,0.49368463141295565,0.027224977787117355
2,real,15,1.0,12412,3,0.796767118799406,0.780565789285743,0.016201329513662932
2,null,15,1.0,12412,3,0.520909609200073,0.4882733135215984,0.03263629567847459
2,real,15,1.0,12412,4,0.796767118799406,0.7795329965550134,0.01723412224439258
2,null,15,1.0,12412,4,0.520909609200073,0.4905376624421156,0.030371946757957402
2,real,15,1.0,12412,5,0.796767118799406,0.7781831283680911,0.018583990431314867
2,null,15,1.0,12412,5,0.520909609200073,0.4937642109982738,0.02714539820179923
