C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,0,FLAIRax,00100,1,Mastoiditis,24,265,9393,0.6899856134142509,0.07569333097376496
0.1,0,FLAIRax,00100,1,Chronic mastoiditis,25,211,9393,0.7490691142055186,0.05740417006115464
0.1,0,FLAIRax,00100,1,Ventriculomegaly,26,889,9393,0.8941538263737729,0.5511085673270424
0.1,0,FLAIRax,00100,1,Cerebellar degeneration,27,351,9393,0.8203064395278507,0.16622761025205773
0.1,0,FLAIRax,00100,1,Mega cisterna magna,28,104,9393,0.7531343938653661,0.039477681115950805
0.1,0,FLAIRax,00100,1,Structure of cave of septum pellucidum,29,99,9393,0.6617270184087485,0.02592342548728572
0.1,0,FLAIRax,00100,1,Hyperostosis of skull,30,34,9393,0.7058823529411765,0.041222325340040084
0.1,0,FLAIRax,00100,1,Watershed infarct,31,36,9393,0.8108486813199862,0.018921607375698424
0.1,0,FLAIRax,00100,1,Foraminal Spinal Stenosis,33,60,9393,0.6600592878317082,0.013187499562088856
0.1,0,FLAIRax,00100,1,Lipoma of brain,34,22,9393,0.5196010904046333,0.003028869017364472
0.1,0,FLAIRax,00100,1,Glioma,35,66,9393,0.744880454594189,0.046719428977221186
0.1,0,FLAIRax,00100,1,Pituitary adenoma,36,25,9393,0.5243766011955594,0.003503434201911736
0.1,0,T2ax,01000,1,Cerebral infarction,0,424,9393,0.7959147020029158,0.19062142615130867
0.1,0,T2ax,01000,1,Cerebral hemorrhage,1,294,9393,0.7912045354464458,0.17353207783911698
0.1,0,T2ax,01000,1,Metastatic malignant neoplasm to brain,2,373,9393,0.8563490129173776,0.21458246000485603
0.1,0,T2ax,01000,1,Intracranial meningioma,3,181,9393,0.7113007775109573,0.05559965173797597
0.1,0,T2ax,01000,1,Demyelinating disease of central nervous system,4,250,9393,0.8338906267089576,0.2631963400686182
0.1,0,T2ax,01000,1,Herniation of nucleus pulposus,5,138,9393,0.7018662062809762,0.03086050202179293
0.1,0,T2ax,01000,1,Spinal cord compression,6,74,9393,0.5624284011450016,0.008902200889508624
0.1,0,T2ax,01000,1,Lacunar infarct,7,213,9393,0.8010591508382173,0.11789591672520894
0.1,0,T2ax,01000,1,Silent micro-hemorrhage of brain,8,195,9393,0.7320738622108486,0.07462345932909299
0.1,0,T2ax,01000,1,Cavernous hemangioma,9,78,9393,0.4566490496442187,0.008067610660349337
0.1,0,T2ax,01000,1,Subdural intracranial hemorrhage,10,44,9393,0.7765366252102802,0.02977686482011468
0.1,0,T2ax,01000,1,Gliosis,11,3534,9393,0.7755518454671384,0.6804667904393832
0.1,0,T2ax,01000,1,Cerebral atrophy,12,1310,9393,0.9169853230746275,0.7065963094712981
0.1,0,T2ax,01000,1,Encephalomalacia,13,236,9393,0.7435411086822529,0.12420577939837049
0.1,0,T2ax,01000,1,Arachnoid cyst,14,389,9393,0.723438254805919,0.14650954317313503
0.1,0,T2ax,01000,1,Empty sella syndrome,15,351,9393,0.7279460649290334,0.10012162629456009
0.1,0,T2ax,01000,1,Intracranial aneurysm,16,61,9393,0.689715626822567,0.01441258900375237
0.1,0,T2ax,01000,1,Chiari malformation,17,56,9393,0.811275034807754,0.035799082240769296
0.1,0,T2ax,01000,1,Schwannoma,18,38,9393,0.6280036006638724,0.005767337191460248
0.1,0,T2ax,01000,1,Cyst of pineal gland,19,103,9393,0.6189816798520176,0.016624410867272506
0.1,0,T2ax,01000,1,Hemangioma of vertebral column,20,31,9393,0.626520387841032,0.007012415943490049
0.1,0,T2ax,01000,1,Cerebral edema,22,533,9393,0.8778817037171935,0.432505419654158
0.1,0,T2ax,01000,1,Spinal stenosis,23,43,9393,0.6014003233428677,0.008279619422939538
0.1,0,T2ax,01000,1,Mastoiditis,24,265,9393,0.7455517338316273,0.09628389326814485
0.1,0,T2ax,01000,1,Chronic mastoiditis,25,211,9393,0.8012544634515707,0.08593320364235166
0.1,0,T2ax,01000,1,Ventriculomegaly,26,889,9393,0.8919312237898767,0.5468418365153928
0.1,0,T2ax,01000,1,Cerebellar degeneration,27,351,9393,0.8308365960434088,0.19261817699300057
0.1,0,T2ax,01000,1,Mega cisterna magna,28,104,9393,0.7479659564248863,0.05325866975726904
0.1,0,T2ax,01000,1,Structure of cave of septum pellucidum,29,99,9393,0.6942624002017159,0.03990438963660797
0.1,0,T2ax,01000,1,Hyperostosis of skull,30,34,9393,0.7510700615324665,0.020300247834459342
0.1,0,T2ax,01000,1,Watershed infarct,31,36,9393,0.8585224371534086,0.024824674724322884
0.1,0,T2ax,01000,1,Foraminal Spinal Stenosis,33,60,9393,0.7340101432194007,0.01769903670255082
0.1,0,T2ax,01000,1,Lipoma of brain,34,22,9393,0.6061786362181197,0.00384224750486788
0.1,0,T2ax,01000,1,Glioma,35,66,9393,0.736010799536049,0.04256059655402857
0.1,0,T2ax,01000,1,Pituitary adenoma,36,25,9393,0.4920409906063194,0.003717057430673265
0.1,0,T1ax,10000,1,Cerebral infarction,0,424,9393,0.7869453905170218,0.18917847403884375
0.1,0,T1ax,10000,1,Cerebral hemorrhage,1,294,9393,0.7984128479394835,0.1827468298187195
0.1,0,T1ax,10000,1,Metastatic malignant neoplasm to brain,2,373,9393,0.850330513663411,0.23330528737026718
0.1,0,T1ax,10000,1,Intracranial meningioma,3,181,9393,0.7112420023845909,0.04974426498973108
0.1,0,T1ax,10000,1,Demyelinating disease of central nervous system,4,250,9393,0.7820240621240291,0.19642507949435703
0.1,0,T1ax,10000,1,Herniation of nucleus pulposus,5,138,9393,0.7107117969918335,0.02941619310923678
0.1,0,T1ax,10000,1,Spinal cord compression,6,74,9393,0.6164882556126252,0.012558882520376284
0.1,0,T1ax,10000,1,Lacunar infarct,7,213,9393,0.7916935162171284,0.11195798061471882
0.1,0,T1ax,10000,1,Silent micro-hemorrhage of brain,8,195,9393,0.7179581960403878,0.07090206633344281
0.1,0,T1ax,10000,1,Cavernous hemangioma,9,78,9393,0.5530465061866028,0.017034961576996716
0.1,0,T1ax,10000,1,Subdural intracranial hemorrhage,10,44,9393,0.7892044846799366,0.03367506720403574
0.1,0,T1ax,10000,1,Gliosis,11,3534,9393,0.7701468860805809,0.6579470274459248
0.1,0,T1ax,10000,1,Cerebral atrophy,12,1310,9393,0.9169907061564513,0.7053051430771744
0.1,0,T1ax,10000,1,Encephalomalacia,13,236,9393,0.7553237960030578,0.1331984184970401
0.1,0,T1ax,10000,1,Arachnoid cyst,14,389,9393,0.6798937690075477,0.09670507383086022
0.1,0,T1ax,10000,1,Empty sella syndrome,15,351,9393,0.6958895839674428,0.0794602265100812
0.1,0,T1ax,10000,1,Intracranial aneurysm,16,61,9393,0.6531623955647059,0.01813128123564914
0.1,0,T1ax,10000,1,Chiari malformation,17,56,9393,0.7459339953181658,0.02712504990682236
0.1,0,T1ax,10000,1,Schwannoma,18,38,9393,0.6990463866775436,0.00917634035078575
0.1,0,T1ax,10000,1,Cyst of pineal gland,19,103,9393,0.5876033316960506,0.013918846660620033
0.1,0,T1ax,10000,1,Hemangioma of vertebral column,20,31,9393,0.5905720448484263,0.004058048835526668
0.1,0,T1ax,10000,1,Cerebral edema,22,533,9393,0.8736533273476509,0.4438246447131318
0.1,0,T1ax,10000,1,Spinal stenosis,23,43,9393,0.698915557766447,0.011745496282972123
0.1,0,T1ax,10000,1,Mastoiditis,24,265,9393,0.6300088469234204,0.05179977953362213
0.1,0,T1ax,10000,1,Chronic mastoiditis,25,211,9393,0.798001137605928,0.11326003657869327
0.1,0,T1ax,10000,1,Ventriculomegaly,26,889,9393,0.895926762976359,0.5480599299156862
0.1,0,T1ax,10000,1,Cerebellar degeneration,27,351,9393,0.8098216553204387,0.1815720786969589
0.1,0,T1ax,10000,1,Mega cisterna magna,28,104,9393,0.7464639731030084,0.03860764057354032
0.1,0,T1ax,10000,1,Structure of cave of septum pellucidum,29,99,9393,0.6969229632238025,0.03259529774023366
0.1,0,T1ax,10000,1,Hyperostosis of skull,30,34,9393,0.7305707623363482,0.014978605020691132
0.1,0,T1ax,10000,1,Watershed infarct,31,36,9393,0.8381752223528434,0.024145620057698037
0.1,0,T1ax,10000,1,Foraminal Spinal Stenosis,33,60,9393,0.6591413979070682,0.011640874198035401
0.1,0,T1ax,10000,1,Lipoma of brain,34,22,9393,0.6814252869102939,0.006864966526834749
0.1,0,T1ax,10000,1,Glioma,35,66,9393,0.7310057798960983,0.021749481988147273
0.1,0,T1ax,10000,1,Pituitary adenoma,36,25,9393,0.5785567890691716,0.003775449206096816
0.1,0,FLAIRsag+SWIax,00011,2,Cerebral infarction,0,424,9393,0.7933776614207847,0.2234719208049969
0.1,0,FLAIRsag+SWIax,00011,2,Cerebral hemorrhage,1,294,9393,0.8208583136518702,0.19933423248576887
0.1,0,FLAIRsag+SWIax,00011,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8991618268607741,0.29359680329999305
0.1,0,FLAIRsag+SWIax,00011,2,Intracranial meningioma,3,181,9393,0.7096994551905633,0.05685652849110895
0.1,0,FLAIRsag+SWIax,00011,2,Demyelinating disease of central nervous system,4,250,9393,0.7938405337416603,0.16176849728680584
0.1,0,FLAIRsag+SWIax,00011,2,Herniation of nucleus pulposus,5,138,9393,0.7269576178955363,0.033389029797801145
0.1,0,FLAIRsag+SWIax,00011,2,Spinal cord compression,6,74,9393,0.6583802925148563,0.01330971825857932
0.1,0,FLAIRsag+SWIax,00011,2,Lacunar infarct,7,213,9393,0.8140712101220247,0.12847503607476246
0.1,0,FLAIRsag+SWIax,00011,2,Silent micro-hemorrhage of brain,8,195,9393,0.7795245343190549,0.12619363067301517
0.1,0,FLAIRsag+SWIax,00011,2,Cavernous hemangioma,9,78,9393,0.593941395873763,0.019726026808382757
0.1,0,FLAIRsag+SWIax,00011,2,Subdural intracranial hemorrhage,10,44,9393,0.8940358229854433,0.07028023250421019
0.1,0,FLAIRsag+SWIax,00011,2,Gliosis,11,3534,9393,0.7772528983073556,0.6685734547815086
0.1,0,FLAIRsag+SWIax,00011,2,Cerebral atrophy,12,1310,9393,0.9183521536577095,0.7138634968659852
0.1,0,FLAIRsag+SWIax,00011,2,Encephalomalacia,13,236,9393,0.775972535598403,0.14283411324476097
0.1,0,FLAIRsag+SWIax,00011,2,Arachnoid cyst,14,389,9393,0.6865372031168095,0.09017640851551839
0.1,0,FLAIRsag+SWIax,00011,2,Empty sella syndrome,15,351,9393,0.6881599071380093,0.07834806355884982
0.1,0,FLAIRsag+SWIax,00011,2,Intracranial aneurysm,16,61,9393,0.67856415085059,0.02136816637719805
0.1,0,FLAIRsag+SWIax,00011,2,Chiari malformation,17,56,9393,0.6983372603620006,0.018896773524518587
0.1,0,FLAIRsag+SWIax,00011,2,Schwannoma,18,38,9393,0.6810205631663337,0.011027093131338407
0.1,0,FLAIRsag+SWIax,00011,2,Cyst of pineal gland,19,103,9393,0.554362661594574,0.01458834587310669
0.1,0,FLAIRsag+SWIax,00011,2,Hemangioma of vertebral column,20,31,9393,0.6126999331546196,0.005784709082807049
0.1,0,FLAIRsag+SWIax,00011,2,Cerebral edema,22,533,9393,0.8897786709244065,0.49434060035608524
0.1,0,FLAIRsag+SWIax,00011,2,Spinal stenosis,23,43,9393,0.6678025121253576,0.009208026704462195
0.1,0,FLAIRsag+SWIax,00011,2,Mastoiditis,24,265,9393,0.6907148644849768,0.07128780213390384
0.1,0,FLAIRsag+SWIax,00011,2,Chronic mastoiditis,25,211,9393,0.7581864785934979,0.07276137384360987
0.1,0,FLAIRsag+SWIax,00011,2,Ventriculomegaly,26,889,9393,0.8950491901118193,0.5568873813077759
0.1,0,FLAIRsag+SWIax,00011,2,Cerebellar degeneration,27,351,9393,0.7871988334275438,0.15374349003459173
0.1,0,FLAIRsag+SWIax,00011,2,Mega cisterna magna,28,104,9393,0.6557456296529394,0.02450433688179021
0.1,0,FLAIRsag+SWIax,00011,2,Structure of cave of septum pellucidum,29,99,9393,0.6396371722388509,0.01877046503019124
0.1,0,FLAIRsag+SWIax,00011,2,Hyperostosis of skull,30,34,9393,0.7702997429338228,0.013551747542007287
0.1,0,FLAIRsag+SWIax,00011,2,Watershed infarct,31,36,9393,0.8284112904183439,0.019754137520882557
0.1,0,FLAIRsag+SWIax,00011,2,Foraminal Spinal Stenosis,33,60,9393,0.6820940033572627,0.01400441524048611
0.1,0,FLAIRsag+SWIax,00011,2,Lipoma of brain,34,22,9393,0.4877911545289626,0.002485040518891284
0.1,0,FLAIRsag+SWIax,00011,2,Glioma,35,66,9393,0.7728945940589557,0.03316288282511559
0.1,0,FLAIRsag+SWIax,00011,2,Pituitary adenoma,36,25,9393,0.5339538855678907,0.00401249962882531
0.1,0,FLAIRax+SWIax,00101,2,Cerebral infarction,0,424,9393,0.8056063653212218,0.23217303592561375
0.1,0,FLAIRax+SWIax,00101,2,Cerebral hemorrhage,1,294,9393,0.8252458033438674,0.219578768825096
0.1,0,FLAIRax+SWIax,00101,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8925673064919779,0.299498486461173
0.1,0,FLAIRax+SWIax,00101,2,Intracranial meningioma,3,181,9393,0.7362358249988605,0.06057645355198394
0.1,0,FLAIRax+SWIax,00101,2,Demyelinating disease of central nervous system,4,250,9393,0.8136270370775456,0.2161006410671552
0.1,0,FLAIRax+SWIax,00101,2,Herniation of nucleus pulposus,5,138,9393,0.6944722398390216,0.027999755648261907
0.1,0,FLAIRax+SWIax,00101,2,Spinal cord compression,6,74,9393,0.596237561738152,0.013132331055154784
0.1,0,FLAIRax+SWIax,00101,2,Lacunar infarct,7,213,9393,0.8123160166518354,0.16290041973483477
0.1,0,FLAIRax+SWIax,00101,2,Silent micro-hemorrhage of brain,8,195,9393,0.779513941157777,0.1291783595519692
0.1,0,FLAIRax+SWIax,00101,2,Cavernous hemangioma,9,78,9393,0.5799730239343766,0.014046768873449935
0.1,0,FLAIRax+SWIax,00101,2,Subdural intracranial hemorrhage,10,44,9393,0.8547243749939225,0.07328389963643202
0.1,0,FLAIRax+SWIax,00101,2,Gliosis,11,3534,9393,0.78471927013742,0.6864459052219927
0.1,0,FLAIRax+SWIax,00101,2,Cerebral atrophy,12,1310,9393,0.9203888473877414,0.7170552837738717
0.1,0,FLAIRax+SWIax,00101,2,Encephalomalacia,13,236,9393,0.7605504171116659,0.12123570746828614
0.1,0,FLAIRax+SWIax,00101,2,Arachnoid cyst,14,389,9393,0.6925919242975701,0.10248005466925059
0.1,0,FLAIRax+SWIax,00101,2,Empty sella syndrome,15,351,9393,0.69932023460004,0.08666156536392378
0.1,0,FLAIRax+SWIax,00101,2,Intracranial aneurysm,16,61,9393,0.599318052461827,0.019189312733754793
0.1,0,FLAIRax+SWIax,00101,2,Chiari malformation,17,56,9393,0.7260094248688015,0.026250058323303165
0.1,0,FLAIRax+SWIax,00101,2,Schwannoma,18,38,9393,0.6914371712284453,0.009736509575247698
0.1,0,FLAIRax+SWIax,00101,2,Cyst of pineal gland,19,103,9393,0.5690846196453019,0.015150007009946091
0.1,0,FLAIRax+SWIax,00101,2,Hemangioma of vertebral column,20,31,9393,0.5569219425129728,0.004922926215575548
0.1,0,FLAIRax+SWIax,00101,2,Cerebral edema,22,533,9393,0.9029389841562941,0.5221850856611161
0.1,0,FLAIRax+SWIax,00101,2,Spinal stenosis,23,43,9393,0.6505434647431911,0.011576609352056507
0.1,0,FLAIRax+SWIax,00101,2,Mastoiditis,24,265,9393,0.6728664031881997,0.07244767969734182
0.1,0,FLAIRax+SWIax,00101,2,Chronic mastoiditis,25,211,9393,0.7698479716651474,0.07376831770618406
0.1,0,FLAIRax+SWIax,00101,2,Ventriculomegaly,26,889,9393,0.8993869886678088,0.5553799593365263
0.1,0,FLAIRax+SWIax,00101,2,Cerebellar degeneration,27,351,9393,0.800059677188631,0.15471431129996263
0.1,0,FLAIRax+SWIax,00101,2,Mega cisterna magna,28,104,9393,0.6895511233303245,0.02557138813826861
0.1,0,FLAIRax+SWIax,00101,2,Structure of cave of septum pellucidum,29,99,9393,0.6096232390615864,0.026701075519760843
0.1,0,FLAIRax+SWIax,00101,2,Hyperostosis of skull,30,34,9393,0.6884125377899851,0.03019722817540779
0.1,0,FLAIRax+SWIax,00101,2,Watershed infarct,31,36,9393,0.79861185327681,0.019618385950508428
0.1,0,FLAIRax+SWIax,00101,2,Foraminal Spinal Stenosis,33,60,9393,0.6497999928568877,0.01088936196507501
0.1,0,FLAIRax+SWIax,00101,2,Lipoma of brain,34,22,9393,0.5390178597413684,0.0026840194845233743
0.1,0,FLAIRax+SWIax,00101,2,Glioma,35,66,9393,0.8176035036761958,0.07013175491235982
0.1,0,FLAIRax+SWIax,00101,2,Pituitary adenoma,36,25,9393,0.5225747224594364,0.003194161142418892
0.1,0,FLAIRax+FLAIRsag,00110,2,Cerebral infarction,0,424,9393,0.8140899892081109,0.2506270026831599
0.1,0,FLAIRax+FLAIRsag,00110,2,Cerebral hemorrhage,1,294,9393,0.8159557041851799,0.19173316774795493
0.1,0,FLAIRax+FLAIRsag,00110,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8992456441746967,0.2964830120061808
0.1,0,FLAIRax+FLAIRsag,00110,2,Intracranial meningioma,3,181,9393,0.7226047936513267,0.061424430699879955
0.1,0,FLAIRax+FLAIRsag,00110,2,Demyelinating disease of central nervous system,4,250,9393,0.8124112435743192,0.25541047159319774
0.1,0,FLAIRax+FLAIRsag,00110,2,Herniation of nucleus pulposus,5,138,9393,0.7407034192250174,0.03576551921473607
0.1,0,FLAIRax+FLAIRsag,00110,2,Spinal cord compression,6,74,9393,0.5978616775376084,0.011063491759971114
0.1,0,FLAIRax+FLAIRsag,00110,2,Lacunar infarct,7,213,9393,0.8150853559994682,0.12487688318853479
0.1,0,FLAIRax+FLAIRsag,00110,2,Silent micro-hemorrhage of brain,8,195,9393,0.7242170817513284,0.06565552999550964
