finding,n_pos,auroc,auprc,method,seed,axis,subset,k,budget
Cerebellar degeneration,39,0.843381001339689,0.31683082997831324,patient,0,availability,T2ax+FLAIRsag+SWIax,3,-1
Mega cisterna magna,22,0.588474025974026,0.033188451110327644,patient,0,availability,T2ax+FLAIRsag+SWIax,3,-1
Cerebral infarction,26,0.8413231505336768,0.31059468602453144,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral hemorrhage,20,0.8716152019002376,0.1555430089350108,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Gliosis,284,0.7219345484672742,0.5676896237846252,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral atrophy,102,0.9358617131062952,0.7045347752644231,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Arachnoid cyst,43,0.7029559587699123,0.09565284438004505,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Empty sella syndrome,45,0.6191486468108255,0.0840155217471121,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cyst of pineal gland,21,0.7795708057301398,0.07200993339276084,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral edema,43,0.9070903256949769,0.5006576152219658,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Mastoiditis,22,0.6619588744588746,0.07643956657679582,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Ventriculomegaly,64,0.8973997493734336,0.4221289965796279,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebellar degeneration,39,0.8618250926877902,0.3338463238533944,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Mega cisterna magna,22,0.6307359307359308,0.0372219626716286,patient,0,availability,T2ax+FLAIRax+SWIax,3,-1
Cerebral infarction,26,0.8441755612808244,0.3136832761449774,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8772565320665084,0.16800501404578388,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Gliosis,284,0.7257907305424242,0.5746026439352632,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9407636738906089,0.7180948345931879,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7002867933100492,0.0980901098133174,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6219774241806065,0.08245547768467651,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7750976728384575,0.06517877657929046,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral edema,43,0.912712610387029,0.5086853431472319,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Mastoiditis,22,0.6837662337662338,0.06789712699439242,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Ventriculomegaly,64,0.9000822368421052,0.43318409829928106,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8560924697012182,0.32156267890060425,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Mega cisterna magna,22,0.612012987012987,0.03447097687603497,patient,0,availability,T2ax+FLAIRax+FLAIRsag,3,-1
Cerebral infarction,26,0.8432554287817446,0.3004891726030997,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral hemorrhage,20,0.8719121140142518,0.17148010602262698,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Gliosis,284,0.7155745894049418,0.5655613731994606,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral atrophy,102,0.9185500515995872,0.6449603237787173,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Arachnoid cyst,43,0.6964250220064174,0.09387960480577252,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Empty sella syndrome,45,0.6309533523731811,0.08176346572876969,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cyst of pineal gland,21,0.7799105373421664,0.07496570503152533,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral edema,43,0.9124286566147031,0.5251788165102251,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Mastoiditis,22,0.6810606060606061,0.05812114777257783,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Ventriculomegaly,64,0.8855537280701755,0.43305857648564866,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebellar degeneration,39,0.8316041997694489,0.2764732045612264,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Mega cisterna magna,22,0.572943722943723,0.03820754909307417,patient,0,availability,T1ax+FLAIRsag+SWIax,3,-1
Cerebral infarction,26,0.8390228192859772,0.3344582696702924,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral hemorrhage,20,0.8788598574821853,0.1704679077807547,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Gliosis,284,0.7150202251571715,0.576418027218222,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral atrophy,102,0.9311274509803922,0.6876386867475264,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Arachnoid cyst,43,0.7036658432007269,0.09639687349140773,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Empty sella syndrome,45,0.6152046783625731,0.081381054590188,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cyst of pineal gland,21,0.7813827076609479,0.07960803791370047,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral edema,43,0.9210892466706421,0.5524252530813166,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Mastoiditis,22,0.6609307359307359,0.0714993143843606,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Ventriculomegaly,64,0.8945997807017543,0.4298623645592503,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebellar degeneration,39,0.8612954481727264,0.2915859251589107,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Mega cisterna magna,22,0.6321969696969697,0.04396760524123121,patient,0,availability,T1ax+FLAIRax+SWIax,3,-1
Cerebral infarction,26,0.8368605079131396,0.33001094164450634,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8758907363420428,0.1769478271476767,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Gliosis,284,0.7170244651298796,0.580520133926164,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9411506707946337,0.7241951954367802,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Arachnoid cyst,43,0.702700400374819,0.10172167403425313,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Empty sella syndrome,45,0.618359853121175,0.07723470549291442,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7789479644414246,0.0761301758510954,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral edema,43,0.9224238294005737,0.5543316328487642,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mastoiditis,22,0.6863636363636364,0.06896269819064048,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Ventriculomegaly,64,0.8971452067669172,0.43168048027711486,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8524472692151914,0.3100086166212704,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Mega cisterna magna,22,0.6146103896103896,0.04067876760133589,patient,0,availability,T1ax+FLAIRax+FLAIRsag,3,-1
Cerebral infarction,26,0.8517206477732794,0.3090007867242236,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral hemorrhage,20,0.8602137767220903,0.1576765784067609,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Gliosis,284,0.7228605195184951,0.5580943993634664,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral atrophy,102,0.926922084623323,0.673151939432732,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Arachnoid cyst,43,0.7049720305534259,0.09339117964313812,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Empty sella syndrome,45,0.624969400244798,0.08554500961626246,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cyst of pineal gland,21,0.7770794405752789,0.06893598449095538,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral edema,43,0.8940568475452196,0.4763210218560503,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Mastoiditis,22,0.6630411255411255,0.05854246489951177,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Ventriculomegaly,64,0.8928767230576441,0.4308453485977911,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebellar degeneration,39,0.846496557310652,0.3263097393149067,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Mega cisterna magna,22,0.5998917748917749,0.034246349625875895,patient,0,availability,T1ax+T2ax+SWIax,3,-1
Cerebral infarction,26,0.8546650717703349,0.3121527902251967,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral hemorrhage,20,0.8688242280285036,0.1786115017671568,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Gliosis,284,0.7285869194405186,0.5711936677573992,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral atrophy,102,0.9342363261093912,0.6984751408135743,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Arachnoid cyst,43,0.7015361899082829,0.09432219704176872,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Empty sella syndrome,45,0.6288045695634435,0.08304240567141205,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cyst of pineal gland,21,0.7730026612309608,0.06308701181181722,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral edema,43,0.9055569753244173,0.5110253138764328,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mastoiditis,22,0.690422077922078,0.060162162616814084,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Ventriculomegaly,64,0.899044486215539,0.44295546991005014,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebellar degeneration,39,0.8404523787269839,0.339067343962596,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Mega cisterna magna,22,0.5796536796536796,0.03208805898213417,patient,0,availability,T1ax+T2ax+FLAIRsag,3,-1
Cerebral infarction,26,0.8490982701509018,0.34761493100505364,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral hemorrhage,20,0.8737529691211401,0.17256481452590905,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Gliosis,284,0.7231407475997855,0.5742923314626527,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral atrophy,102,0.9391382868937048,0.7114034459293325,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Arachnoid cyst,43,0.7036942385779594,0.09703307149850253,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Empty sella syndrome,45,0.6159118727050183,0.08773135966220241,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cyst of pineal gland,21,0.7731725270369741,0.06625619843429129,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral edema,43,0.9109804923758412,0.5312922161127656,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mastoiditis,22,0.6750541125541125,0.07120087610894517,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Ventriculomegaly,64,0.9021381578947368,0.4390952281836117,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebellar degeneration,39,0.859644203508116,0.3208669205158066,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Mega cisterna magna,22,0.6165584415584415,0.035214555901730255,patient,0,availability,T1ax+T2ax+FLAIRax,3,-1
Cerebral infarction,26,0.8430253956569747,0.30995231202119033,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8768408551068884,0.16762373878402315,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7251328037428725,0.5713345777353667,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9381836945304437,0.7088232165749019,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7000312349149559,0.0959678808126201,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6247246022031824,0.08246291605883045,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7795708057301398,0.070122001986848,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9129965641593548,0.5044318158002438,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6757034632034632,0.07240474201206962,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8974780701754387,0.43405926530047184,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8574010032090227,0.3333901284428561,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6146645021645021,0.03610582616914002,patient,0,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8390688259109312,0.3257830352673847,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8770190023752968,0.17275229070363587,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7185352600029241,0.5801528828361469,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9349329205366357,0.6962748400487451,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7006275378368402,0.09773525638838722,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6223854209166326,0.08113831016830331,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7828548779797294,0.07960567375703559,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.9224238294005735,0.5438022966225027,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6756493506493506,0.07150975442699221,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.894638941102757,0.4284804170871048,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8540362027603825,0.29439474512955716,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.6113636363636363,0.04105290290675128,patient,0,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8512605815237395,0.31353027120671173,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral hemorrhage,20,0.8693586698337291,0.16839682513780843,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Gliosis,284,0.7269542862712608,0.5665606184604932,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral atrophy,102,0.9318627450980392,0.6884030780179271,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Arachnoid cyst,43,0.7029559587699123,0.09445381268621406,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Empty sella syndrome,45,0.6308173534611724,0.08340528771733609,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cyst of pineal gland,21,0.7803068908895305,0.06978693845430323,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral edema,43,0.906124882869069,0.5044944845935633,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mastoiditis,22,0.6777597402597402,0.06199849977886056,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Ventriculomegaly,64,0.8953438283208021,0.4389888559406542,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebellar degeneration,39,0.8431006013023024,0.3249330592345614,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Mega cisterna magna,22,0.5864177489177489,0.033678244336817126,patient,0,availability,T1ax+T2ax+FLAIRsag+SWIax,4,-1
Cerebral infarction,26,0.8471199852778799,0.3456570013140442,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral hemorrhage,20,0.8725653206650831,0.16660691337174874,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Gliosis,284,0.7238961450363078,0.575085851927947,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral atrophy,102,0.9367389060887513,0.7041517720032674,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Arachnoid cyst,43,0.7044893091404719,0.09566529166351541,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Empty sella syndrome,45,0.6187678498572011,0.08219407752679173,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cyst of pineal gland,21,0.7796274276654775,0.0721546476314455,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral edema,43,0.9106681432262828,0.521911294775439,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mastoiditis,22,0.6680735930735932,0.07218851319476018,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Ventriculomegaly,64,0.89890742481203,0.4353130414123548,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebellar degeneration,39,0.8606411814188242,0.32518792496986515,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Mega cisterna magna,22,0.6209415584415585,0.03661837205768697,patient,0,availability,T1ax+T2ax+FLAIRax+SWIax,4,-1
Cerebral infarction,26,0.8488222304011778,0.3404475814026448,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral hemorrhage,20,0.8758313539192398,0.17500467456482222,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Gliosis,284,0.7256993518202641,0.5777414502834439,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral atrophy,102,0.9409958720330238,0.7178158216503514,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Arachnoid cyst,43,0.70304114490161,0.09835340730150548,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Empty sella syndrome,45,0.6216782265741874,0.08194482541458924,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cyst of pineal gland,21,0.7773625502519675,0.067571891975501,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral edema,43,0.9152681943379617,0.527863614413315,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mastoiditis,22,0.6860389610389611,0.0672120561301576,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Ventriculomegaly,64,0.9017465538847118,0.4464796034953324,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebellar degeneration,39,0.8547216250739945,0.320570279725776,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Mega cisterna magna,22,0.6067099567099568,0.03489947353256467,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4,-1
Cerebral infarction,26,0.8476720647773279,0.33932094208810537,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral hemorrhage,20,0.8762470308788598,0.1719604344491169,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Gliosis,284,0.7263390028753838,0.5785769774367482,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral atrophy,102,0.9385964912280702,0.7061613132816269,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Arachnoid cyst,43,0.702899168015447,0.0962689597042138,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Empty sella syndrome,45,0.6241806065551475,0.08226526967995156,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cyst of pineal gland,21,0.7802502689541928,0.0711961670398187,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral edema,43,0.9155521481102876,0.5216075449423654,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mastoiditis,22,0.6778138528138529,0.07111119051416821,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Ventriculomegaly,64,0.8992990288220551,0.44189525373469035,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebellar degeneration,39,0.8561547808206375,0.32663501566411085,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Mega cisterna magna,22,0.6101190476190476,0.03673273061503991,patient,0,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5,-1
Cerebral infarction,26,0.8396209054103791,0.23637137216693008,patient,0,budget,allinputs,1,1
Cerebral hemorrhage,20,0.8713776722090261,0.17796587252511697,patient,0,budget,allinputs,1,1
Gliosis,284,0.7076794678103221,0.5462416512242536,patient,0,budget,allinputs,1,1
Cerebral atrophy,102,0.9199819401444788,0.6771734086874159,patient,0,budget,allinputs,1,1
Arachnoid cyst,43,0.7006275378368402,0.08725391983863337,patient,0,budget,allinputs,1,1
Empty sella syndrome,45,0.6196382428940569,0.0786249972111827,patient,0,budget,allinputs,1,1
Cyst of pineal gland,21,0.7698884547873847,0.05992636247577158,patient,0,budget,allinputs,1,1
Cerebral edema,43,0.886475281824119,0.41610137537576247,patient,0,budget,allinputs,1,1
Mastoiditis,22,0.6676406926406926,0.10643179590719135,patient,0,budget,allinputs,1,1
Ventriculomegaly,64,0.8862977756892231,0.39686148274094646,patient,0,budget,allinputs,1,1
Cerebellar degeneration,39,0.8395800230551144,0.27726989368112387,patient,0,budget,allinputs,1,1
Mega cisterna magna,22,0.5987554112554112,0.03288663374308712,patient,0,budget,allinputs,1,1
Cerebral infarction,26,0.8356183290393817,0.31140876672646095,patient,0,budget,allinputs,2,2
Cerebral hemorrhage,20,0.8635985748218528,0.1467847662644429,patient,0,budget,allinputs,2,2
Gliosis,284,0.7234148837662654,0.571053686987091,patient,0,budget,allinputs,2,2
Cerebral atrophy,102,0.9353070175438596,0.7034560655977667,patient,0,budget,allinputs,2,2
Arachnoid cyst,43,0.7028139818837493,0.09654159837811979,patient,0,budget,allinputs,2,2
Empty sella syndrome,45,0.6189582483340133,0.08034893046952367,patient,0,budget,allinputs,2,2
Cyst of pineal gland,21,0.7658116754430666,0.06269041988566303,patient,0,budget,allinputs,2,2
Cerebral edema,43,0.9033989266547406,0.5008444048575845,patient,0,budget,allinputs,2,2
Mastoiditis,22,0.6716991341991342,0.06919197391116101,patient,0,budget,allinputs,2,2
Ventriculomegaly,64,0.8989661654135339,0.42156051022594604,patient,0,budget,allinputs,2,2
Cerebellar degeneration,39,0.8576502476866997,0.30342754169545216,patient,0,budget,allinputs,2,2
Mega cisterna magna,22,0.6360389610389611,0.03692535993169829,patient,0,budget,allinputs,2,2
Cerebral infarction,26,0.840218991534781,0.3196339168743789,patient,0,budget,allinputs,3,3
Cerebral hemorrhage,20,0.8698337292161521,0.16509874623735857,patient,0,budget,allinputs,3,3
Gliosis,284,0.7208014523124908,0.5802489659839352,patient,0,budget,allinputs,3,3
Cerebral atrophy,102,0.936029411764706,0.6970062219787393,patient,0,budget,allinputs,3,3
Arachnoid cyst,43,0.7056535196070081,0.09890159419747661,patient,0,budget,allinputs,3,3
Empty sella syndrome,45,0.6243710050319597,0.08157158846731191,patient,0,budget,allinputs,3,3
Cyst of pineal gland,21,0.7746446973557556,0.06606384777749436,patient,0,budget,allinputs,3,3
Cerebral edema,43,0.9139620069852629,0.5197689629262419,patient,0,budget,allinputs,3,3
Mastoiditis,22,0.6674242424242425,0.06652543377636365,patient,0,budget,allinputs,3,3
Ventriculomegaly,64,0.9021185776942355,0.4428712477657547,patient,0,budget,allinputs,3,3
Cerebellar degeneration,39,0.8549397139919618,0.323447210767263,patient,0,budget,allinputs,3,3
Mega cisterna magna,22,0.6320887445887445,0.03768149686618098,patient,0,budget,allinputs,3,3
Cerebral infarction,26,0.8349282296650717,0.3284159699555988,patient,0,budget,allinputs,4,4
Cerebral hemorrhage,20,0.8694774346793349,0.17575291924629782,patient,0,budget,allinputs,4,4
Gliosis,284,0.7239875237584678,0.5780157739996727,patient,0,budget,allinputs,4,4
Cerebral atrophy,102,0.938390092879257,0.6983166225823257,patient,0,budget,allinputs,4,4
Arachnoid cyst,43,0.7039781923502854,0.0975377474152562,patient,0,budget,allinputs,4,4
Empty sella syndrome,45,0.6297021623827009,0.08623826399077777,patient,0,budget,allinputs,4,4
Cyst of pineal gland,21,0.7778721476700073,0.06915948125084441,patient,0,budget,allinputs,4,4
Cerebral edema,43,0.9135928670812391,0.5382932115835317,patient,0,budget,allinputs,4,4
Mastoiditis,22,0.6791666666666667,0.06143587318757996,patient,0,budget,allinputs,4,4
Ventriculomegaly,64,0.8995339912280702,0.44683379150601765,patient,0,budget,allinputs,4,4
Cerebellar degeneration,39,0.8513256690656448,0.3142528978557603,patient,0,budget,allinputs,4,4
Mega cisterna magna,22,0.612987012987013,0.038356869456441206,patient,0,budget,allinputs,4,4
Cerebral infarction,26,0.8468899521531101,0.3276448319683685,patient,0,budget,allinputs,5,5
Cerebral hemorrhage,20,0.877375296912114,0.17016349847824255,patient,0,budget,allinputs,5,5
Gliosis,284,0.7262171645791705,0.5746046166434563,patient,0,budget,allinputs,5,5
Cerebral atrophy,102,0.9371775025799793,0.7040771894297797,patient,0,budget,allinputs,5,5
Arachnoid cyst,43,0.7006275378368402,0.09540382354863819,patient,0,budget,allinputs,5,5
Empty sella syndrome,45,0.6275261797905617,0.08231674332246715,patient,0,budget,allinputs,5,5
Cyst of pineal gland,21,0.7868750353887096,0.07724275030738452,patient,0,budget,allinputs,5,5
Cerebral edema,43,0.9161200556549394,0.5370172755459725,patient,0,budget,allinputs,5,5
Mastoiditis,22,0.6804653679653679,0.06689297641162294,patient,0,budget,allinputs,5,5
Ventriculomegaly,64,0.8961466165413534,0.43850404649669045,patient,0,budget,allinputs,5,5
Cerebellar degeneration,39,0.8499859799981307,0.31800346478195596,patient,0,budget,allinputs,5,5
Mega cisterna magna,22,0.5876082251082252,0.03446578218748088,patient,0,budget,allinputs,5,5
Cerebral infarction,26,0.8039657710710344,0.13825764590788367,label_id,0,availability,SWIax,1,-1
Cerebral hemorrhage,20,0.8895486935866983,0.15180093049501497,label_id,0,availability,SWIax,1,-1
Gliosis,284,0.6925837029094986,0.5225607578477744,label_id,0,availability,SWIax,1,-1
Cerebral atrophy,102,0.8496388028895769,0.4329751321441316,label_id,0,availability,SWIax,1,-1
Arachnoid cyst,43,0.678393957463725,0.08777086231294387,label_id,0,availability,SWIax,1,-1
Empty sella syndrome,45,0.6175438596491228,0.09034175516921197,label_id,0,availability,SWIax,1,-1
Cyst of pineal gland,21,0.7127003000962573,0.05554151373167683,label_id,0,availability,SWIax,1,-1
Cerebral edema,43,0.8995371553511089,0.48819396652488917,label_id,0,availability,SWIax,1,-1
