finding,n_pos,pair,context,synergy,synergy_sd_seed
Gliosis,3854,T2ax|FLAIRax,none,-0.29509660345866306,0.0007816936321075
Gliosis,3854,T2ax|FLAIRax,T1ax,-0.007322103105971404,0.0010629395874739858
Gliosis,3854,T2ax|FLAIRax,T2cor,-0.005037353307704495,0.0023072516237643502
Gliosis,3854,T2ax|FLAIRax,T1ax+T2cor,-0.0024265571848759437,0.0010178622434129148
Gliosis,3854,T2ax|T2cor,none,-0.28930838299497436,0.0033456426581079616
Gliosis,3854,T2ax|T2cor,T1ax,-0.005074418382029229,0.0013972283898065758
Gliosis,3854,T2ax|T2cor,FLAIRax,0.0007508671559841954,0.0010822302631568156
Gliosis,3854,T2ax|T2cor,T1ax+FLAIRax,-0.0001788724609337692,0.00030318157496696106
Gliosis,3854,FLAIRax|T2cor,none,-0.2933295064591563,0.0026814990812155143
Gliosis,3854,FLAIRax|T2cor,T1ax,-0.009241290713116487,0.0017008086251255276
Gliosis,3854,FLAIRax|T2cor,T2ax,-0.003270256308197735,0.0009708132323999679
Gliosis,3854,FLAIRax|T2cor,T1ax+T2ax,-0.004345744792021026,0.0004545818065631292
Cerebral atrophy,2012,T1ax|T2ax,none,-0.44422160944588857,0.0002070311338800536
Cerebral atrophy,2012,T1ax|T2ax,FLAIRax,-0.0025003504613345293,0.0006025138376886882
Cerebral atrophy,2012,T1ax|T2ax,T2cor,-0.0008835528495693135,0.0007456228954689594
Cerebral atrophy,2012,T1ax|T2ax,FLAIRax+T2cor,-0.0008738195825050606,0.00039803695553855046
Cerebral atrophy,2012,T1ax|FLAIRax,none,-0.44262695461844315,0.0008730447978926631
Cerebral atrophy,2012,T1ax|FLAIRax,T2ax,-0.000905695633889092,0.0001816956112909136
Cerebral atrophy,2012,T1ax|FLAIRax,T2cor,-0.0001958680608655413,0.0008407445577093783
Cerebral atrophy,2012,T1ax|FLAIRax,T2ax+T2cor,-0.00018613479380128842,0.00012006752976127825
Cerebral atrophy,2012,T1ax|T2cor,none,-0.4438674045470763,0.0007088360728020289
Cerebral atrophy,2012,T1ax|T2cor,T2ax,-0.0005293479507570975,0.0004564659691811423
Cerebral atrophy,2012,T1ax|T2cor,FLAIRax,-0.0014363179894987625,0.00042725832692561475
Cerebral atrophy,2012,T1ax|T2cor,T2ax+FLAIRax,0.0001902128893307061,0.0003138088472604942
Cerebral atrophy,2012,T2ax|FLAIRax,none,-0.44399909039353624,0.0007365568441835625
Cerebral atrophy,2012,T2ax|FLAIRax,T1ax,-0.0022778314089822263,0.00037778945547068126
Cerebral atrophy,2012,T2ax|FLAIRax,T2cor,-0.0005834862619156963,0.0005892547643739178
Cerebral atrophy,2012,T2ax|FLAIRax,T1ax+T2cor,-0.0005737529948514434,0.00029543359045388
Cerebral atrophy,2012,T2ax|T2cor,none,-0.44470694263903754,0.0006071083078146498
Cerebral atrophy,2012,T2ax|T2cor,T1ax,-0.0013688860427183054,0.0005615957119849261
Cerebral atrophy,2012,T2ax|T2cor,FLAIRax,-0.001291338507416991,0.0006880276354446738
Cerebral atrophy,2012,T2ax|T2cor,T1ax+FLAIRax,0.00033519237141247754,0.0003429768006825925
Cerebral atrophy,2012,FLAIRax|T2cor,none,-0.44440721854768833,0.0006464522945195955
Cerebral atrophy,2012,FLAIRax|T2cor,T1ax,-0.0019761319901107446,0.0008666188248465655
Cerebral atrophy,2012,FLAIRax|T2cor,T2ax,-0.0009916144160677653,0.0003779475417479554
Cerebral atrophy,2012,FLAIRax|T2cor,T1ax+T2ax,-0.00027205357597996177,0.00026972006777326377
Encephalomalacia,248,T1ax|T2ax,none,-0.2879708720956958,0.009504706654619504
Encephalomalacia,248,T1ax|T2ax,FLAIRax,0.0009339762493237869,0.005761983116293546
Encephalomalacia,248,T1ax|T2ax,T2cor,-0.008900591998953508,0.0037882328359093434
Encephalomalacia,248,T1ax|T2ax,FLAIRax+T2cor,-0.0018528696523850696,0.0037000082841565697
Encephalomalacia,248,T1ax|FLAIRax,none,-0.28427850293303353,0.008864250740035636
Encephalomalacia,248,T1ax|FLAIRax,T2ax,0.00462634541198607,0.0083958293433608
Encephalomalacia,248,T1ax|FLAIRax,T2cor,-0.005161372090391987,0.008094402931898666
Encephalomalacia,248,T1ax|FLAIRax,T2ax+T2cor,0.00188635025617645,0.003088855452734249
Encephalomalacia,248,T1ax|T2cor,none,-0.2799593945469267,0.0061242065933650724
Encephalomalacia,248,T1ax|T2cor,T2ax,-0.0008891144501844325,0.013689138087517426
Encephalomalacia,248,T1ax|T2cor,FLAIRax,-0.0008422637042851955,0.005389785523928011
Encephalomalacia,248,T1ax|T2cor,T2ax+FLAIRax,-0.003629109605994052,0.005286118130057298
Encephalomalacia,248,T2ax|FLAIRax,none,-0.30069040761916893,0.01055892812926947
Encephalomalacia,248,T2ax|FLAIRax,T1ax,-0.011785559274149334,0.0036981950117068205
Encephalomalacia,248,T2ax|FLAIRax,T2cor,-0.02028880390929703,0.00426887772913466
Encephalomalacia,248,T2ax|FLAIRax,T1ax+T2cor,-0.013241081562728593,0.0026489372894855246
Encephalomalacia,248,T2ax|T2cor,none,-0.26310257352031197,0.005845651970733649
Encephalomalacia,248,T2ax|T2cor,T1ax,0.01596770657643032,0.0021428796890921122
Encephalomalacia,248,T2ax|T2cor,FLAIRax,0.017299030189559916,0.008268832729780972
Encephalomalacia,248,T2ax|T2cor,T1ax+FLAIRax,0.01451218428785106,0.0020745404550100138
Encephalomalacia,248,FLAIRax|T2cor,none,-0.29675577369144984,0.005641497705844615
Encephalomalacia,248,FLAIRax|T2cor,T1ax,-0.0176386428488083,0.002883800500663197
Encephalomalacia,248,FLAIRax|T2cor,T2ax,-0.016354169981577942,0.005727881570871195
Encephalomalacia,248,FLAIRax|T2cor,T1ax+T2ax,-0.01909416513738756,0.0032565641163286225
Arachnoid cyst,572,T1ax|T2ax,none,-0.16797502539690035,0.0023107993952349247
Arachnoid cyst,572,T1ax|T2ax,FLAIRax,-0.0037377248314748313,0.0008293352895412012
Arachnoid cyst,572,T1ax|T2ax,T2cor,-0.010428134646884635,0.00542124482800863
Arachnoid cyst,572,T1ax|T2ax,FLAIRax+T2cor,-0.0019509347634348122,0.0017467838093317724
Arachnoid cyst,572,T1ax|FLAIRax,none,-0.15124334069646572,0.003919889600593805
Arachnoid cyst,572,T1ax|FLAIRax,T2ax,0.012993959868959792,0.0015333702243755694
Arachnoid cyst,572,T1ax|FLAIRax,T2cor,0.0027168038886788612,0.007913469097401964
Arachnoid cyst,572,T1ax|FLAIRax,T2ax+T2cor,0.011194003772128683,0.0015677177532507787
Arachnoid cyst,572,T1ax|T2cor,none,-0.14779886147073643,0.0050464216804970916
Arachnoid cyst,572,T1ax|T2cor,T2ax,0.009748029279279277,0.003799559840985609
Arachnoid cyst,572,T1ax|T2cor,FLAIRax,0.006161283114408149,0.0008445734146134719
Arachnoid cyst,572,T1ax|T2cor,T2ax+FLAIRax,0.007948073182448168,0.0015229976295326696
Arachnoid cyst,572,T2ax|FLAIRax,none,-0.1819996761403011,0.0018297669074387754
Arachnoid cyst,572,T2ax|FLAIRax,T1ax,-0.01776237557487559,0.0014255566476682005
Arachnoid cyst,572,T2ax|FLAIRax,T2cor,-0.011718430077805042,0.0026728747191692884
Arachnoid cyst,572,T2ax|FLAIRax,T1ax+T2cor,-0.0032412301943552193,0.0044339225954305745
Arachnoid cyst,572,T2ax|T2cor,none,-0.16984282960845457,0.006101473127544932
Arachnoid cyst,572,T2ax|T2cor,T1ax,-0.012295938858438863,0.00820112340292816
Arachnoid cyst,572,T2ax|T2cor,FLAIRax,0.0004384164540414866,0.0053500395592371835
Arachnoid cyst,572,T2ax|T2cor,T1ax+FLAIRax,0.0022252065220815056,0.0045003226202256635
Arachnoid cyst,572,FLAIRax|T2cor,none,-0.17625192937692938,0.0018380362408310451
Arachnoid cyst,572,FLAIRax|T2cor,T1ax,-0.022291784791784803,0.003928822528879402
Arachnoid cyst,572,FLAIRax|T2cor,T2ax,-0.005970683314433327,0.0037677956755961368
Arachnoid cyst,572,FLAIRax|T2cor,T1ax+T2ax,-0.007770639411264435,0.0017649937146004256
Empty sella syndrome,670,T1ax|T2ax,none,-0.2463417243538736,0.004037782645306617
Empty sella syndrome,670,T1ax|T2ax,FLAIRax,-4.107803683002972e-05,0.0006434252356085085
Empty sella syndrome,670,T1ax|T2ax,T2cor,8.842688278931643e-05,0.0037555061045101874
Empty sella syndrome,670,T1ax|T2ax,FLAIRax+T2cor,-0.0020884972175402674,0.0007800712873858743
Empty sella syndrome,670,T1ax|FLAIRax,none,-0.24767583899612822,0.007397844234731338
Empty sella syndrome,670,T1ax|FLAIRax,T2ax,-0.0013751926790846285,0.003502388589607938
Empty sella syndrome,670,T1ax|FLAIRax,T2cor,0.002748182100907622,0.0071209370968090425
Empty sella syndrome,670,T1ax|FLAIRax,T2ax+T2cor,0.000571258000578038,0.0028569426284069895
Empty sella syndrome,670,T1ax|T2cor,none,-0.25347387996146004,0.0025829333349146775
Empty sella syndrome,670,T1ax|T2cor,T2ax,-0.00704372872479712,0.0016732054987240025
Empty sella syndrome,670,T1ax|T2cor,FLAIRax,-0.0030498588644242153,0.000949629956767323
Empty sella syndrome,670,T1ax|T2cor,T2ax+FLAIRax,-0.005097278045134453,0.0009579294304930359
Empty sella syndrome,670,T2ax|FLAIRax,none,-0.2572221290074919,0.003009197141384459
Empty sella syndrome,670,T2ax|FLAIRax,T1ax,-0.010921482690448311,0.005032451102895284
Empty sella syndrome,670,T2ax|FLAIRax,T2cor,-0.0012035716495025772,0.0013964633880795942
Empty sella syndrome,670,T2ax|FLAIRax,T1ax+T2cor,-0.003380495749832161,0.002895748795913867
Empty sella syndrome,670,T2ax|T2cor,none,-0.25908924124056937,0.0017295620367394654
Empty sella syndrome,670,T2ax|T2cor,T1ax,-0.012659090003906451,0.0009150314777003313
Empty sella syndrome,670,T2ax|T2cor,FLAIRax,-0.0030706838825800644,0.0038393110576052797
Empty sella syndrome,670,T2ax|T2cor,T1ax+FLAIRax,-0.005118103063290302,0.002768595661483288
Empty sella syndrome,670,FLAIRax|T2cor,none,-0.2573104287792853,0.0010858742558283862
Empty sella syndrome,670,FLAIRax|T2cor,T1ax,-0.006886407682249425,0.003519578404004081
Empty sella syndrome,670,FLAIRax|T2cor,T2ax,-0.0012918714212959426,0.004290128315205651
Empty sella syndrome,670,FLAIRax|T2cor,T1ax+T2ax,0.0006545792583667239,0.004567480745435877
Intracranial aneurysm,32,T1ax|T2ax,none,-0.017048667205169694,0.014073447031694455
Intracranial aneurysm,32,T1ax|T2ax,FLAIRax,-0.010786466747442066,0.013749672422222362
Intracranial aneurysm,32,T1ax|T2ax,T2cor,0.044939334275713526,0.015182109364059438
Intracranial aneurysm,32,T1ax|T2ax,FLAIRax+T2cor,0.0399623889337641,0.00389635660272304
Intracranial aneurysm,32,T1ax|FLAIRax,none,-0.01515633414108782,0.03281687231261784
Intracranial aneurysm,32,T1ax|FLAIRax,T2ax,-0.008894133683360192,0.02379842383408758
Intracranial aneurysm,32,T1ax|FLAIRax,T2cor,-0.03982313543349486,0.025773894191483893
Intracranial aneurysm,32,T1ax|FLAIRax,T2ax+T2cor,-0.04480008077544426,0.036716449366326454
Intracranial aneurysm,32,T1ax|T2cor,none,-0.015260248384491174,0.011613136170012892
Intracranial aneurysm,32,T1ax|T2cor,T2ax,0.046727753096392044,0.02195842876410745
Intracranial aneurysm,32,T1ax|T2cor,FLAIRax,-0.039927049676898196,0.013930833103403952
Intracranial aneurysm,32,T1ax|T2cor,T2ax+FLAIRax,0.010821806004307969,0.012883842662443344
Intracranial aneurysm,32,T2ax|FLAIRax,none,-0.04169401252019389,0.004573096722312451
Intracranial aneurysm,32,T2ax|FLAIRax,T1ax,-0.03543181206246626,0.01256560475089833
Intracranial aneurysm,32,T2ax|FLAIRax,T2cor,0.005512503365643499,0.01163974059223322
Intracranial aneurysm,32,T2ax|FLAIRax,T1ax+T2cor,0.0005355580236940752,0.005738503211643566
Intracranial aneurysm,32,T2ax|T2cor,none,-0.08257143578352177,0.018903089542558572
Intracranial aneurysm,32,T2ax|T2cor,T1ax,-0.020583434302638537,0.012461918884218659
Intracranial aneurysm,32,T2ax|T2cor,FLAIRax,-0.03536491989768439,0.008366480265275249
Intracranial aneurysm,32,T2ax|T2cor,T1ax+FLAIRax,0.015383935783521782,0.008944815033097181
Intracranial aneurysm,32,FLAIRax|T2cor,none,-0.010303076198169095,0.02673267187987298
Intracranial aneurysm,32,FLAIRax|T2cor,T1ax,-0.03496987749057612,0.035344665181426274
Intracranial aneurysm,32,FLAIRax|T2cor,T2ax,0.036903439687668314,0.03082950162925354
Intracranial aneurysm,32,FLAIRax|T2cor,T1ax+T2ax,0.0009974925955842373,0.017575149737987864
Chiari malformation,62,T1ax|T2ax,none,-0.32088176396325807,0.0028477768821103485
Chiari malformation,62,T1ax|T2ax,FLAIRax,0.020120804492621214,0.010189780325727467
Chiari malformation,62,T1ax|T2ax,T2cor,0.017217143354664472,0.0041390089321195235
Chiari malformation,62,T1ax|T2ax,FLAIRax+T2cor,0.014211179313046904,0.005242550595872139
Chiari malformation,62,T1ax|FLAIRax,none,-0.33665534804753827,0.003454612154943674
Chiari malformation,62,T1ax|FLAIRax,T2ax,0.004347220408341013,0.010733184327074423
Chiari malformation,62,T1ax|FLAIRax,T2cor,-0.0015983196203910681,0.0020924051303350764
Chiari malformation,62,T1ax|FLAIRax,T2ax+T2cor,-0.004604283662008639,0.006847066214732112
Chiari malformation,62,T1ax|T2cor,none,-0.32102629402289845,0.0020818433543171085
Chiari malformation,62,T1ax|T2cor,T2ax,0.017072613295024113,0.0036862113736829166
Chiari malformation,62,T1ax|T2cor,FLAIRax,0.014030734404248771,0.002855007679216158
Chiari malformation,62,T1ax|T2cor,T2ax+FLAIRax,0.008121109224674461,0.004365240066299815
Chiari malformation,62,T2ax|FLAIRax,none,-0.35036741979017033,0.018032509046827575
Chiari malformation,62,T2ax|FLAIRax,T1ax,-0.009364851334291028,0.005034636418034259
Chiari malformation,62,T2ax|FLAIRax,T2cor,-0.007475730268599601,0.006562225349216137
Chiari malformation,62,T2ax|FLAIRax,T1ax+T2cor,-0.010481694310217171,0.0013753373124917572
Chiari malformation,62,T2ax|T2cor,none,-0.32563144834791685,0.005749163116518206
Chiari malformation,62,T2ax|T2cor,T1ax,0.012467458970005674,0.003515354775236152
Chiari malformation,62,T2ax|T2cor,FLAIRax,0.01726024117365384,0.013956397163348622
Chiari malformation,62,T2ax|T2cor,T1ax+FLAIRax,0.01135061599407953,0.007716477558157148
Chiari malformation,62,FLAIRax|T2cor,none,-0.329811719124113,0.008929573656680408
Chiari malformation,62,FLAIRax|T2cor,T1ax,0.005245309303034203,0.007857139136831608
Chiari malformation,62,FLAIRax|T2cor,T2ax,0.01307997039745771,0.0033976480952199635
Chiari malformation,62,FLAIRax|T2cor,T1ax+T2ax,0.00412846632710806,0.0028354749218243384
Cyst of pineal gland,244,T1ax|T2ax,none,-0.17658726149031956,0.004135428825907494
Cyst of pineal gland,244,T1ax|T2ax,FLAIRax,0.005667523972221256,0.0062038702149637606
Cyst of pineal gland,244,T1ax|T2ax,T2cor,0.02050437769227187,0.004965294094190719
Cyst of pineal gland,244,T1ax|T2ax,FLAIRax+T2cor,0.01156655188023407,0.0012318569851068875
Cyst of pineal gland,244,T1ax|FLAIRax,none,-0.1841471785710436,0.011292819428103236
Cyst of pineal gland,244,T1ax|FLAIRax,T2ax,-0.0018923931085027916,0.006062945423031277
Cyst of pineal gland,244,T1ax|FLAIRax,T2cor,0.0071342956352414095,0.008567473499511757
Cyst of pineal gland,244,T1ax|FLAIRax,T2ax+T2cor,-0.00180353017679639,0.0028746201842200533
Cyst of pineal gland,244,T1ax|T2cor,none,-0.2016080990899718,0.009942622301306301
Cyst of pineal gland,244,T1ax|T2cor,T2ax,-0.004516459907380366,0.008411232926225833
Cyst of pineal gland,244,T1ax|T2cor,FLAIRax,-0.010326624883686778,0.008269687406492528
Cyst of pineal gland,244,T1ax|T2cor,T2ax+FLAIRax,-0.004427596975673964,0.0024943813296438113
Cyst of pineal gland,244,T2ax|FLAIRax,none,-0.18409581433698707,0.010353925179146467
Cyst of pineal gland,244,T2ax|FLAIRax,T1ax,-0.00184102887444626,0.0011344494990632372
Cyst of pineal gland,244,T2ax|FLAIRax,T2cor,0.005559069655065955,0.007335273161300119
Cyst of pineal gland,244,T2ax|FLAIRax,T1ax+T2cor,-0.003378756156971844,0.005042072320542532
Cyst of pineal gland,244,T2ax|T2cor,none,-0.19768476978045077,0.0035366631737585395
Cyst of pineal gland,244,T2ax|T2cor,T1ax,-0.0005931305978593334,0.004468576165062289
Cyst of pineal gland,244,T2ax|T2cor,FLAIRax,-0.008029885788397731,0.006625215024258474
Cyst of pineal gland,244,T2ax|T2cor,T1ax+FLAIRax,-0.0021308578803849176,0.001035164752498532
Cyst of pineal gland,244,FLAIRax|T2cor,none,-0.18696889943343284,0.0071166298060391904
Cyst of pineal gland,244,FLAIRax|T2cor,T1ax,0.004312574772852185,0.0043706735770872055
Cyst of pineal gland,244,FLAIRax|T2cor,T2ax,0.002685984558620199,0.007271270702535297
Cyst of pineal gland,244,FLAIRax|T2cor,T1ax+T2ax,0.0027748474903266005,0.00042588160289662615
Rathke's pouch cyst,47,T1ax|T2ax,none,-0.19765237615897077,0.017917517286316225
Rathke's pouch cyst,47,T1ax|T2ax,FLAIRax,-0.020760955912507446,0.006857443681737561
Rathke's pouch cyst,47,T1ax|T2ax,T2cor,-0.005300938074466706,0.00996938598879327
Rathke's pouch cyst,47,T1ax|T2ax,FLAIRax+T2cor,-0.012631168391679881,0.001528369860646677
Rathke's pouch cyst,47,T1ax|FLAIRax,none,-0.1929201331830579,0.013406867918991018
Rathke's pouch cyst,47,T1ax|FLAIRax,T2ax,-0.01602871293659458,0.006294571817415039
Rathke's pouch cyst,47,T1ax|FLAIRax,T2cor,0.017127387128505627,0.019768762833175083
Rathke's pouch cyst,47,T1ax|FLAIRax,T2ax+T2cor,0.009797156811292451,0.008935828933139984
Rathke's pouch cyst,47,T1ax|T2cor,none,-0.20956973612891563,0.014404173019915952
Rathke's pouch cyst,47,T1ax|T2cor,T2ax,-0.01721829804441159,0.015585790408391986
Rathke's pouch cyst,47,T1ax|T2cor,FLAIRax,0.0004777841826478779,0.018557587992864007
Rathke's pouch cyst,47,T1ax|T2cor,T2ax+FLAIRax,0.008607571703475444,0.011198563218723043
Rathke's pouch cyst,47,T2ax|FLAIRax,none,-0.1685353591841535,0.015202513066482555
Rathke's pouch cyst,47,T2ax|FLAIRax,T1ax,0.00835606106230983,0.0035003804469956167
Rathke's pouch cyst,47,T2ax|FLAIRax,T2cor,-0.0046106460410734185,0.011662959411237484
Rathke's pouch cyst,47,T2ax|FLAIRax,T1ax+T2cor,-0.011940876358286593,0.001516813148104214
Rathke's pouch cyst,47,T2ax|T2cor,none,-0.16222866533024746,0.004506801585968881
Rathke's pouch cyst,47,T2ax|T2cor,T1ax,0.030122772754256604,0.004266103301297353
Rathke's pouch cyst,47,T2ax|T2cor,FLAIRax,0.0016960478128326129,0.0072844090271636155
Rathke's pouch cyst,47,T2ax|T2cor,T1ax+FLAIRax,0.009825835333660179,0.0028959347240560644
Rathke's pouch cyst,47,FLAIRax|T2cor,none,-0.19155245445133687,0.00480305445654538
Rathke's pouch cyst,47,FLAIRax|T2cor,T1ax,0.018495065860226645,0.005035294513753245
Rathke's pouch cyst,47,FLAIRax|T2cor,T2ax,-0.02762774130825681,0.006606528774740198
Rathke's pouch cyst,47,FLAIRax|T2cor,T1ax+T2ax,-0.0018018715603697795,0.006832367256667146
Cerebral edema,187,T1ax|T2ax,none,-0.3430411658993398,0.01354700089945388
Cerebral edema,187,T1ax|T2ax,FLAIRax,-2.5954237430273846e-05,0.002860525944095307
Cerebral edema,187,T1ax|T2ax,T2cor,-0.0268102169293077,0.004401822550748741
Cerebral edema,187,T1ax|T2ax,FLAIRax+T2cor,-0.011258160821495408,0.003909516820978625
Cerebral edema,187,T1ax|FLAIRax,none,-0.31529440926770397,0.02116302932064038
Cerebral edema,187,T1ax|FLAIRax,T2ax,0.027720802394205563,0.005468783036902633
Cerebral edema,187,T1ax|FLAIRax,T2cor,-0.012635266413685805,0.003118442590418182
Cerebral edema,187,T1ax|FLAIRax,T2ax+T2cor,0.0029167896941264906,0.004175077481857628
Cerebral edema,187,T1ax|T2cor,none,-0.2869792839984105,0.018725016663860644
Cerebral edema,187,T1ax|T2cor,T2ax,0.02925166497162161,0.004057651773641792
Cerebral edema,187,T1ax|T2cor,FLAIRax,0.01567985885560767,0.002057558227354125
Cerebral edema,187,T1ax|T2cor,T2ax+FLAIRax,0.004447652271542535,0.0014478858910638786
Cerebral edema,187,T2ax|FLAIRax,none,-0.3431831851535929,0.010025358777211215
Cerebral edema,187,T2ax|FLAIRax,T1ax,-0.00016797349168336714,0.009690544711873533
Cerebral edema,187,T2ax|FLAIRax,T2cor,-0.0018631643027168983,0.0017909260803910011
Cerebral edema,187,T2ax|FLAIRax,T1ax+T2cor,0.013688891805095397,0.0023210025075523187
Cerebral edema,187,T2ax|T2cor,none,-0.342959876644467,0.008041942740621451
Cerebral edema,187,T2ax|T2cor,T1ax,-0.026728927674434837,0.010936048984927726
Cerebral edema,187,T2ax|T2cor,FLAIRax,-0.0016398557935909386,0.003488436751902879
Cerebral edema,187,T2ax|T2cor,T1ax+FLAIRax,-0.012872062377656071,0.005884318196485484
Cerebral edema,187,FLAIRax|T2cor,none,-0.33039321398758414,0.008676298283262456
Cerebral edema,187,FLAIRax|T2cor,T1ax,-0.027734071133565963,0.010321873522446047
Cerebral edema,187,FLAIRax|T2cor,T2ax,0.010926806863291874,0.005356606574426335
Cerebral edema,187,FLAIRax|T2cor,T1ax+T2ax,-0.013877205836787199,0.0041839363533387065
Spinal stenosis,26,T1ax|T2ax,none,-0.22602907749444154,0.011993472633826243
Spinal stenosis,26,T1ax|T2ax,FLAIRax,-0.04988106919723253,0.01697727180493697
Spinal stenosis,26,T1ax|T2ax,T2cor,0.007899737917499835,0.009757877420228376
Spinal stenosis,26,T1ax|T2ax,FLAIRax+T2cor,-0.022212319947666332,0.006299737914947265
Spinal stenosis,26,T1ax|FLAIRax,none,-0.15225161162106093,0.010674108445866679
Spinal stenosis,26,T1ax|FLAIRax,T2ax,0.02389639667614807,0.011507088394208899
Spinal stenosis,26,T1ax|FLAIRax,T2cor,0.07784688668347632,0.011154129362757767
Spinal stenosis,26,T1ax|FLAIRax,T2ax+T2cor,0.04773482881831015,0.01409837465395915
Spinal stenosis,26,T1ax|T2cor,none,-0.24201435036248523,0.018688204010168952
Spinal stenosis,26,T1ax|T2cor,T2ax,-0.008085534950543871,0.015740032610102345
Spinal stenosis,26,T1ax|T2cor,FLAIRax,-0.011915852057947984,0.02076703645588492
Spinal stenosis,26,T1ax|T2cor,T2ax+FLAIRax,0.01575289719161821,0.0007378671774255607
Spinal stenosis,26,T2ax|FLAIRax,none,-0.21957483014321388,0.014898070222602441
Spinal stenosis,26,T2ax|FLAIRax,T1ax,-0.04342682184600488,0.012332533100009492
Spinal stenosis,26,T2ax|FLAIRax,T2cor,0.01568147660510007,0.01124020121614491
Spinal stenosis,26,T2ax|FLAIRax,T1ax+T2cor,-0.014430581260066097,0.0053220678017209845
Spinal stenosis,26,T2ax|T2cor,none,-0.284151461327305,0.009922551447601896
Spinal stenosis,26,T2ax|T2cor,T1ax,-0.05022264591536363,0.010425471919279318
Spinal stenosis,26,T2ax|T2cor,FLAIRax,-0.04889515457899104,0.02195467822189638
Spinal stenosis,26,T2ax|T2cor,T1ax+FLAIRax,-0.021226405329424842,0.013379886890340987
Spinal stenosis,26,FLAIRax|T2cor,none,-0.2586610399665462,0.0029211056728687913
Spinal stenosis,26,FLAIRax|T2cor,T1ax,-0.028562541662008962,0.000994380469464088
Spinal stenosis,26,FLAIRax|T2cor,T2ax,-0.02340473321823226,0.019647873800673666
Spinal stenosis,26,FLAIRax|T2cor,T1ax+T2ax,0.0004336989239298224,0.007153869660362459
Mastoiditis,281,T1ax|T2ax,none,-0.20693593748670716,0.0051493770222499815
Mastoiditis,281,T1ax|T2ax,FLAIRax,-0.018757028966013944,0.0061893779091256595
Mastoiditis,281,T1ax|T2ax,T2cor,-0.017193042774543144,0.005093356819688325
Mastoiditis,281,T1ax|T2ax,FLAIRax+T2cor,-0.011765588255455262,0.003518385776552402
Mastoiditis,281,T1ax|FLAIRax,none,-0.17420448557185086,0.004720004721855477
Mastoiditis,281,T1ax|FLAIRax,T2ax,0.01397442294884236,0.005068829112098344
Mastoiditis,281,T1ax|FLAIRax,T2cor,-0.008499151170305455,0.004902750583589329
Mastoiditis,281,T1ax|FLAIRax,T2ax+T2cor,-0.003071696651217574,0.00264477112129138
Mastoiditis,281,T1ax|T2cor,none,-0.1738338284717653,0.010368735170417202
Mastoiditis,281,T1ax|T2cor,T2ax,0.015909066240398746,0.006743696133726057
Mastoiditis,281,T1ax|T2cor,FLAIRax,-0.008128494070219872,0.007490903954802787
Mastoiditis,281,T1ax|T2cor,T2ax+FLAIRax,-0.0011370533596611887,0.001028490976794862
Mastoiditis,281,T2ax|FLAIRax,none,-0.21389281091461698,0.004665008829201384
Mastoiditis,281,T2ax|FLAIRax,T1ax,-0.025713902393923755,0.002473241054612167
Mastoiditis,281,T2ax|FLAIRax,T2cor,-0.011676554278505521,0.0024960829530939767
Mastoiditis,281,T2ax|FLAIRax,T1ax+T2cor,-0.006249099759417638,0.0015670662285255954
Mastoiditis,281,T2ax|T2cor,none,-0.20659065580344582,0.004994913866989189
Mastoiditis,281,T2ax|T2cor,T1ax,-0.016847761091281794,0.003801029464364859
Mastoiditis,281,T2ax|T2cor,FLAIRax,-0.00437439916733436,0.006554885659745686
Mastoiditis,281,T2ax|T2cor,T1ax+FLAIRax,0.0026170415432243224,0.002668174532971601
Mastoiditis,281,FLAIRax|T2cor,none,-0.18795048087637203,0.005831674880921279
Mastoiditis,281,FLAIRax|T2cor,T1ax,-0.022245146474826633,0.0031683910659576473
Mastoiditis,281,FLAIRax|T2cor,T2ax,0.014265775759739419,0.006870154286724093
Mastoiditis,281,FLAIRax|T2cor,T1ax+T2ax,-0.002780343840320517,0.0007889550376971155
Chronic mastoiditis,360,T1ax|T2ax,none,-0.23294865766862125,0.0035467934961002628
Chronic mastoiditis,360,T1ax|T2ax,FLAIRax,0.0044728245504050594,0.003988598315724376
Chronic mastoiditis,360,T1ax|T2ax,T2cor,-0.004623445009895459,0.004441094090031666
Chronic mastoiditis,360,T1ax|T2ax,FLAIRax+T2cor,-0.005035970670305219,0.0027045864038775565
Chronic mastoiditis,360,T1ax|FLAIRax,none,-0.24593720421383877,0.008079838895646485
Chronic mastoiditis,360,T1ax|FLAIRax,T2ax,-0.008515721994812467,0.007534624036744942
Chronic mastoiditis,360,T1ax|FLAIRax,T2cor,0.00047076096175835414,0.0026940792866364275
Chronic mastoiditis,360,T1ax|FLAIRax,T2ax+T2cor,5.82353013485933e-05,0.004648333079495921
Chronic mastoiditis,360,T1ax|T2cor,none,-0.23643044492384846,0.004611751771623284
Chronic mastoiditis,360,T1ax|T2cor,T2ax,-0.008105232265122683,0.003479684933658121
Chronic mastoiditis,360,T1ax|T2cor,FLAIRax,0.009977520251748659,0.0010125679997364013
Chronic mastoiditis,360,T1ax|T2cor,T2ax+FLAIRax,0.00046872503103837876,0.0009431855495770064
Chronic mastoiditis,360,T2ax|FLAIRax,none,-0.2435477129967671,0.0015056919740915149
Chronic mastoiditis,360,T2ax|FLAIRax,T1ax,-0.006126230777740808,0.0007773643945932216
Chronic mastoiditis,360,T2ax|FLAIRax,T2cor,-0.0062171562119704244,0.000740295461170189
