subset,k,finding,n_pos,auroc_mean,auroc_sd_seed,ci_lo,ci_hi
T1ax+T2ax,2,Chronic mastoiditis,360,0.7641199094049242,0.006137501560384076,0.7434646173971529,0.7875815484612649
T1ax+T2ax,2,Ventriculomegaly,1204,0.919545471297594,0.0019179664005363178,0.909481057509418,0.9264307969650575
T1ax+T2ax,2,Cerebellar degeneration,318,0.8602263575437549,0.0006455014762997273,0.8387444220101328,0.8825202784626278
T1ax+T2ax,2,Mega cisterna magna,225,0.7951007296785585,0.004691605825088762,0.7671198517591615,0.8275245883212823
T1ax+T2ax,2,Structure of cave of septum pellucidum,238,0.7038450175535961,0.001879820149337544,0.665865049921783,0.7303770439483006
T1ax+T2ax,2,Hyperostosis of skull,55,0.9161657850660035,0.011630764751374872,0.872784563439705,0.946354537350704
T1ax+T2ax,2,Choroid plexus cyst,57,0.6527638738015956,0.010793763994387723,0.5652384290489694,0.7092926156488621
T1ax+T2ax,2,Lipoma of brain,34,0.6626351623215129,0.019422258612299504,0.559088407655864,0.7080880917723827
T1ax+T2ax,2,Glioma,35,0.7916150155626603,0.004756876901900823,0.7049412032470338,0.882201577793729
T1ax+T2ax,2,Pituitary adenoma,57,0.7755349185049497,0.032036933519291814,0.7369223094169722,0.8416476113747559
T2ax+FLAIRax+T2cor,3,Cerebral infarction,339,0.8504282087312017,0.0019399568269300863,0.82780038697162,0.8653285030113393
T2ax+FLAIRax+T2cor,3,Cerebral hemorrhage,92,0.7364792137210615,0.020782260367936838,0.6951006647665174,0.8195297653841322
T2ax+FLAIRax+T2cor,3,Metastatic malignant neoplasm to brain,50,0.7877584533247047,0.02048956498738642,0.6815523744975435,0.8269512667864897
T2ax+FLAIRax+T2cor,3,Intracranial meningioma,148,0.6800316093980477,0.009617518141508009,0.64532175508677,0.7357127523760529
T2ax+FLAIRax+T2cor,3,Demyelinating disease of central nervous system,294,0.828060401142357,0.006602474073823678,0.80586524336584,0.8627781901104359
T2ax+FLAIRax+T2cor,3,Herniation of nucleus pulposus,29,0.600747595192148,0.0023023472197552033,0.476511752491106,0.7065365276918484
T2ax+FLAIRax+T2cor,3,Spinal cord compression,22,0.5583663511629613,0.02021727177419752,0.41597906036847687,0.6598488647870814
T2ax+FLAIRax+T2cor,3,Lacunar infarct,189,0.8556752016213686,0.000465776992052533,0.8271658567543931,0.8804861722058651
T2ax+FLAIRax+T2cor,3,Silent micro-hemorrhage of brain,78,0.8653206895261379,0.006244348372582628,0.8423185836757504,0.9057815848389731
T2ax+FLAIRax+T2cor,3,Cavernous hemangioma,67,0.541719712494635,0.008566380725698985,0.4586486145619279,0.6028147145452127
T2ax+FLAIRax+T2cor,3,Subdural intracranial hemorrhage,26,0.7981483436634415,0.05165903386931899,0.6980837966059652,0.8904577736971404
T2ax+FLAIRax+T2cor,3,Gliosis,3854,0.808827972940343,0.00038937923494027847,0.8011014940194201,0.8166432576566446
T2ax+FLAIRax+T2cor,3,Cerebral atrophy,2012,0.9503841135877046,0.0005313048741635323,0.9450407543285343,0.9542967611746224
T2ax+FLAIRax+T2cor,3,Encephalomalacia,248,0.807752494581225,0.00336175683597957,0.7779312794062105,0.8413898538135649
T2ax+FLAIRax+T2cor,3,Arachnoid cyst,572,0.7034055717649469,0.004084889596256566,0.6767361251944617,0.7244458107145576
T2ax+FLAIRax+T2cor,3,Empty sella syndrome,670,0.7726374726605432,0.003147408754341492,0.753596955628373,0.7891212995446718
T2ax+FLAIRax+T2cor,3,Intracranial aneurysm,32,0.5615942211900916,0.016453383730449772,0.4848615152671878,0.6695073144001623
T2ax+FLAIRax+T2cor,3,Chiari malformation,62,0.8513112184928824,0.005929028783991805,0.7941474808217491,0.8896542558768966
T2ax+FLAIRax+T2cor,3,Cyst of pineal gland,244,0.6966097135548587,0.011689560480793608,0.6494915474985333,0.710254555225727
T2ax+FLAIRax+T2cor,3,Rathke's pouch cyst,47,0.6726857149412234,0.029407526074223977,0.5532245518890558,0.706112822917347
T2ax+FLAIRax+T2cor,3,Cerebral edema,187,0.843160730363906,0.0061169978178489265,0.7930746835306257,0.8718856424914561
T2ax+FLAIRax+T2cor,3,Spinal stenosis,26,0.7326132275066556,0.014926165084166563,0.6319101737490893,0.841713002428628
T2ax+FLAIRax+T2cor,3,Mastoiditis,281,0.7624032739470351,0.006179369826902146,0.7264537505979802,0.783036812565618
T2ax+FLAIRax+T2cor,3,Chronic mastoiditis,360,0.7835096142026527,0.006223056354330751,0.7723579717440201,0.8103399752644685
T2ax+FLAIRax+T2cor,3,Ventriculomegaly,1204,0.9186549435105283,0.0018222839596444894,0.911456990810228,0.9271400368968062
T2ax+FLAIRax+T2cor,3,Cerebellar degeneration,318,0.8446703218221764,0.005233362202744382,0.8275813019487003,0.8709898046745376
T2ax+FLAIRax+T2cor,3,Mega cisterna magna,225,0.8203710085731911,0.008120751954226313,0.7930287525258332,0.8523933155047861
T2ax+FLAIRax+T2cor,3,Structure of cave of septum pellucidum,238,0.7314720861237545,0.009950498320376727,0.6928110475251247,0.7594439429864156
T2ax+FLAIRax+T2cor,3,Hyperostosis of skull,55,0.9117528771571015,0.011034493520954551,0.8582813868505649,0.929858463261506
T2ax+FLAIRax+T2cor,3,Choroid plexus cyst,57,0.5702902203573145,0.008055601938649678,0.49411236480217163,0.6278331380274429
T2ax+FLAIRax+T2cor,3,Lipoma of brain,34,0.5998141864598482,0.0031199706464011714,0.50345814474541,0.6783866603988338
T2ax+FLAIRax+T2cor,3,Glioma,35,0.7940273241073111,0.03658548063498261,0.6660712865227606,0.8550911466324609
T2ax+FLAIRax+T2cor,3,Pituitary adenoma,57,0.6908531953112242,0.017625535809963743,0.6383296208039962,0.7669581599258167
T1ax+FLAIRax+T2cor,3,Cerebral infarction,339,0.8401774733041972,0.0012436681752797365,0.814901032504927,0.8559911548538882
T1ax+FLAIRax+T2cor,3,Cerebral hemorrhage,92,0.7619140257387539,0.0071762516860206516,0.7174541542035948,0.81942981053229
T1ax+FLAIRax+T2cor,3,Metastatic malignant neoplasm to brain,50,0.7781421560696758,0.02023363688433401,0.6765034738008707,0.8287477511373467
T1ax+FLAIRax+T2cor,3,Intracranial meningioma,148,0.7024669912084295,0.013974556528341096,0.6791206497032234,0.7568502613968517
T1ax+FLAIRax+T2cor,3,Demyelinating disease of central nervous system,294,0.7838911792917641,0.003036362041500053,0.7559239526146899,0.8177622592822831
T1ax+FLAIRax+T2cor,3,Herniation of nucleus pulposus,29,0.6904390613382642,0.011423797754531577,0.584650379258022,0.7784164622048332
T1ax+FLAIRax+T2cor,3,Spinal cord compression,22,0.5329481253210067,0.03155548322585401,0.3561543684333147,0.6219155602743545
T1ax+FLAIRax+T2cor,3,Lacunar infarct,189,0.8472632549645831,0.0006552804422844047,0.8195205367010554,0.8738238549512223
T1ax+FLAIRax+T2cor,3,Silent micro-hemorrhage of brain,78,0.8594573543495224,0.006817789820492552,0.8392154526274141,0.9009184045205184
T1ax+FLAIRax+T2cor,3,Cavernous hemangioma,67,0.5914695457503895,0.003500921098979103,0.5297656082684851,0.6528952660420406
T1ax+FLAIRax+T2cor,3,Subdural intracranial hemorrhage,26,0.817019939799691,0.04784972076775682,0.6880326986100032,0.866433296914446
T1ax+FLAIRax+T2cor,3,Gliosis,3854,0.8031785986998613,0.0005719083665679666,0.7943236758780398,0.8109904919269056
T1ax+FLAIRax+T2cor,3,Cerebral atrophy,2012,0.9491185419534078,0.0008366276202184704,0.9422085129033166,0.9533220524063563
T1ax+FLAIRax+T2cor,3,Encephalomalacia,248,0.8060797903561716,0.0042208244088957955,0.7815339536181207,0.8390550486085275
T1ax+FLAIRax+T2cor,3,Arachnoid cyst,572,0.6924120115526365,0.000782540685461979,0.668168051869025,0.7147267549818084
T1ax+FLAIRax+T2cor,3,Empty sella syndrome,670,0.7721238171262578,0.0013468880199371696,0.7565368676081587,0.7879450924140708
T1ax+FLAIRax+T2cor,3,Intracranial aneurysm,32,0.5504993773559504,0.03973442936849018,0.47293409954425936,0.6876973393975613
T1ax+FLAIRax+T2cor,3,Chiari malformation,62,0.8220290801445299,0.002243587101295973,0.7647416238370821,0.8698172026374379
T1ax+FLAIRax+T2cor,3,Cyst of pineal gland,244,0.6965867540229143,0.005166421045881506,0.658209437298663,0.7201515809904798
T1ax+FLAIRax+T2cor,3,Rathke's pouch cyst,47,0.7068819850126044,0.011827064376558174,0.6169837621413027,0.76369650036414
T1ax+FLAIRax+T2cor,3,Cerebral edema,187,0.8555582530465244,0.0034731391088864234,0.8105377992321963,0.8807397548429167
T1ax+FLAIRax+T2cor,3,Spinal stenosis,26,0.7388863356891776,0.024923716993949227,0.6720184550874672,0.8524508807423504
T1ax+FLAIRax+T2cor,3,Mastoiditis,281,0.7311646201564123,0.010591053036484199,0.686094685482862,0.745497634563489
T1ax+FLAIRax+T2cor,3,Chronic mastoiditis,360,0.7767219748374329,0.003201841707507797,0.7600514940757297,0.8004074507253552
T1ax+FLAIRax+T2cor,3,Ventriculomegaly,1204,0.9154954799134932,0.00246412850559533,0.907155801542358,0.9250002990054421
T1ax+FLAIRax+T2cor,3,Cerebellar degeneration,318,0.8556572831478366,0.0032772925408785804,0.8421010126887073,0.8806178803629984
T1ax+FLAIRax+T2cor,3,Mega cisterna magna,225,0.7970546635911369,0.010857189456033436,0.7655646993920117,0.8231461001607319
T1ax+FLAIRax+T2cor,3,Structure of cave of septum pellucidum,238,0.7157851558563296,0.004056391299345427,0.6761129475310566,0.7449386665530401
T1ax+FLAIRax+T2cor,3,Hyperostosis of skull,55,0.9101250426086551,0.00773879990100644,0.8615084545320745,0.9351336292573793
T1ax+FLAIRax+T2cor,3,Choroid plexus cyst,57,0.6129745989146614,0.02334972845384121,0.5190602287134524,0.6502642648220579
T1ax+FLAIRax+T2cor,3,Lipoma of brain,34,0.5926168819442464,0.009051567092853322,0.5146203569782545,0.6678917929372855
T1ax+FLAIRax+T2cor,3,Glioma,35,0.8760881358279757,0.01380857642143385,0.7967507785315708,0.9125764369963183
T1ax+FLAIRax+T2cor,3,Pituitary adenoma,57,0.6751737701193493,0.032707963442053296,0.645065350158466,0.7576656595244853
T1ax+T2ax+T2cor,3,Cerebral infarction,339,0.8338881766533169,0.004013781737730804,0.8026679052243814,0.8495576367486898
T1ax+T2ax+T2cor,3,Cerebral hemorrhage,92,0.7424399762375306,0.02183547006166197,0.6961786527490947,0.812893597999561
T1ax+T2ax+T2cor,3,Metastatic malignant neoplasm to brain,50,0.7401159467184382,0.025576304159714545,0.6427663618833261,0.8032063665520521
T1ax+T2ax+T2cor,3,Intracranial meningioma,148,0.694391921275483,0.012719830484183514,0.6704829960847085,0.7530495740902564
T1ax+T2ax+T2cor,3,Demyelinating disease of central nervous system,294,0.776654890927048,0.01048935802827049,0.7455072235765089,0.8062024258104938
T1ax+T2ax+T2cor,3,Herniation of nucleus pulposus,29,0.6059716648983915,0.002754435848282516,0.48977821060856613,0.7153681514166348
T1ax+T2ax+T2cor,3,Spinal cord compression,22,0.6337839655636266,0.027498592151720236,0.4662616184182985,0.7282246060699219
T1ax+T2ax+T2cor,3,Lacunar infarct,189,0.8444406351630437,0.0022991002721329283,0.810482834195489,0.8712952723492355
T1ax+T2ax+T2cor,3,Silent micro-hemorrhage of brain,78,0.8587548628695053,0.008033716384836596,0.8268435214986756,0.9052151921288675
T1ax+T2ax+T2cor,3,Cavernous hemangioma,67,0.5878908414589669,0.008241419540701154,0.5074181863980711,0.6623033091098333
T1ax+T2ax+T2cor,3,Subdural intracranial hemorrhage,26,0.7779942822127546,0.021251657512261567,0.6767492914393068,0.8738160010467988
T1ax+T2ax+T2cor,3,Gliosis,3854,0.8029387090920329,0.001297931319186595,0.7917478407986577,0.8084733560583937
T1ax+T2ax+T2cor,3,Cerebral atrophy,2012,0.9501364091094459,0.0007850984018409996,0.9446332298923011,0.9547299897976412
T1ax+T2ax+T2cor,3,Encephalomalacia,248,0.8172388866494821,0.0018853679876207187,0.7877245236513324,0.8364114934414824
T1ax+T2ax+T2cor,3,Arachnoid cyst,572,0.6902194863132363,0.0029728359091403087,0.6648587521932209,0.7104794575152278
T1ax+T2ax+T2cor,3,Empty sella syndrome,670,0.7756241149896913,0.0017343829212544532,0.7588065925501956,0.7931177428959475
T1ax+T2ax+T2cor,3,Intracranial aneurysm,32,0.5376127490576198,0.011905472428089233,0.42089179726538267,0.6463090276459459
T1ax+T2ax+T2cor,3,Chiari malformation,62,0.8320671716512124,0.010672565897743744,0.783803648136707,0.8966047068151876
T1ax+T2ax+T2cor,3,Cyst of pineal gland,244,0.7036530692347212,0.010748864331071662,0.658852942544103,0.7227032417664092
T1ax+T2ax+T2cor,3,Rathke's pouch cyst,47,0.7305050574574196,0.0135050114242199,0.642370565621252,0.7783861923340183
T1ax+T2ax+T2cor,3,Cerebral edema,187,0.8355395893252262,0.00045823945133488606,0.7936584376608515,0.8691118494790366
T1ax+T2ax+T2cor,3,Spinal stenosis,26,0.7622983144741582,0.024224416762414956,0.6814898726221046,0.8749992191605981
T1ax+T2ax+T2cor,3,Mastoiditis,281,0.7589579377286294,0.006303829549357549,0.7204572565270906,0.7773032749704125
T1ax+T2ax+T2cor,3,Chronic mastoiditis,360,0.7737732172929651,0.005847656223908489,0.7576870566926129,0.8037145254240071
T1ax+T2ax+T2cor,3,Ventriculomegaly,1204,0.9207916272429992,0.0018437223288968862,0.9132462451596575,0.9276299782167489
T1ax+T2ax+T2cor,3,Cerebellar degeneration,318,0.8469027904753088,0.002095234292466122,0.8272203351235444,0.8741121875108276
T1ax+T2ax+T2cor,3,Mega cisterna magna,225,0.8045971268716818,0.004226986408709726,0.7671180012698471,0.8340447507447764
T1ax+T2ax+T2cor,3,Structure of cave of septum pellucidum,238,0.7102712696710028,0.002980742760533912,0.6718442577044178,0.7404947145520835
T1ax+T2ax+T2cor,3,Hyperostosis of skull,55,0.9193567135300565,0.007952821627178886,0.8771484957712319,0.946455698731979
T1ax+T2ax+T2cor,3,Choroid plexus cyst,57,0.6106285543888048,0.022936190583668307,0.49318006399817815,0.6609692105807171
T1ax+T2ax+T2cor,3,Lipoma of brain,34,0.6070344602536443,0.01422904803379801,0.5144248310174645,0.6836718592153935
T1ax+T2ax+T2cor,3,Glioma,35,0.7995967943612768,0.018116364789090192,0.6984605338899893,0.8769344695521413
T1ax+T2ax+T2cor,3,Pituitary adenoma,57,0.7398538840017892,0.02541065771581043,0.7132217767634049,0.8082552203618055
T1ax+T2ax+FLAIRax,3,Cerebral infarction,339,0.8401728309454098,0.007334302782876976,0.8073200218036999,0.8544860051446015
T1ax+T2ax+FLAIRax,3,Cerebral hemorrhage,92,0.7529160490777339,0.010879818537457809,0.6768576908332178,0.801726690940949
T1ax+T2ax+FLAIRax,3,Metastatic malignant neoplasm to brain,50,0.8012924014452892,0.014384293414811726,0.7021505531191867,0.8611812217139081
T1ax+T2ax+FLAIRax,3,Intracranial meningioma,148,0.6994212901747149,0.0049210317263616585,0.6551804113314538,0.7376653945959957
T1ax+T2ax+FLAIRax,3,Demyelinating disease of central nervous system,294,0.8145151194658421,0.0030922605889106896,0.7864981163154419,0.8437258975965785
T1ax+T2ax+FLAIRax,3,Herniation of nucleus pulposus,29,0.6862207271556017,0.003651108048054515,0.5901961493476897,0.7839615525100975
T1ax+T2ax+FLAIRax,3,Spinal cord compression,22,0.5416226428938292,0.025935499572563057,0.36056570894108686,0.668066464800587
T1ax+T2ax+FLAIRax,3,Lacunar infarct,189,0.8604910567740206,0.007583737832032187,0.8196082644366772,0.8779055045266715
T1ax+T2ax+FLAIRax,3,Silent micro-hemorrhage of brain,78,0.8595129646491735,0.009503099528574649,0.8313852442557591,0.9098969630652285
T1ax+T2ax+FLAIRax,3,Cavernous hemangioma,67,0.6351323576528053,0.012870752753784354,0.5466874512206995,0.6966928288780098
T1ax+T2ax+FLAIRax,3,Subdural intracranial hemorrhage,26,0.7875190972437864,0.03156584889251377,0.6550862483925443,0.8924887141572904
T1ax+T2ax+FLAIRax,3,Gliosis,3854,0.804032414289277,0.0006391727789397116,0.7939096332343194,0.8113877720524767
T1ax+T2ax+FLAIRax,3,Cerebral atrophy,2012,0.9502436901029719,0.00017297743934340692,0.9450151540336457,0.9544898022361843
T1ax+T2ax+FLAIRax,3,Encephalomalacia,248,0.8105133736780133,0.0020165493250485066,0.7824287343232138,0.8418775294773841
T1ax+T2ax+FLAIRax,3,Arachnoid cyst,572,0.6949164609320859,0.00047512367544642274,0.6700782944976097,0.7222717031881412
T1ax+T2ax+FLAIRax,3,Empty sella syndrome,670,0.7849810519875499,0.0016945825144403697,0.765700464796554,0.7996733559511202
T1ax+T2ax+FLAIRax,3,Intracranial aneurysm,32,0.6436873148896068,0.01419380410271604,0.5603992767271596,0.7567662994547385
T1ax+T2ax+FLAIRax,3,Chiari malformation,62,0.8489264725088156,0.0051011587371421205,0.8135482086440539,0.899682104531185
T1ax+T2ax+FLAIRax,3,Cyst of pineal gland,244,0.6833607725001167,0.008973289514615025,0.6410585985277002,0.7042999404963161
T1ax+T2ax+FLAIRax,3,Rathke's pouch cyst,47,0.7591655123561414,0.018907476533566586,0.6951333438163562,0.8009044011593667
T1ax+T2ax+FLAIRax,3,Cerebral edema,187,0.8520993405728158,0.0005651571145040787,0.8099082642870153,0.8873783855437961
T1ax+T2ax+FLAIRax,3,Spinal stenosis,26,0.8127621342541415,0.022897792079277886,0.7533179382890278,0.8794446047983748
T1ax+T2ax+FLAIRax,3,Mastoiditis,281,0.7508072462803012,0.004880377596958446,0.7168681618946036,0.771137273512225
T1ax+T2ax+FLAIRax,3,Chronic mastoiditis,360,0.773016849823604,0.0038501815797017214,0.752318760006854,0.7988938088309079
T1ax+T2ax+FLAIRax,3,Ventriculomegaly,1204,0.9182907192141667,0.0017065744806381308,0.9107038965096816,0.9256026113661718
T1ax+T2ax+FLAIRax,3,Cerebellar degeneration,318,0.8593704226050377,0.003089987947979161,0.8428372054891577,0.882691618487019
T1ax+T2ax+FLAIRax,3,Mega cisterna magna,225,0.8052659026467183,0.010777050911327,0.7817712137049109,0.8363836277086882
T1ax+T2ax+FLAIRax,3,Structure of cave of septum pellucidum,238,0.722965989418603,0.0033922009663595663,0.6956550276699071,0.7550431113256802
T1ax+T2ax+FLAIRax,3,Hyperostosis of skull,55,0.8970768623354203,0.014699210777961947,0.8354034809176336,0.9250043565760201
T1ax+T2ax+FLAIRax,3,Choroid plexus cyst,57,0.6275871453894415,0.012146100107185635,0.545033670820715,0.6859808581781192
T1ax+T2ax+FLAIRax,3,Lipoma of brain,34,0.6604677337084454,0.013351470432696416,0.5783749839372183,0.6995915988011056
T1ax+T2ax+FLAIRax,3,Glioma,35,0.8234882674084419,0.008538202942236997,0.7483347833019591,0.8870499463816369
T1ax+T2ax+FLAIRax,3,Pituitary adenoma,57,0.7315590676407733,0.031099986496571728,0.6798983146337039,0.8197065519321995
T1ax+T2ax+FLAIRax+T2cor,4,Cerebral infarction,339,0.8456392084175576,0.004593705413578758,0.8158287635546351,0.8612505636533568
T1ax+T2ax+FLAIRax+T2cor,4,Cerebral hemorrhage,92,0.7523244871070958,0.014245415224944987,0.7013547807932611,0.811844312490509
T1ax+T2ax+FLAIRax+T2cor,4,Metastatic malignant neoplasm to brain,50,0.7785754732243975,0.0230115767084505,0.6768041382223877,0.8351569292853417
T1ax+T2ax+FLAIRax+T2cor,4,Intracranial meningioma,148,0.6983801009914022,0.012991408374187365,0.6703339331482894,0.7618107184894091
T1ax+T2ax+FLAIRax+T2cor,4,Demyelinating disease of central nervous system,294,0.8048028943656463,0.007141767743692772,0.7801724994980992,0.831568014698892
T1ax+T2ax+FLAIRax+T2cor,4,Herniation of nucleus pulposus,29,0.6586031461375023,0.003171954837840152,0.5462521313123747,0.7719820458154366
T1ax+T2ax+FLAIRax+T2cor,4,Spinal cord compression,22,0.5573672560960697,0.023969772414529092,0.3824345328605171,0.6613342629637988
T1ax+T2ax+FLAIRax+T2cor,4,Lacunar infarct,189,0.8551476738637556,0.002780551218550519,0.8273207761619593,0.8773710116361928
T1ax+T2ax+FLAIRax+T2cor,4,Silent micro-hemorrhage of brain,78,0.8717782406772191,0.008838548541197686,0.8491168402038036,0.9093420552555056
T1ax+T2ax+FLAIRax+T2cor,4,Cavernous hemangioma,67,0.5988788338582502,0.001388536165943877,0.5263988907720547,0.6600164130480208
T1ax+T2ax+FLAIRax+T2cor,4,Subdural intracranial hemorrhage,26,0.7922463120065252,0.04413907441836995,0.67856570391262,0.8726319547113903
T1ax+T2ax+FLAIRax+T2cor,4,Gliosis,3854,0.8064982751071588,0.0005083071624669238,0.7971956474210055,0.8146638659259843
T1ax+T2ax+FLAIRax+T2cor,4,Cerebral atrophy,2012,0.9509103233165112,0.0007256676470752734,0.9456428698949156,0.954685262631037
T1ax+T2ax+FLAIRax+T2cor,4,Encephalomalacia,248,0.8127477896171675,0.00342200617338095,0.7838316126229206,0.8462531227474375
T1ax+T2ax+FLAIRax+T2cor,4,Arachnoid cyst,572,0.7035375765844515,0.0026220456525273377,0.6806972524782007,0.7203918550558688
T1ax+T2ax+FLAIRax+T2cor,4,Empty sella syndrome,670,0.7790557517301925,0.0026370800474555486,0.7634498404343472,0.7968430528691928
T1ax+T2ax+FLAIRax+T2cor,4,Intracranial aneurysm,32,0.5864074279752288,0.018174118651723924,0.49899351599721453,0.6945086740529064
T1ax+T2ax+FLAIRax+T2cor,4,Chiari malformation,62,0.8506782464846981,0.005142987670945827,0.8116179731337665,0.8979208320282344
T1ax+T2ax+FLAIRax+T2cor,4,Cyst of pineal gland,244,0.69870200615787,0.009760779891541137,0.6579748896682994,0.7127378595277195
T1ax+T2ax+FLAIRax+T2cor,4,Rathke's pouch cyst,47,0.7268482590702997,0.017806096743366116,0.633114196584384,0.7732925667028208
T1ax+T2ax+FLAIRax+T2cor,4,Cerebral edema,187,0.8495226534562516,0.0029673424321558606,0.8058191393710001,0.8811183473829955
T1ax+T2ax+FLAIRax+T2cor,4,Spinal stenosis,26,0.7653202333486525,0.021858160880565882,0.7007675961381774,0.8517451350290397
T1ax+T2ax+FLAIRax+T2cor,4,Mastoiditis,281,0.7611191018412774,0.008032061393461312,0.7195221856167441,0.777549544605439
T1ax+T2ax+FLAIRax+T2cor,4,Chronic mastoiditis,360,0.7880522366043442,0.004169321233063761,0.7688251763184715,0.8110116419686109
T1ax+T2ax+FLAIRax+T2cor,4,Ventriculomegaly,1204,0.91947781376299,0.0020476554916100584,0.9119414713567721,0.9285699925730767
T1ax+T2ax+FLAIRax+T2cor,4,Cerebellar degeneration,318,0.8506126797112348,0.0036464676415519153,0.8267342527029433,0.8796175185326615
T1ax+T2ax+FLAIRax+T2cor,4,Mega cisterna magna,225,0.8110618783220737,0.009686349024391907,0.7755170307110326,0.8380627638092414
T1ax+T2ax+FLAIRax+T2cor,4,Structure of cave of septum pellucidum,238,0.7263730529175693,0.00355899100333237,0.691289339410566,0.7549196840985352
T1ax+T2ax+FLAIRax+T2cor,4,Hyperostosis of skull,55,0.9113624715227046,0.009011192904233597,0.8629944859118954,0.9327992561629367
T1ax+T2ax+FLAIRax+T2cor,4,Choroid plexus cyst,57,0.6087489734723968,0.016341905103377685,0.5129499874016447,0.6522877512389811
T1ax+T2ax+FLAIRax+T2cor,4,Lipoma of brain,34,0.6148879732859375,0.011540752057295623,0.532696461723687,0.6728667962758714
T1ax+T2ax+FLAIRax+T2cor,4,Glioma,35,0.8295225014139129,0.02733219961353532,0.7389099083311781,0.8831783179447745
T1ax+T2ax+FLAIRax+T2cor,4,Pituitary adenoma,57,0.7172324105826418,0.030173839885912157,0.6808983408722792,0.8065160795279905
